N	3gram	Bakhtin_Fr_5	Marksizm
1	с точки зрения	2	20
2	не может быть	2	13
3	в самом деле	1	9
4	до сих пор	3	8
5	в связи с	5	7
6	и того же	1	5
7	одного и того	1	5
8	в отличие от	2	5
9	вполне понятно что	1	3
10	является не только	1	3
11	то же самое	2	3
12	в этом отношении	5	3
13	может быть и	1	3
14	то же время	9	3
15	и т.п в	1	3
16	связи с этим	3	3
17	можно сказать что	2	3
18	в большинстве случаев	2	3
19	в то же	9	3
20	для того чтобы	6	3
21	в том что	6	3
22	все формы и	1	2
23	же как и	2	2
24	в чем же	2	2
25	и той же	1	2
26	в том числе	4	2
27	как и все	1	2
28	людей так и	1	2
29	является одним из	1	2
30	на самом же	1	2
31	том числе и	2	2
32	можно было бы	2	2
33	во всех областях	1	2
34	так же как	4	2
35	но в то	5	2
36	если мы отвлечемся	1	2
37	одной и той	1	2
38	по отношению к	1	2
39	от того что	1	2
40	в свою очередь	1	2
41	быть и речи	1	2
42	и прежде всего	3	2
43	самом же деле	1	2
44	тем не менее	1	2
45	ничего общего с	1	2
46	но кроме того	1	1
47	в первой части	3	1
48	по ту сторону	1	1
49	но именно это	1	1
50	и все остальные	1	1
51	происходит как бы	2	1
52	в одной из	2	1
53	не имеют ничего	1	1
54	от него не	1	1
55	как мы сказали	1	1
56	до известной степени	4	1
57	сказать что и	2	1
58	строй и порядок	1	1
59	независимо от того	1	1
60	оно ничего не	1	1
61	совершенно так же	2	1
62	и не менее	1	1
63	это вовсе не	1	1
64	в основе своей	1	1
65	он ни был	1	1
66	характерно что в	2	1
67	к жизни и	1	1
68	нет места для	1	1
69	не хочет и	1	1
70	в предыдущей главе	1	1
71	в процессе своего	1	1
72	в значительной степени	1	1
73	и с точки	2	1
74	поэтому и невозможно	1	1
75	со всею отчетливостью	1	1
76	так как они	2	1
77	таким образом как	1	1
78	нами в предыдущей	1	1
79	в следующей главе	1	1
80	и та же	1	1
81	одна и та	1	1
82	в его целом	1	1
83	хлеб и вино	3	1
84	сих пор не	1	1
85	и описано совершенно	1	1
86	всего сказанного нами	2	1
87	следовательно вовсе не	1	1
88	так и в	1	1
89	она и не	1	1
90	и способы их	1	1
91	и др о	1	1
92	как и во	2	1
93	и в самом	1	1
94	сказать что большинство	1	1
95	только благодаря этому	1	1
96	друг от друга	1	1
97	существует как бы	1	1
98	в другом случае	1	1
99	как мы уже	1	1
100	имеют ничего общего	1	1
101	и здесь и	2	1
102	между словом и	2	1
103	на самом деле	4	1
104	друг с другом	2	1
105	и речи о	1	1
106	как мы говорили	1	1
107	как мы видели	4	1
108	той или иной	1	1
