N	2gram	Vygotskiy__2	Dialekti
1	не есть	1	54
2	и не	10	27
3	а не	7	26
4	точки зрения	17	25
5	и т	10	24
6	и в	32	24
7	значит что	3	24
8	это значит	3	24
9	есть нечто	2	23
10	не только	12	23
11	т д	2	23
12	по себе	12	20
13	не может	17	19
14	не просто	1	18
15	ничего не	4	17
16	и что	22	15
17	что все	9	14
18	с точки	10	14
19	то что	21	14
20	в таком	2	14
21	таким образом	21	13
22	что он	13	13
23	вовсе не	2	13
24	может быть	18	13
25	и даже	5	13
26	что это	8	12
27	есть только	5	12
28	того что	8	12
29	не менее	8	11
30	не имеет	4	11
31	что же	3	11
32	таком случае	1	10
33	в сущности	7	10
34	отнюдь не	5	10
35	тем не	4	10
36	только не	1	10
37	она есть	1	10
38	не существует	2	10
39	есть не	4	9
40	то это	3	9
41	что она	16	9
42	ни в	2	9
43	стало быть	1	9
44	но и	10	9
45	нет ничего	1	9
46	в этом	13	8
47	и как	7	8
48	это есть	1	8
49	отличается от	2	8
50	так что	3	8
51	в виде	1	8
52	прежде всего	1	8
53	что мы	1	8
54	том что	21	8
55	если же	4	8
56	это и	1	7
57	в самом	12	7
58	как и	10	7
59	нет никакого	1	7
60	никогда не	9	7
61	как раз	5	7
62	потому что	21	7
63	что оно	2	7
64	ясно что	7	7
65	в виду	3	7
66	только на	5	7
67	но что	2	7
68	в особенности	2	7
69	ничем не	1	7
70	и нет	1	7
71	что в	20	7
72	самом деле	16	6
73	что иное	1	6
74	иное как	1	6
75	то же	13	6
76	об этом	3	6
77	и с	4	6
78	вещей и	2	6
79	оно не	2	6
80	утверждать что	4	6
81	если бы	6	6
82	что и	17	6
83	и только	2	6
84	о том	6	6
85	история и	1	6
86	так как	12	6
87	даже не	1	6
88	не на	2	6
89	и все	4	6
90	все это	5	6
91	кроме того	1	6
92	но если	1	6
93	не что	1	6
94	сам по	4	5
95	что его	5	5
96	точка зрения	2	5
97	и к	3	5
98	само по	3	5
99	он не	6	5
100	по крайней	1	5
101	одно и	1	5
102	так и	3	5
103	было бы	11	5
104	в них	2	5
105	мы не	3	5
106	и тогда	1	5
107	в том	37	5
108	в то	5	5
109	тогда когда	3	5
110	и его	7	5
111	только в	7	5
112	уже не	1	5
113	от всякого	1	5
114	крайней мере	1	5
115	что не	3	5
116	что для	7	5
117	как это	4	5
118	с этой	4	5
119	но это	2	5
120	всякого другого	1	5
121	только как	3	5
122	жизни и	4	5
123	как на	5	5
124	все остальное	1	4
125	и то	3	4
126	и больше	1	4
127	и ничего	1	4
128	время как	3	4
129	мы и	1	4
130	в чем	4	4
131	во что	1	4
132	в истории	1	4
133	конечно не	1	4
134	подобно тому	2	4
135	он просто	1	4
136	это не	2	4
137	тому что	4	4
138	что есть	1	4
139	но только	4	4
140	от того	4	4
141	не могут	3	4
142	и это	4	4
143	то время	3	4
144	жизнь и	3	4
145	о нем	1	4
146	к тому	7	4
147	с другой	3	4
148	для него	1	4
149	если оно	3	4
150	говорит о	2	4
151	так же	18	4
152	тому как	3	4
153	тогда оно	1	4
154	говорить что	1	4
155	при всем	3	4
156	хотя бы	3	4
157	только что	1	4
158	сказать что	7	4
159	была бы	2	3
160	из самых	2	3
161	той же	8	3
162	и тут	1	3
163	но даже	2	3
164	зависимости от	1	3
165	и сводится	1	3
166	и на	5	3
167	за пределы	1	3
168	мере в	1	3
169	что именно	3	3
170	с этим	4	3
171	только тогда	1	3
172	все же	4	3
173	все эти	7	3
174	тем более	2	3
175	на то	11	3
176	в нем	4	3
177	не значит	2	3
178	он должен	1	3
179	в силу	1	3
180	не будет	1	3
181	того или	3	3
182	к природе	2	3
183	он и	1	3
184	должно быть	1	3
185	и без	2	3
186	и значит	1	3
187	мир и	1	3
188	не в	8	3
189	есть еще	1	3
190	того кто	1	3
191	из которых	2	3
192	тем самым	1	3
193	она не	2	3
194	одна из	1	3
195	в основе	11	3
196	же время	2	3
197	во всем	3	3
198	уже и	1	3
