N	3gram	Vygotskiy__1	Myshleni
1	в том что	9	31
2	заключается в том	6	14
3	с точки зрения	2	11
4	с одной стороны	5	9
5	в этом смысле	2	8
6	с другой стороны	5	8
7	то же самое	2	7
8	в этом отношении	2	7
9	и тот же	1	7
10	смысле этого слова	2	7
11	один и тот	1	7
12	в собственном смысле	3	7
13	в самом деле	7	6
14	одно и то	1	6
15	и то же	1	6
16	тот же предмет	1	6
17	и того же	1	5
18	в готовом виде	1	5
19	если мы обратимся	1	5
20	так же как	4	5
21	не только не	3	5
22	одного и того	1	5
23	для того чтобы	5	5
24	и тому же	1	4
25	и той же	3	4
26	мы обратимся к	1	4
27	же как и	1	4
28	с этой точки	4	4
29	и то что	1	4
30	одной и той	3	4
31	этой точки зрения	5	4
32	на то что	8	4
33	к одному и	1	4
34	одному и тому	1	4
35	на один и	1	3
36	состоит в том	2	3
37	с первого взгляда	1	3
38	бы сказать что	1	3
39	вместе с тем	2	3
40	между тем как	1	3
41	точно так же	3	3
42	с таким образом	8	3
43	одним и тем	1	3
44	и тем же	1	3
45	по сравнению с	1	3
46	во всяком случае	6	3
47	в связи с	1	3
48	о том что	7	3
49	и те же	1	3
50	речь идет о	1	3
51	одни и те	1	3
52	оно может быть	1	2
53	но так как	1	2
54	так как в	1	2
55	в настоящее время	2	2
56	в том числе	1	2
57	одной стороны и	1	2
58	не может не	1	2
59	только в том	3	2
60	именно то что	1	2
61	в отличие от	3	2
62	согласно этой теории	1	2
63	мы видим в	1	2
64	том числе и	1	2
65	в одинаковой мере	2	2
66	в этой области	1	2
67	в противоречие с	2	2
68	в том чтобы	7	2
69	мы видим что	2	2
70	в какой степени	1	2
71	но вместе с	1	2
72	не могут быть	1	2
73	в целом ряде	2	2
74	внешнее сходство с	1	2
75	в свою очередь	1	2
76	к выводу что	1	2
77	подобно тому как	5	2
78	и в результате	1	2
79	мы видели что	2	2
80	в вопросе о	1	2
81	не в состоянии	3	1
82	этом не только	1	1
83	такой же мере	1	1
84	что иное как	1	1
85	что в этом	3	1
86	так как это	1	1
87	в какой мере	3	1
88	потому что в	1	1
89	мы никогда не	4	1
90	так же и	1	1
91	показывает что в	2	1
92	ясно что с	1	1
93	виде в каком	1	1
94	и самый важный	1	1
95	на самом деле	2	1
96	есть прежде всего	1	1
97	том что на	1	1
98	по двум причинам	1	1
99	мы можем изучать	1	1
100	принять во внимание	1	1
101	луна и месяц	1	1
102	не заключает в	1	1
103	что с точки	1	1
104	и во всех	1	1
105	том случае если	1	1
106	в зависимости от	5	1
107	на задний план	1	1
108	таким образом как	1	1
109	этом смысле думается	1	1
110	со всеми другими	1	1
111	по тому же	1	1
112	вместо того чтобы	1	1
113	до сих пор	3	1
114	при этом не	2	1
115	совершенно ясно что	14	1
116	тому же самому	2	1
117	имеет в виду	2	1
118	случае в своей	1	1
119	заключает в себе	1	1
120	со всеми остальными	2	1
121	в основу этого	1	1
122	является одновременно и	1	1
123	одном и том	1	1
124	того чтобы подойти	1	1
125	традиционное представление о	1	1
126	в том случае	2	1
127	ни в какой	3	1
128	и в частности	1	1
129	не совпадают с	1	1
130	было бы сказать	1	1
131	слова те же	1	1
132	мы полагаем что	1	1
133	то время как	5	1
