N	3gram	Tiupa_Narr_2	Problema
1	тем не менее	4	10
2	в том что	8	9
3	той или иной	3	8
4	то же самое	1	7
5	в связи с	1	7
6	в данном случае	6	7
7	во всяком случае	1	6
8	не может быть	2	5
9	с той или	1	5
10	что иное как	1	4
11	как раз и	1	4
12	в таком случае	1	4
13	есть не что	1	4
14	в то же	3	4
15	то время как	1	4
16	не что иное	1	4
17	в то время	1	4
18	дело здесь не	1	3
19	того или иного	3	3
20	можно было бы	1	3
21	точно так же	2	3
22	здесь не в	1	3
23	что это за	1	3
24	то есть в	1	3
25	о том что	4	3
26	уж во всяком	1	3
27	в том смысле	1	3
28	в том виде	1	2
29	и многих других	1	2
30	хотя и не	2	2
31	в той или	1	2
32	никак не может	1	2
33	с точки зрения	2	2
34	до сих пор	1	2
35	в отличие от	5	2
36	в чем не	1	2
37	но и в	2	2
38	том или ином	1	2
39	в том или	1	2
40	не только в	6	2
41	на первый взгляд	1	2
42	по сравнению с	1	2
43	этой точки зрения	1	2
44	ни в чем	1	2
45	но с другой	1	2
46	на самом деле	2	2
47	и тем самым	2	2
48	можно сказать что	3	2
49	связи с этой	1	2
50	по разным причинам	1	1
51	таким образом что	1	1
52	и того же	1	1
53	точки зрения на	1	1
54	вовсе и не	1	1
55	в чем же	1	1
56	на котором он	1	1
57	иметь в виду	1	1
58	более или менее	1	1
59	является не только	1	1
60	мы не должны	1	1
61	но и к	1	1
62	того и другого	1	1
63	к тому или	1	1
64	на этот вопрос	1	1
65	а то и	2	1
66	во всей его	1	1
67	с этой точки	1	1
68	он вовсе не	1	1
69	и тем же	1	1
70	тому или иному	1	1
71	с одной стороны	5	1
72	и все его	1	1
73	в смысловом отношении	1	1
74	но при этом	3	1
75	в евгении онегине	1	1
76	содержащий в себе	1	1
77	на второй план	2	1
78	так или иначе	1	1
79	в нем не	1	1
80	ответ на этот	1	1
81	так же как	2	1
82	одним и тем	1	1
83	построена так что	1	1
84	и все же	2	1
85	и для нас	1	1
86	но и тем	1	1
87	и особенно в	1	1
88	так и в	1	1
89	то и в	1	1
90	не только не	2	1
91	в самом деле	1	1
92	по сути дела	1	1
93	относится и к	1	1
94	одного и того	1	1
95	уже никто не	1	1
96	к тому что	3	1
97	для того чтобы	1	1
98	здесь не только	1	1
99	к тому же	4	1
