N	4gram	Vygotskiy__1	KulturaY
1	до тех пор пока	1	4
2	и т п в	1	3
3	и т п но	1	3
4	и в самом деле	2	3
5	и тем не менее	1	3
6	было бы сказать что	1	3
7	в том случае когда	1	3
8	и т п все	2	2
9	одним и тем же	1	2
10	одного и того же	1	2
11	не в том что	1	2
12	один и тот же	1	2
13	ни в какой мере	2	2
14	в какой мере не	1	2
15	и т п то	1	1
16	т д и т	1	1
17	пор пока мы не	1	1
18	никогда не может быть	1	1
19	в первом случае мы	1	1
20	но вся беда в	1	1
21	в том что подобными	1	1
22	что речь идет именно	1	1
23	что даже в тех	1	1
24	той мере в какой	1	1
25	одной и той же	3	1
26	то мы увидим что	1	1
27	то не удивительно что	1	1
28	только в том случае	1	1
29	субъективным добавлением воспринимающего к	1	1
30	в собственном смысле слова	2	1
31	с этой точки зрения	4	1
32	к смыслу воспринимаемых им	1	1
33	но для того чтобы	1	1
34	вся беда в том	1	1
35	тех пор пока мы	1	1
36	беда в том что	1	1
37	это отнюдь не означает	1	1
38	д и т д	1	1
39	и т д и	1	1
40	т п все это	2	1
41	в силу того что	2	1
42	речь идет именно о	1	1
43	смыслу воспринимаемых им слов	1	1
44	воспринимающего к смыслу воспринимаемых	1	1
45	даже в тех случаях	1	1
46	ни в коем случае	1	1
47	заключается в том что	3	1
48	в той мере в	1	1
49	что на самом деле	1	1
50	добавлением воспринимающего к смыслу	1	1
51	не удивительно что и	1	1
52	в том что на	1	1
