N	3gram	Propp_Isto_2	FransuaR
1	после того как	2	4
2	за то что	1	3
3	в последней главе	1	3
4	в том что	5	3
5	по отношению к	3	2
6	о том как	1	2
7	можно было бы	3	2
8	и в его	1	2
9	и есть то	1	2
10	что у него	1	2
11	мы уже видели	3	2
12	того как он	1	2
13	мы имеем в	5	2
14	этот момент и	1	1
15	в тот момент	2	1
16	и может быть	2	1
17	не в состоянии	1	1
18	то что было	1	1
19	что иное как	2	1
20	потому что он	2	1
21	до наших дней	1	1
22	и связанные с	1	1
23	чтобы они не	1	1
24	на самом деле	2	1
25	мы уже знаем	3	1
26	уже знаем что	2	1
27	сам по себе	1	1
28	но и в	2	1
29	с тем что	3	1
30	так например в	1	1
31	со всех сторон	4	1
32	в другой раз	2	1
33	в это время	1	1
34	так и к	1	1
35	не что иное	2	1
36	таким образом мы	1	1
37	не только в	4	1
38	о том что	2	1
39	существу так как	1	1
40	мы здесь не	1	1
41	в связи с	4	1
42	говорят о том	1	1
43	только после того	2	1
44	они так же	1	1
45	в связи со	1	1
46	есть и пить	1	1
47	и герои в	1	1
48	есть не что	1	1
49	по существу так	1	1
50	однако не в	1	1
51	том что они	1	1
52	тем самым и	1	1
53	в одном образе	1	1
54	это и есть	1	1
55	связанные с ними	1	1
56	с самого начала	2	1
57	к тому же	2	1
58	и прежде всего	1	1
59	тот момент когда	2	1
60	друг от друга	1	1
61	в другом случае	1	1
62	по этому поводу	1	1
63	мы видим что	5	1
64	в силу своей	1	1
65	момент не только	1	1
66	тем что в	1	1
67	в себе в	1	1
68	на другой день	1	1
69	мы увидим что	3	1
70	не в этом	1	1
71	у него родился	1	1
72	и в другом	1	1
