N	2gram	Vinokur_Ku_3	Myshleni
1	с помощью	6	42
2	в процессе	3	27
3	и в	23	25
4	в том	22	23
5	на основе	1	22
6	том что	11	20
7	таким образом	9	17
8	так же	2	17
9	что в	13	17
10	с тем	6	16
11	в основе	1	16
12	как и	5	15
13	в его	11	15
14	то что	4	15
15	в этом	16	14
16	вместе с	2	14
17	между собой	1	13
18	может быть	14	13
19	в целом	4	13
20	так как	9	12
21	в качестве	2	12
22	по своему	2	11
23	что они	2	10
24	перед нами	1	10
25	и что	7	10
26	что и	6	10
27	было бы	16	10
28	того что	11	10
29	только в	6	10
30	как бы	5	10
31	и не	10	10
32	мы не	3	9
33	связи с	6	9
34	заключается в	4	9
35	ни в	3	9
36	как в	4	9
37	как мы	5	8
38	того чтобы	11	8
39	тем что	5	8
40	показывает что	1	8
41	речи и	1	8
42	столь же	4	7
43	по своей	1	7
44	все эти	7	7
45	по себе	6	7
46	в области	14	7
47	уже в	3	7
48	для того	12	7
49	что мы	2	7
50	как это	7	7
51	помощью которых	1	7
52	же как	1	6
53	того же	4	6
54	зависимости от	8	6
55	и на	1	6
56	но не	3	6
57	потому что	12	6
58	как уже	1	6
59	не только	17	6
60	собственном смысле	2	6
61	в силу	6	6
62	не может	6	6
63	мы видели	3	6
64	точки зрения	23	6
65	в отличие	2	6
66	не в	5	6
67	в отношении	3	6
68	не менее	12	6
69	приходит к	1	6
70	в собственном	1	6
71	можно было	11	6
72	один из	4	6
73	что он	6	6
74	отличие от	2	6
75	с другой	7	6
76	в связи	5	6
77	слова и	7	6
78	все это	2	6
79	все же	5	6
80	мы должны	3	6
81	в зависимости	7	5
82	отличаются от	1	5
83	и как	2	5
84	и к	3	5
85	отношения между	4	5
86	что это	3	5
87	что она	5	5
88	при этом	6	5
89	на этой	1	5
90	уже сказано	1	5
91	тем не	9	5
92	задачи и	1	5
93	но это	5	5
94	могут быть	6	5
95	о том	6	5
96	так и	6	5
97	если бы	8	5
98	в пользу	1	5
99	слов и	5	5
100	показывают что	1	5
101	входит в	1	5
102	с одной	4	5
103	для него	1	5
104	именно в	3	5
105	из которых	1	5
106	одной стороны	4	5
107	тем же	2	4
108	мы имеем	2	4
109	бы что	1	4
110	время как	1	4
111	в деле	1	4
112	еще не	9	4
113	которые не	1	4
114	отнюдь не	3	4
115	в своем	4	4
116	что слово	3	4
117	ни один	1	4
118	из этих	5	4
119	в известном	2	4
120	он не	3	4
121	в основу	1	4
122	не станем	2	4
123	той же	3	4
124	и того	2	4
125	не мог	1	4
126	одного и	2	4
127	не столько	4	4
128	речи в	7	4
129	что с	1	4
130	в то	3	4
131	тогда когда	4	4
132	этого слова	4	4
133	никогда не	1	4
134	что речь	1	4
135	то и	2	4
136	не могут	5	4
137	к тому	3	4
138	к овладению	2	4
139	то время	1	4
140	приводит к	1	4
141	мог бы	2	4
142	слова или	1	4
143	связь между	3	4
144	в какой	3	4
145	всяком случае	1	4
146	мы знаем	1	4
147	говорит он	1	4
148	могло бы	3	4
149	речи что	1	4
150	речь и	1	4
151	от того	5	4
152	но и	3	4
153	прежде всего	9	4
154	там где	3	4
155	нет никаких	1	4
156	независимо от	5	4
157	с этим	1	4
158	смысле этого	2	4
159	в смысле	1	4
160	тем и	1	4
161	а в	5	4
162	сказать что	7	4
163	мы увидим	1	4
164	речи как	3	4
165	в частности	2	4
166	во всяком	2	4
167	на деле	1	3
168	то в	3	3
169	в котором	2	3
170	оба эти	1	3
171	не иметь	1	3
172	значением слова	1	3
173	но как	3	3
174	по отношению	3	3
175	его развития	1	3
176	когда он	2	3
177	в самом	13	3
178	формы в	1	3
179	бы сказать	3	3
180	то обстоятельство	3	3
181	им в	1	3
182	но на	3	3
183	что эти	2	3
184	этот процесс	1	3
185	как он	2	3
186	как оно	1	3
187	не как	2	3
188	на этом	2	3
189	показал что	1	3
190	значение в	2	3
191	его в	2	3
192	можно считать	1	3
193	или менее	2	3
194	в которых	3	3
195	которые в	4	3
196	состоит в	2	3
197	того как	7	3
198	но только	1	3
199	во всем	1	3
200	обстоятельство что	3	3
201	отличается от	2	3
202	не есть	3	3
203	были бы	4	3
204	последнее время	1	3
205	на том	2	3
206	когда в	2	3
207	по признаку	1	3
208	вслед за	1	3
209	в него	1	3
210	мы видим	1	3
211	с ними	1	3
212	этот вопрос	3	3
213	путь к	2	3
214	который в	1	3
215	между тем	4	3
216	по этому	1	3
217	не можем	1	3
218	если мы	7	3
219	в виде	1	3
220	и их	1	3
221	или иной	7	3
222	связи и	2	3
223	а с	3	3
224	и слово	1	3
225	наряду с	1	3
226	общения с	1	3
227	с этой	3	3
228	в результате	3	3
229	между ними	1	3
230	другой стороны	3	3
231	в свою	1	3
232	к этому	1	3
233	равным образом	1	2
234	смысле слова	2	2
235	в сфере	1	2
236	в следующем	1	2
237	и то	1	2
238	является проблема	1	2
239	между двумя	1	2
240	в чисто	1	2
241	к другому	2	2
242	уже по	1	2
243	то же	6	2
244	мы называем	2	2
245	мы и	1	2
246	в прямой	1	2
247	в чем	5	2
248	только после	3	2
249	что как	3	2
250	хотя и	5	2
251	помощью этого	1	2
252	не связаны	1	2
253	помощью которого	1	2
254	но все	2	2
255	это тот	1	2
256	речи но	3	2
257	нами в	1	2
258	в себе	1	2
259	связанные с	1	2
260	или иному	1	2
261	одной и	1	2
262	постольку поскольку	1	2
263	здесь мы	1	2
264	главным образом	2	2
265	конечно в	1	2
266	а по	1	2
267	зрения на	3	2
268	того или	3	2
269	с другими	2	2
270	подходит к	1	2
271	в эту	1	2
272	в этих	2	2
273	в своей	4	2
274	таким же	1	2
275	одним и	2	2
276	всякий раз	1	2
277	и той	1	2
278	в корне	2	2
279	однако в	2	2
280	нас к	2	2
281	тому что	4	2
282	тем самым	4	2
283	как показывают	1	2
284	для всего	1	2
285	о цели	1	2
286	на себя	2	2
287	они являются	1	2
288	и его	1	2
289	из того	2	2
290	в каком	3	2
291	образом что	1	2
292	той или	5	2
293	как они	2	2
294	не будет	1	2
295	но по	1	2
296	свою очередь	1	2
297	совершенно ясно	2	2
298	ясно что	4	2
299	часто в	1	2
300	не стоит	1	2
301	мы в	1	2
302	силу того	1	2
303	отрицать что	1	2
304	для этого	6	2
305	связи со	1	2
306	связанное с	1	2
307	и здесь	2	2
308	внимание на	2	2
309	не представляет	1	2
310	что каждый	1	2
311	одного из	1	2
312	а также	4	2
313	которого оно	1	2
314	раньше чем	1	2
315	и только	3	2
316	в свете	2	2
317	все время	1	2
318	эти последние	2	2
319	этом смысле	1	2
320	известном смысле	2	2
321	слово с	1	2
322	этой точки	1	2
323	всех этих	1	2
324	мы будем	1	2
325	вопрос об	2	2
326	представляет для	1	2
327	уже не	8	2
328	в нашей	4	2
329	в начале	1	2
330	является не	1	2
331	речь в	2	2
332	он имеет	2	2
333	нее в	1	2
334	слова в	4	2
335	в одном	2	2
336	противоречии с	1	2
337	само по	1	2
338	каждый из	1	2
339	образом не	2	2
340	и вместе	1	2
341	этой задачи	1	2
342	может ли	1	2
343	на этот	2	2
344	которых мы	1	2
345	на которых	5	2
346	и эта	1	2
347	могут служить	1	2
348	в речи	1	2
349	ни на	2	2
350	и потому	1	2
351	речь не	1	2
352	так мы	1	2
353	к жизни	1	2
354	для обозначения	2	2
355	который мы	1	2
356	тому как	2	2
357	в тех	2	2
358	должно быть	7	2
359	иначе говоря	2	2
360	становится возможным	1	2
361	тому или	1	2
362	и для	1	2
363	которых он	1	2
364	которых каждый	1	2
365	и от	1	2
366	к внешней	1	2
367	об отношении	1	2
368	по какому-либо	1	2
369	о котором	1	2
370	для нас	4	2
371	с уже	1	2
372	совпадает со	1	2
373	только что	2	2
374	все они	2	2
375	же в	1	2
376	тот же	6	2
377	или иного	3	2
378	отношению к	2	2
379	есть и	1	2
380	цели в	1	2
381	отношении является	1	2
382	это так	2	2
383	как на	8	2
384	в таком	4	2
385	все что	1	2
386	представляют себе	1	1
387	ту же	1	1
388	говоря о	1	1
389	отношения к	1	1
390	чрезвычайно важное	1	1
391	лежат в	1	1
392	также и	5	1
393	языка с	1	1
394	в объяснении	1	1
395	внешней форме	1	1
396	сам по	3	1
397	задачи в	1	1
398	речи во	1	1
399	которое мы	1	1
400	на две	1	1
401	с таким	1	1
402	такой организации	1	1
403	например в	1	1
404	есть не	3	1
405	бы уже	2	1
406	возразить что	1	1
407	уже что	2	1
408	повседневной жизни	1	1
409	себе как	1	1
410	лишь после	1	1
411	вопрос о	11	1
412	на место	1	1
413	именно к	1	1
414	что многие	1	1
