N	3gram	Vygotskiy__5	Dialekti
1	и т д	3	23
2	с точки зрения	2	14
3	не только не	4	7
4	что иное как	2	6
5	не может быть	2	6
6	не что иное	2	6
7	в самом деле	5	5
8	сам по себе	3	5
9	по крайней мере	1	5
10	само по себе	2	5
11	о том что	6	5
12	на первый план	2	4
13	то время как	1	4
14	в то время	1	4
15	сами по себе	2	3
16	с одной стороны	12	3
17	в том что	14	3
18	ни в каком	1	3
19	то что мы	2	3
20	на то что	16	3
21	одному тому что	1	2
22	по одному тому	1	2
23	не только о	1	2
24	того или иного	1	2
25	что мы воспринимаем	1	2
26	из того что	3	2
27	с этой точки	1	2
28	так как все	1	2
29	в зависимости от	6	2
30	одно и то	3	2
31	так же как	2	2
32	и то же	3	2
33	и в этом	1	2
34	не могут быть	1	2
35	с другой стороны	5	2
36	что это не	1	2
37	что все решительно	1	2
38	есть не только	1	2
39	по себе совершенно	1	2
40	этой точки зрения	1	2
41	иметь в виду	3	2
42	мы не можем	1	2
43	что это есть	2	2
44	той или иной	2	2
45	к тому что	6	2
46	если иметь в	1	2
47	одна из самых	1	2
48	не только то	1	1
49	таким образом что	3	1
50	том что в	1	1
51	все что угодно	1	1
52	и есть то	1	1
53	что в основе	1	1
54	потому что в	2	1
55	и той же	2	1
56	он исходит из	1	1
57	на самом деле	2	1
58	потому что каждый	1	1
59	самом деле если	2	1
60	то же самое	3	1
61	одной стороны и	1	1
62	же как и	1	1
63	с которой он	1	1
64	что с точки	1	1
65	до сих пор	5	1
66	в лучшем случае	3	1
67	когда говорил что	1	1
68	на котором она	1	1
69	это не может	1	1
70	в этом отношении	3	1
71	они утверждают что	1	1
72	есть одна из	2	1
73	что он должен	1	1
74	и показывает что	1	1
75	только потому что	1	1
76	и в частности	1	1
77	в них же	1	1
78	как только мы	1	1
79	в последнее время	1	1
80	в применении к	1	1
81	который заложен в	1	1
82	и для этого	1	1
83	и что в	3	1
84	деле есть не	1	1
85	в данном случае	2	1
86	если бы мы	2	1
87	и что он	1	1
88	что ни один	2	1
89	у нее нет	1	1
90	тот факт что	4	1
91	и даже о	1	1
92	как именно это	1	1
93	угодно но только	1	1
94	и как бы	4	1
95	как раз из	1	1
96	но только не	1	1
97	тогда когда она	1	1
98	то что все	1	1
99	ничего не может	2	1
100	мы никогда не	2	1
101	она не есть	1	1
102	и так как	1	1
103	что он просто	1	1
104	когда мы говорим	1	1
105	у нас не	1	1
106	иное как именно	1	1
107	но так как	1	1
108	и в том	1	1
109	так же невозможно	1	1
110	не мог бы	1	1
111	и таким образом	2	1
112	в самом существенном	1	1
113	в учении о	3	1
114	более или менее	1	1
115	ни в чем	1	1
116	это есть то	1	1
117	в нем нет	1	1
118	самом деле есть	1	1
119	мы показали что	1	1
120	он был бы	1	1
121	другого ни третьего	1	1
122	жизни и смерти	1	1
123	которые сами по	1	1
124	его содержания и	1	1
125	что у него	1	1
126	в конечном счете	1	1
127	точки зрения можно	1	1
128	мало того что	1	1
129	в этом заключается	1	1
130	речь идет о	1	1
131	он исходит как	1	1
132	мы имеем в	1	1
133	и что оно	1	1
134	ни другого ни	1	1
135	не может и	1	1
136	никак не могут	1	1
137	в том смысле	1	1
138	одной и той	2	1
139	показывает что в	2	1
140	говорить не только	1	1
141	во всем его	1	1
142	но как только	1	1
143	это и можно	1	1
