N	2gram	Vygotskiy__3	FransuaR
1	и в	25	29
2	таким образом	17	20
3	и не	10	16
4	в эпоху	1	15
5	в этой	5	13
6	и все	4	13
7	но в	1	12
8	как и	15	12
9	и на	6	11
10	в этом	14	11
11	так и	5	11
12	то же	2	10
13	мы уже	5	10
14	не только	6	10
15	в то	4	10
16	как мы	8	10
17	все эти	7	9
18	и с	1	9
19	его в	3	9
20	в конце	1	9
21	вовсе не	1	9
22	но и	4	9
23	и его	2	8
24	в его	15	8
25	прежде всего	4	8
26	как бы	10	8
27	в них	2	7
28	мы видели	6	7
29	в том	23	7
30	так как	12	7
31	так же	17	7
32	в сущности	1	6
33	этот процесс	3	6
34	в атмосфере	1	6
35	здесь в	1	6
36	в большинстве	1	6
37	из них	4	6
38	и до	1	5
39	что это	5	5
40	в нем	2	5
41	в своей	2	5
42	до конца	1	5
43	уже говорили	5	5
44	все они	2	5
45	у него	1	5
46	сказать что	4	5
47	и по	5	5
48	того же	6	5
49	также и	1	4
50	в которой	1	4
51	еще не	4	4
52	с его	2	4
53	с помощью	42	4
54	конце концов	1	4
55	связанные с	2	4
56	которую он	1	4
57	точки зрения	6	4
58	но они	2	4
59	в плане	2	4
60	этот образ	1	4
61	тела и	1	4
62	в результате	3	4
63	и одновременно	2	4
64	что он	6	4
65	тем что	8	4
66	связан с	2	4
67	с другой	6	4
68	по своему	11	4
69	но это	5	4
70	все это	6	4
71	один из	6	4
72	перед нами	10	4
73	то что	15	4
74	есть и	2	4
75	той же	4	3
76	животных и	2	3
77	и здесь	2	3
78	в ней	1	3
79	в чем	2	3
80	но как	3	3
81	в своем	4	3
82	и как	5	3
83	более или	1	3
84	то в	3	3
85	в себе	2	3
86	при этом	5	3
87	он не	4	3
88	всех этих	2	3
89	и сам	3	3
90	для того	7	3
91	подобно тому	1	3
92	а затем	1	3
93	особенно в	1	3
94	такой же	1	3
95	том что	20	3
96	или менее	3	3
97	в эту	2	3
98	самого начала	6	3
99	того чтобы	8	3
100	по своей	7	3
101	они были	1	3
102	с ее	5	3
103	в ее	1	3
104	с самого	6	3
105	в дальнейшем	1	3
106	роль в	1	3
107	что у	1	3
108	все остальные	2	3
109	отметить что	1	3
110	слов и	5	3
111	все время	2	3
112	того что	10	3
113	с ними	3	3
114	в качестве	12	3
115	и других	2	3
116	и их	3	3
117	в известной	1	3
118	том числе	1	3
119	мы можем	7	3
120	не случайно	1	3
121	и даже	1	3
122	превращается в	1	3
123	на эту	1	3
124	там где	4	3
125	тому как	2	3
126	все же	6	3
127	мы видим	3	3
128	тот же	2	3
129	другой стороны	3	3
130	в частности	4	3
131	как известно	3	2
132	и то	2	2
133	значение это	1	2
134	все те	1	2
135	с таким	1	2
136	то время	4	2
137	в виду	1	2
138	с одной	5	2
139	но не	6	2
140	если в	3	2
141	что они	10	2
142	связи и	3	2
143	как в	9	2
144	кроме того	1	2
145	хотя и	2	2
146	и к	5	2
147	время это	1	2
148	бы не	1	2
149	как он	3	2
150	на его	2	2
151	что каждая	1	2
152	на этом	3	2
153	в основу	4	2
154	может быть	13	2
155	видеть и	1	2
156	в жизни	3	2
157	ни в	9	2
158	в один	2	2
