N	2gram	Vygotskiy__1	Formalny
1	т е	3	32
2	и не	16	30
3	вовсе не	6	28
4	и в	31	27
5	может быть	22	25
6	не может	17	24
7	так и	3	21
8	и его	7	19
9	в этом	12	18
10	таким образом	20	18
11	а не	13	17
12	самом деле	9	16
13	точки зрения	15	16
14	то же	5	15
15	в нем	2	15
16	в процессе	5	15
17	и пр	1	15
18	между ними	1	15
19	на самом	2	14
20	как и	16	14
21	с точки	2	14
22	не в	11	12
23	если бы	6	12
24	и т	26	11
25	в самом	11	11
26	в жизни	2	11
27	и от	2	11
28	художественное произведение	10	11
29	не могут	3	10
30	но и	2	10
31	в действительности	1	9
32	не только	13	9
33	так как	18	9
34	так же	12	9
35	отнюдь не	6	8
36	как бы	5	8
37	при этом	19	8
38	ни в	9	8
39	как мы	2	8
40	в пределах	1	8
41	только в	14	8
42	как раз	2	8
43	то что	32	8
44	и все	5	8
45	что в	23	8
46	художественного произведения	17	7
47	тем же	3	7
48	с тем	3	7
49	не менее	2	7
50	потому что	10	7
51	его в	2	7
52	между тем	4	7
53	в его	6	7
54	в том	30	7
55	если мы	12	7
56	там где	4	7
57	все это	8	7
58	совершенно не	5	7
59	в то	5	7
60	в искусстве	4	7
61	еще не	1	6
62	но в	3	6
63	т д	8	6
64	произведение как	2	6
65	в своей	3	6
66	и ее	1	6
67	всяком случае	6	6
68	и теперь	2	6
69	произведения как	1	6
70	все время	4	6
71	было бы	6	6
72	в литературе	1	6
73	что он	7	6
74	с другой	5	6
75	вместе с	8	6
76	все же	5	6
77	и для	5	6
78	бы в	2	6
79	истории литературы	1	6
80	хотя бы	1	6
81	в своих	4	6
82	во всяком	8	6
83	в зависимости	5	5
84	зависимости от	6	5
85	совсем не	3	5
86	но не	3	5
87	в одной	3	5
88	независимо от	2	5
89	что именно	1	5
90	в художественном	3	5
91	в каждом	3	5
92	ни было	1	5
93	материала в	1	5
94	того чтобы	7	5
95	поэтическое произведение	1	5
96	сводится к	1	5
97	в направлении	1	5
98	если же	2	5
99	в ней	1	5
100	что они	2	5
101	никогда не	8	5
102	связи с	1	5
103	и их	2	5
104	т п	16	5
105	и между	1	5
106	и потому	2	5
107	тому как	7	5
108	что же	2	5
109	не является	5	5
110	в результате	4	5
111	другой стороны	5	5
112	не есть	3	4
113	произведения но	2	4
114	мы не	12	4
115	бы то	1	4
116	направлении к	1	4
117	как в	9	4
118	и как	2	4
119	в целом	5	4
120	и те	1	4
121	а вовсе	1	4
122	бы ни	2	4
123	в корне	1	4
124	подобно тому	5	4
125	в ее	5	4
126	в слове	3	4
127	мы знаем	3	4
128	том что	16	4
129	по себе	9	4
130	она не	5	4
131	тогда когда	5	4
132	мы можем	4	4
133	могут быть	11	4
134	к тому	4	4
135	роль в	3	4
136	следовательно и	1	4
137	и восприятия	1	4
138	о том	7	4
139	как ее	1	4
140	слов и	1	4
141	же и	1	4
142	конечно не	1	4
143	уже в	3	4
144	только на	3	4
145	социальной жизни	1	4
146	следует что	1	4
147	содержания и	1	4
148	для того	6	4
149	со стороны	4	4
150	прежде всего	4	4
151	до конца	6	4
152	в связи	2	4
153	мы видели	2	4
154	как это	4	4
155	слова и	1	4
156	между собой	1	4
157	от всех	3	4
158	из этого	2	4
159	жизни и	3	4
160	формы и	5	3
161	художественном произведении	3	3
162	же как	4	3
163	того же	2	3
164	должна быть	3	3
165	той же	3	3
166	в виду	4	3
167	литературы и	1	3
168	целое и	1	3
169	и на	1	3
170	в которых	3	3
171	столь же	4	3
172	время в	1	3
173	во всех	1	3
174	как таковая	1	3
175	то мы	1	3
176	то он	1	3
177	как со	1	3
178	нет и	1	3
179	самое понятие	1	3
180	бы и	2	3
181	что это	6	3
182	формы в	4	3
183	в себе	4	3
184	вследствие этого	1	3
185	не следует	1	3
186	исполнения и	1	3
187	и с	2	3
188	те же	4	3
189	искусства в	9	3
190	это не	1	3
191	этом романе	1	3
192	и тем	2	3
193	как таковой	1	3
194	в этих	4	3
195	и более	1	3
196	тому что	4	3
197	между людьми	1	3
198	случае в	3	3
199	одной плоскости	1	3
200	в основе	2	3
201	для нас	5	3
202	этом отношении	2	3
203	же самое	2	3
204	они и	1	3
205	оно не	1	3
206	совершается в	1	3
207	только то	2	3
208	в произведении	3	3
209	ясно что	19	3
210	в эпоху	1	3
211	никак не	4	3
212	и что	8	3
213	можно сказать	1	3
214	их в	2	3
215	в них	2	3
216	и следовательно	2	3
217	в него	2	3
218	дело с	3	3
219	в какой	5	3
220	одни и	1	3
221	уже не	2	3
222	в поэзии	2	3
223	его и	3	3
224	нуждается в	3	3
225	в конце	3	3
226	произведения и	1	3
227	литературное произведение	1	3
228	у нас	4	3
229	может стать	3	3
230	внутренней формы	3	3
231	в шкловский	1	3
232	она есть	1	3
233	в той	1	3
234	данной эпохи	2	3
235	того что	10	3
236	дело идет	1	3
237	в условиях	1	3
238	материалом поэзии	1	3
239	о нем	1	3
240	жизни в	1	3
241	сказать что	7	3
242	имеет место	2	3
243	всех других	2	3
244	смысле слова	3	2
245	ту же	2	2
246	человека и	2	2
247	в такой	2	2
248	это и	3	2
249	в котором	4	2
250	с таким	11	2
251	одним и	1	2
252	который был	1	2
253	в сущности	10	2
254	совпадает с	4	2
255	по учению	1	2
256	эпохи в	3	2
257	в полной	1	2
258	с его	1	2
259	жизни с	1	2
260	видели что	2	2
261	в сторону	1	2
262	очевидно что	6	2
263	отличие от	4	2
264	или иное	2	2
265	художественного замысла	1	2
266	за пределы	1	2
267	чем же	1	2
268	в своем	3	2
269	стороны и	3	2
270	не являются	1	2
271	произведения так	1	2
272	увидим что	2	2
273	материалом и	1	2
274	то в	1	2
275	это можно	2	2
276	из этих	6	2
277	учение о	1	2
278	в этой	3	2
279	только один	1	2
280	как он	2	2
281	что она	6	2
282	главным образом	2	2
283	из виду	2	2
284	одной и	4	2
285	что ни	1	2
286	форма в	1	2
287	именно это	1	2
288	в основу	2	2
289	человека в	1	2
290	на почве	2	2
291	этом смысле	2	2
292	этих вопросов	1	2
293	исходили из	1	2
294	и вне	1	2
295	произведение с	1	2
296	такой же	2	2
297	и тогда	2	2
298	том как	1	2
299	художественного творчества	6	2
300	в отличие	3	2
301	знаем что	1	2
302	произведение есть	1	2
303	это утверждение	1	2
304	оказалось бы	1	2
305	однако в	1	2
306	что этот	1	2
307	даже в	2	2
308	и очень	2	2
309	виду что	1	2
310	как о	1	2
311	дело не	1	2
312	принадлежат к	2	2
313	дело в	1	2
314	одна из	4	2
315	в нас	2	2
316	только не	3	2
317	поскольку оно	1	2
318	плоскости и	1	2
319	п в	1	2
320	тем не	2	2
321	не останется	1	2
322	в каком	2	2
323	области познания	1	2
324	этот закон	1	2
325	на тему	1	2
326	отличается от	2	2
327	конкретной исторической	1	2
328	этих областей	1	2
329	и это	3	2
330	как не	1	2
331	но при	1	2
332	то или	2	2
333	идет не	1	2
334	был бы	5	2
335	не ради	1	2
336	произведения является	1	2
337	можно только	1	2
338	это только	2	2
339	поэтому в	1	2
340	ничего не	2	2
341	на все	1	2
342	совершенно неверно	1	2
343	и содержание	1	2
344	ее и	2	2
345	и во	2	2
346	что и	13	2
347	и только	3	2
348	человека как	1	2
349	является результатом	1	2
350	и мир	1	2
351	говорит в	1	2
352	в каждую	1	2
353	но так	1	2
354	художественного восприятия	1	2
355	мы увидим	4	2
356	и действительно	1	2
357	должен быть	1	2
358	в самое	1	2
359	не можем	3	2
360	является не	1	2
361	за счет	1	2
362	от других	2	2
363	в данной	1	2
364	из них	2	2
365	и социально	1	2
366	ту или	2	2
367	бы тот	4	2
368	к более	1	2
369	говорить об	1	2
370	сами по	1	2
371	содержание и	1	2
372	они будут	1	2
373	от того	3	2
374	формы к	1	2
375	без всякой	1	2
376	и содержания	1	2
377	и даже	6	2
378	в области	11	2
379	и из	1	2
380	связаны с	1	2
381	являются только	1	2
382	действующих лиц	1	2
383	мы еще	1	2
384	и др	1	2
385	исторического развития	1	2
386	и самый	1	2
387	одну из	1	2
388	была бы	1	2
389	с такой	1	2
390	смысле этого	2	2
391	быть только	1	2
392	этого слова	4	2
393	а к	1	2
394	но это	3	2
395	но для	1	2
396	она должна	2	2
397	поэтому совершенно	1	2
398	чтобы создать	1	2
399	как система	1	2
400	в точном	1	2
401	от него	2	2
402	конце концов	3	2
403	мы должны	1	2
404	в стихах	1	2
405	одной из	1	2
406	но если	1	2
407	именно потому	1	2
408	к этому	4	2
409	в таком	3	2
410	это понятие	1	2
411	произведения к	1	2
412	не наоборот	1	1
413	мира миру	1	1
414	который должен	1	1
415	от этой	1	1
416	не иначе	1	1
417	то на	2	1
418	полнотой и	1	1
419	в движение	1	1
420	таком случае	2	1
421	субъективности и	1	1
422	пор недостаточно	1	1
423	и то	2	1
424	поэтической речи	1	1
425	отношение материалов	1	1
426	дело обстоит	1	1
427	тех же	2	1
428	безразличен масштаб	1	1
429	и творчество	1	1
430	в первом	1	1
431	не вещь	1	1
432	ведь и	1	1
433	оно было	2	1
434	все те	1	1
435	собственном смысле	3	1
436	к созданию	1	1
437	и этот	1	1
438	с в	3	1
439	есть не	2	1
440	с теорией	3	1
441	мы имеем	4	1
442	готовом виде	1	1
443	знаменателя важно	1	1
444	только другим	1	1
445	совершенно справедливо	1	1
446	чистая форма	2	1
447	в первый	1	1
448	содержания в	1	1
449	этом не	2	1
450	не была	1	1
451	литературы она	1	1
452	быть определены	1	1
453	литературных явлений	1	1
454	творчества с	2	1
455	становится совершенно	1	1
456	эстетики и	2	1
457	роман как	1	1
458	оно есть	2	1
459	в масштабе	2	1
460	ему в	1	1
461	то это	1	1
462	образом оказывается	1	1
463	форм в	1	1
464	учение об	1	1
465	это время	1	1
466	себе а	3	1
467	оно может	1	1
468	как прием	2	1
469	же мере	1	1
470	не найдем	1	1
471	это действительно	1	1
472	так если	1	1
473	и понимает	1	1
474	служит для	1	1
475	тем как	1	1
476	а следовательно	1	1
477	мировые комнатные	1	1
478	а отношение	1	1
479	как у	1	1
480	внутренняя форма	6	1
481	коем случае	1	1
482	а только	2	1
483	в стихе	2	1
484	явлений и	1	1
485	значение и	1	1
486	только тогда	7	1
487	должны были	1	1
488	ее выражения	1	1
489	химическое соединение	1	1
490	изменения и	1	1
491	и чем	1	1
492	только социологией	1	1
493	сама по	2	1
494	один и	1	1
495	каково бы	1	1
496	никакой другой	1	1
497	с чисто	1	1
498	с этим	3	1
499	совершенно очевидно	3	1
500	значение его	1	1
501	искусстве и	1	1
502	что как	1	1
503	далее мы	1	1
504	в различные	1	1
505	и нет	1	1
506	или другую	1	1
507	в одних	1	1
508	хотя и	3	1
509	камню равны	1	1
510	есть совокупность	1	1
511	и художественного	2	1
512	полагают что	1	1
513	как таковое	2	1
514	и соединенные	1	1
515	основная тенденция	1	1
516	определить как	1	1
517	произведение никогда	1	1
518	роль играет	1	1
519	или иную	1	1
520	та же	3	1
521	но отсюда	1	1
522	не даны	1	1
523	положен в	1	1
524	у каждого	3	1
525	то я	2	1
526	в последнее	4	1
527	с их	1	1
528	остановиться на	2	1
529	им в	3	1
530	и тот	2	1
531	идет речь	1	1
532	самым существенным	1	1
533	подобно например	1	1
534	на то	10	1
535	всей его	1	1
536	сюжета героя	1	1
537	и если	4	1
538	мы совершенно	2	1
539	к искусству	1	1
540	трагические мировые	1	1
541	время и	1	1
542	он не	3	1
543	каждая эпоха	1	1
544	различные формы	1	1
545	чувственный образ	2	1
546	моменты которые	1	1
547	на таком	1	1
548	его конкретной	1	1
549	к одному	1	1
550	этого вопроса	2	1
551	не к	1	1
552	важно их	1	1
553	мы полагаем	1	1
554	по существу	4	1
555	проблемы не	1	1
556	в степени	1	1
557	евгения онегина	1	1
558	оно продолжает	1	1
559	и по	3	1
560	или иных	2	1
561	в нее	1	1
562	одно и	1	1
563	на этих	1	1
564	но все	1	1
565	исходя из	3	1
566	а вместе	1	1
567	в одну	1	1
568	так называемым	1	1
569	вся их	1	1
570	не будет	3	1
571	в мире	1	1
572	его не	2	1
573	о генезисе	1	1
574	зрения на	2	1
575	и обратно	1	1
576	знает что	1	1
577	с так	2	1
578	форму и	2	1
579	чаще всего	1	1
580	этой работы	1	1
581	и творчества	1	1
582	эта система	1	1
583	с этой	4	1
584	всегда и	1	1
585	значит не	1	1
586	задачи и	3	1
587	чем в	1	1
588	должно быть	1	1
589	этого произведения	2	1
590	выражение в	1	1
591	другой факт	1	1
592	автора и	1	1
593	и того	1	1
594	но почему	1	1
595	который как	1	1
596	восприятия и	1	1
597	одного и	2	1
598	та что	1	1
599	и при	1	1
600	именно и	2	1
601	возможности в	1	1
602	основе всех	1	1
603	можно выдвинуть	1	1
604	для уяснения	2	1
605	в их	1	1
606	она в	2	1
607	возможны только	1	1
608	что говорит	1	1
609	значение то	1	1
610	могло бы	4	1
611	провести границу	1	1
612	для всякого	1	1
613	на место	2	1
614	и той	3	1
615	весь эффект	1	1
616	единство и	1	1
617	как комбинации	1	1
618	в другие	1	1
619	основная предпосылка	1	1
620	из основного	1	1
621	теми же	2	1
622	при условии	1	1
623	мере в	1	1
624	тому чтобы	3	1
625	том же	2	1
626	не должна	1	1
627	мере и	1	1
628	есть всегда	1	1
629	же мы	1	1
630	отношение шутливые	1	1
631	этого тупика	1	1
632	равны между	1	1
633	чистом виде	3	1
634	поэтического произведения	1	1
635	с ним	2	1
636	тем самым	2	1
637	что эта	3	1
638	произведения это	1	1
639	случае они	1	1
640	или кошки	1	1
641	самого начала	1	1
642	и сколько-нибудь	1	1
643	художника не	1	1
644	ними не	1	1
645	что наука	1	1
646	того как	1	1
647	когда они	1	1
648	но только	3	1
649	он указывает	1	1
650	та или	1	1
651	заключены в	1	1
652	говорят что	1	1
653	таким путем	2	1
654	явление в	1	1
655	есть она	1	1
656	как она	2	1
657	х годов	5	1
658	их если	1	1
659	убедиться в	1	1
660	социальную и	2	1
661	в сознании	2	1
662	не учли	1	1
663	внутреннюю форму	3	1
664	и делает	1	1
665	чем объясняется	1	1
666	не потому	1	1
667	со сценой	1	1
668	эстетический объект	1	1
669	наконец в	2	1
670	произведение если	1	1
671	во все	1	1
672	масштаб произведения	1	1
673	и другой	3	1
674	числе и	1	1
675	нашего рассмотрения	1	1
676	поэтического языка	1	1
677	что при	3	1
678	он создает	1	1
679	утверждать что	5	1
680	и был	1	1
681	шутливые трагические	1	1
682	от произведения	1	1
683	можно и	1	1
684	кошки камню	1	1
685	этого целого	1	1
686	на основе	2	1
687	только при	3	1
688	совершенно ясно	19	1
689	определенным образом	1	1
690	дала бы	1	1
691	языка и	1	1
692	в собственном	3	1
693	как по	1	1
694	последнее время	2	1
695	можно сделать	1	1
696	в себя	2	1
697	с самого	1	1
698	эстетику и	1	1
699	и может	2	1
700	и совершенно	5	1
701	в произведение	1	1
702	нами теории	1	1
703	выражения с	1	1
704	с первым	1	1
705	только через	1	1
706	искусство как	9	1
707	произведения не	1	1
708	не имеем	1	1
709	отдельные части	1	1
710	произведения эти	1	1
711	для него	1	1
712	строго говоря	1	1
713	и вообще	1	1
714	и существенно	1	1
715	громадное значение	1	1
716	в коем	1	1
717	выходит за	1	1
718	об этом	1	1
719	связи со	2	1
720	мы ощущаем	1	1
721	живописи и	1	1
722	одного человека	1	1
723	все дело	2	1
724	содержание этого	1	1
725	и здесь	2	1
726	искусства и	15	1
727	и та	1	1
728	настоящее время	2	1
729	но мы	3	1
730	форма оно	1	1
731	одного из	1	1
732	как форма	1	1
733	там же	2	1
734	в значительной	1	1
735	нас в	2	1
736	внешней формы	1	1
737	на человека	1	1
738	все в	1	1
739	форм есть	1	1
740	вся суть	1	1
741	числителя и	1	1
742	том или	1	1
743	которого оно	1	1
744	его существования	1	1
745	искусства с	4	1
746	к произведению	1	1
747	а потому	3	1
748	самом процессе	1	1
749	существенную роль	1	1
750	двух направлений	2	1
751	приводит и	2	1
752	что бы	1	1
753	в ту	1	1
754	психики творца	1	1
755	не так	1	1
756	перестает существовать	1	1
757	совершенно прав	2	1
758	как например	2	1
759	но с	1	1
760	с учением	1	1
761	в двух	1	1
762	что только	2	1
763	мы видим	5	1
764	тот же	2	1
765	именно о	1	1
766	так всегда	1	1
767	этих теорий	1	1
768	которое мы	1	1
769	и так	4	1
770	есть чистая	2	1
771	который в	3	1
772	художественного материала	1	1
773	от обычных	1	1
774	с одной	5	1
775	в качестве	2	1
776	его менее	1	1
777	так что	5	1
778	же ее	1	1
779	для всех	4	1
780	есть в	7	1
781	вот что	2	1
782	можно выразить	1	1
783	непонятным и	1	1
784	и у	4	1
785	то и	2	1
786	на совершенную	1	1
787	в нашей	1	1
788	же в	1	1
789	поэзии но	1	1
790	здесь же	1	1
791	внутри самого	1	1
792	и других	3	1
793	за ним	1	1
794	процесс и	1	1
795	что содержание	2	1
796	условии если	1	1
797	одно из	2	1
798	говорит о	2	1
799	предшествующим и	1	1
800	но путь	1	1
801	слова в	3	1
802	в одном	2	1
803	не совпадают	1	1
804	прибавить что	1	1
805	и должна	1	1
806	является именно	1	1
807	теории с	1	1
808	от тех	1	1
809	для меня	1	1
810	без этого	1	1
