N	3gram	Propp_Isto_2	Myshleni
1	в том что	5	15
2	с другой стороны	2	9
3	с одной стороны	3	8
4	с самого начала	2	8
5	по отношению к	3	7
6	в другом месте	2	6
7	о том что	2	6
8	вместе с тем	5	5
9	так же как	4	5
10	не может быть	2	5
11	до сих пор	6	4
12	в высшей степени	1	4
13	но вместе с	1	4
14	друг с другом	1	4
15	смысле этого слова	1	3
16	на то что	2	3
17	сам по себе	1	3
18	можно было бы	3	3
19	друг от друга	1	3
20	том что в	1	2
21	не в состоянии	1	2
22	он должен быть	1	2
23	и то же	1	2
24	и той же	1	2
25	том что он	1	2
26	влечет за собой	1	2
27	в зависимости от	1	2
28	вместо того чтобы	2	2
29	на вопрос о	1	2
30	одной и той	1	2
31	потому что он	2	1
32	совершенно то же	1	1
33	другой стороны в	1	1
34	это так то	1	1
35	на самом деле	2	1
36	является не только	1	1
37	должен был бы	1	1
38	и что самое	1	1
39	что можно было	1	1
40	значение как и	1	1
41	что он не	4	1
42	в отличие от	1	1
43	в свою противоположность	1	1
44	наряду с этим	2	1
45	но и в	2	1
46	как мы увидим	1	1
47	тех случаях когда	1	1
48	точно так же	6	1
49	летнего возраста в	1	1
50	показать что эти	1	1
51	по направлению к	1	1
52	в которой она	1	1
53	в этой связи	1	1
54	не только в	4	1
55	в сущности это	1	1
56	тем что в	1	1
57	древних времен и	1	1
58	если это так	1	1
59	потому что они	1	1
60	мы видели что	1	1
61	до наших дней	1	1
62	в тех случаях	1	1
63	надо сказать что	1	1
64	перед нами как	1	1
65	и пр в	1	1
66	он не боится	1	1
67	мы не можем	1	1
68	но об этом	1	1
69	превращается в свою	1	1
70	таким образом мы	1	1
71	это значит что	1	1
72	и вместе с	2	1
73	что у него	1	1
74	не только не	1	1
75	что мы знаем	1	1
76	но все же	4	1
77	и это положение	1	1
78	в силу своей	1	1
79	и т д	18	1
80	тем не менее	1	1
81	мы уже знаем	3	1
