N	3gram	Bakhtin_Fr_1	Myshleni
1	с точки зрения	3	21
2	для того чтобы	1	18
3	в том что	6	13
4	по отношению к	1	5
5	с одной стороны	2	5
6	в самом деле	1	4
7	не может быть	1	4
8	по своей природе	1	4
9	до сих пор	4	3
10	в этом отношении	3	3
11	в собственном смысле	1	3
12	имеет в виду	1	3
13	в самом начале	1	3
14	можно сказать что	1	3
15	потому что он	1	2
16	нет и не	1	2
17	в какой мере	1	2
18	на котором мы	1	2
19	на самом деле	2	2
20	том что он	1	2
21	в известном смысле	1	2
22	в отличие от	4	2
23	в большинстве случаев	2	2
24	как раз в	1	2
25	все эти три	1	2
26	не чем иным	1	2
27	в последнее время	1	2
28	чем иным как	1	2
29	друг от друга	1	2
30	друг с другом	1	2
31	сказать что в	1	1
32	из них для	1	1
33	только к чисто	1	1
34	не в меньшей	1	1
35	в том числе	10	1
36	самом же деле	3	1
37	что с точки	1	1
38	и не может	1	1
39	во всей своей	1	1
40	находится в состоянии	1	1
41	как раз и	2	1
42	никогда не могут	1	1
43	дистанция между ними	1	1
44	том числе и	7	1
45	как мы уже	5	1
46	то что было	1	1
47	и ничего не	1	1
48	его связь с	2	1
49	его отношения к	1	1
50	не только в	1	1
51	в сущности за	1	1
52	мы упоминали выше	1	1
53	что он позволяет	1	1
54	но при этом	1	1
55	может быть никакой	1	1
56	во всех этих	2	1
57	никогда не может	1	1
58	с другой стороны	1	1
59	прежде всего на	2	1
60	в виду только	1	1
61	не могут быть	1	1
62	мы уже говорили	7	1
63	во всяком случае	1	1
64	во всей их	1	1
65	упоминали выше и	1	1
66	по ту сторону	1	1
67	на самом же	3	1
68	так например в	1	1
69	всей нашей работы	1	1
70	так и в	2	1
71	то что мы	1	1
72	лежащие в основе	1	1
73	включает в себя	1	1
74	той или иной	5	1
75	мы остановимся в	2	1
76	по нашему мнению	1	1
77	том что новая	1	1
78	но все же	2	1
79	в то же	1	1
80	от друга в	1	1
81	он еще не	1	1
