N	3gram	Vinokur_Ku_1	Psycholo
1	для того чтобы	15	19
2	в том что	15	12
3	все то что	1	11
4	о том что	5	10
5	в самом деле	7	7
6	на то что	2	6
7	к тому что	2	5
8	на самом деле	2	5
9	и может быть	1	4
10	с точки зрения	9	4
11	можно было бы	3	4
12	том что он	4	3
13	сами по себе	1	3
14	к тому чтобы	1	3
15	точно так же	1	3
16	не то что	1	3
17	так же как	1	3
18	в том чтобы	8	3
19	смысле этого слова	1	3
20	не для того	1	3
21	во всяком случае	5	3
22	заключается в том	2	3
23	и т п	18	3
24	до сих пор	4	3
25	с одной стороны	1	3
26	потому что он	1	2
27	сводится к тому	2	2
28	в какой мере	1	2
29	никак не может	1	2
30	внимание на то	2	2
31	о том как	3	2
32	и если мы	1	2
33	во всех этих	1	2
34	вместе с тем	3	2
35	в это время	1	2
36	с другой стороны	6	2
37	вместо того чтобы	1	2
38	именно в том	2	2
39	таким образом в	1	2
40	что в ней	1	2
41	этого слова и	1	2
42	и в самом	2	2
43	речь идет о	2	2
44	было бы сказать	1	2
45	в сущности говоря	1	2
46	и т д	14	2
47	том что она	1	1
48	самом деле в	1	1
49	что иное как	1	1
50	в этой фразе	1	1
51	то что им	1	1
52	что в этом	1	1
53	это на примере	1	1
54	в виду не	1	1
55	прежде всего на	1	1
56	по отношению к	8	1
57	ответить на этот	1	1
58	следует спросить себя	1	1
59	в том и	2	1
60	том что на	1	1
61	потому что не	2	1
62	конца и в	1	1
63	ли в этом	1	1
64	у нас на	1	1
65	нужно было бы	2	1
66	не потому чтобы	2	1
67	с тем что	1	1
68	то же время	2	1
69	свидетельствуют о том	1	1
70	все той же	1	1
71	прав когда указывает	1	1
72	на этот вопрос	1	1
73	что все это	1	1
74	в этом понимании	1	1
75	д все это	1	1
76	с этой точки	1	1
77	только для того	1	1
78	не годится для	1	1
79	до конца и	1	1
80	приходится иметь дело	1	1
81	и с точки	1	1
82	чтобы ответить на	1	1
83	и в то	1	1
84	всего тем что	1	1
85	вовсе не то	1	1
86	ясно что в	1	1
87	и то обстоятельство	1	1
88	а с другой	3	1
89	в себе всю	1	1
90	в свою очередь	3	1
91	как раз на	2	1
92	мы имеем много	1	1
93	т д все	1	1
94	в сторону от	2	1
95	мы меньше всего	1	1
96	потому что они	1	1
97	а может быть	1	1
98	то что нужно	1	1
99	они свидетельствуют о	1	1
100	очевидно что в	1	1
101	ни в каком	1	1
102	вместе с ним	1	1
103	не может быть	3	1
104	вовсе не в	1	1
105	то обстоятельство что	8	1
106	на наших глазах	1	1
107	не что иное	1	1
108	и вместе с	1	1
109	ни в какой	1	1
110	те или иные	1	1
111	ничего общего с	1	1
112	когда речь идет	1	1
113	и если бы	1	1
114	этой точки зрения	2	1
115	когда указывает на	1	1
116	не только в	1	1
117	в этом смысле	3	1
118	в то же	2	1
119	мы приходим к	1	1
120	рядом с этим	1	1
121	что это есть	1	1
122	что и в	1	1
123	так или иначе	2	1
124	мы увидим что	2	1
125	забывать что это	1	1
