N	2gram	Bakhtin_Pr_1	Istorich
1	и в	23	25
2	вместе с	2	22
3	что он	10	22
4	может быть	21	17
5	не только	13	13
6	но и	11	13
7	в его	24	12
8	так как	7	11
9	уже не	8	11
10	и не	34	11
11	в этом	25	10
12	тем что	3	10
13	все же	5	10
14	и его	13	9
15	его в	4	9
16	с другой	2	9
17	таким образом	11	9
18	героя в	4	9
19	еще не	5	8
20	и на	10	8
21	все эти	8	8
22	что в	8	8
23	на него	2	8
24	и что	1	8
25	мы видим	3	8
26	другой стороны	2	8
27	том что	9	8
28	в нем	20	7
29	как и	8	7
30	потому что	12	7
31	о том	2	7
32	и здесь	3	7
33	то что	18	7
34	только в	8	7
35	в качестве	1	7
36	при помощи	1	7
37	превращается в	1	7
38	но это	5	7
39	в частности	1	7
40	как в	6	6
41	это не	10	6
42	не может	11	6
43	в этих	2	6
44	не в	6	6
45	и он	1	6
46	что и	5	6
47	там где	6	6
48	себя в	3	6
49	прежде всего	7	6
50	могут быть	1	6
51	в том	11	6
52	например в	3	5
53	и действительно	1	5
54	мы не	2	5
55	в ней	1	5
56	но не	8	5
57	с этим	1	5
58	что это	1	5
59	но все	4	5
60	здесь мы	2	5
61	входит в	2	5
62	видим что	1	5
63	как мы	5	5
64	мы увидим	1	5
65	него и	1	5
66	так же	6	5
67	для нас	3	5
68	же как	1	4
69	и это	5	4
70	то же	10	4
71	мы уже	2	4
72	до него	1	4
73	в ее	1	4
74	от этого	1	4
75	в истории	2	4
76	его на	2	4
77	в которой	4	4
78	он не	4	4
79	не как	12	4
80	что все	3	4
81	с другими	7	4
82	и тем	2	4
83	не менее	1	4
84	все еще	1	4
85	в некоторых	1	4
86	в пределах	9	4
87	в дальнейшем	1	4
88	что у	1	4
89	наряду с	1	4
90	с ним	6	4
91	за ним	2	4
92	а именно	1	4
93	в основном	2	4
94	все это	7	4
95	мы должны	2	4
96	также что	1	3
97	в которых	2	3
98	его не	1	3
99	на себя	3	3
100	что герой	2	3
101	то это	1	3
102	и как	8	3
103	его к	4	3
104	в целом	4	3
105	в этой	4	3
106	только один	1	3
107	их в	2	3
108	человека в	5	3
109	в то	10	3
110	в русской	1	3
111	друг друга	3	3
112	но эти	2	3
113	как человек	2	3
114	для того	2	3
115	представляют собой	1	3
116	того чтобы	4	3
117	в себя	3	3
118	никогда не	5	3
119	и с	4	3
120	о нем	11	3
121	к нему	3	3
122	в форме	6	3
123	в другой	3	3
124	представления о	1	3
125	он живет	1	3
126	и пр	1	3
127	нем и	1	3
128	и все	3	3
129	и она	1	3
130	над ним	1	3
131	в данном	2	3
132	в книге	3	3
133	ее и	1	3
134	в свете	3	3
135	а в	7	3
136	героя и	5	3
137	они не	3	3
138	о герое	1	2
139	самом деле	5	2
140	он может	3	2
