N	2gram	Bakhtin_Pr_4	slovoVRo
1	в романе	6	46
2	чужого слова	23	40
3	и в	46	39
4	может быть	23	37
5	и его	6	33
6	то есть	40	26
7	не только	14	24
8	и не	27	22
9	но и	12	21
10	не может	19	20
11	в нем	17	19
12	до конца	4	17
13	в этом	16	16
14	чужой речи	3	16
15	все это	6	16
16	так и	4	15
17	а не	11	14
18	чужим словом	13	14
19	отличие от	3	13
20	как в	4	13
21	в процессе	4	13
22	в пределах	10	13
23	слова в	13	13
24	во всех	5	12
25	в отличие	3	12
26	с чужим	6	11
27	слово в	6	11
28	чужое слово	40	10
29	вовсе не	9	10
30	к своему	3	9
31	и с	7	9
32	не в	10	9
33	языка и	2	9
34	словом и	3	8
35	таким образом	4	8
36	себя в	3	8
37	прежде всего	9	8
38	слова и	7	8
39	точки зрения	11	8
40	еще не	7	7
41	с его	5	7
42	в него	6	7
43	пределах одного	6	7
44	при этом	5	7
45	его слова	3	7
46	в этих	4	7
47	для него	2	7
48	с ним	2	7
49	никогда не	6	7
50	могут быть	2	7
51	как мы	12	7
52	в его	9	7
53	языка как	1	7
54	слово как	4	7
55	и даже	3	7
56	и потому	1	7
57	как бы	19	7
58	в сущности	7	6
59	но не	4	6
60	в своем	3	6
61	все же	4	6
62	и к	9	6
63	но в	6	6
64	все эти	4	6
65	чужих слов	4	6
66	так сказать	5	6
67	значительной степени	1	6
68	в них	1	6
69	в слове	3	6
70	как и	12	6
71	она не	3	6
72	языка в	2	6
73	в значительной	1	6
74	язык в	1	6
75	в большинстве	9	6
76	человек в	1	6
77	там где	2	6
78	слова от	2	6
79	этом случае	1	6
80	жизни и	5	6
81	например в	4	5
82	одного высказывания	1	5
83	героя и	4	5
84	своему предмету	3	5
85	и слова	2	5
86	человека в	1	5
87	это не	5	5
88	том что	4	5
89	по себе	7	5
90	мышления и	1	5
91	слово и	7	5
92	не могут	3	5
93	но все	2	5
94	той или	2	5
95	мира и	1	5
96	с другой	3	5
97	один из	1	5
98	в том	9	5
99	с одной	1	5
100	конечно не	8	5
101	уже не	4	5
102	языка а	1	5
103	со словом	2	5
104	слова его	1	5
105	и их	3	5
106	одной стороны	1	5
107	или иной	2	5
108	большинстве случаев	8	5
109	в плане	1	5
110	остается в	2	5
111	и для	3	5
112	только в	6	5
113	романа и	1	5
114	для нас	2	5
115	от него	1	5
116	и все	9	5
117	и наконец	4	5
118	отношения к	2	4
119	и на	11	4
120	по отношению	5	4
121	прозы в	1	4
122	отношение к	3	4
123	словом в	4	4
124	сливается с	1	4
125	в узком	2	4
126	то же	6	4
127	слова не	2	4
128	его в	1	4
129	входит в	1	4
130	и иных	1	4
131	на почве	2	4
132	ни в	6	4
133	в отношении	3	4
134	остается вне	1	4
135	слова к	1	4
136	не менее	2	4
137	в то	5	4
138	одна из	2	4
139	же время	5	4
140	во всем	4	4
141	здесь не	4	4
142	для этого	2	4
143	но здесь	3	4
144	наконец в	1	4
145	поэтому и	2	4
146	и других	4	4
147	двуголосого слова	4	4
148	так как	5	4
149	даже и	1	4
150	и др	1	4
151	себя и	3	4
152	с помощью	3	4
153	на фоне	6	4
154	узком смысле	2	4
155	в той	3	4
156	в чужом	4	4
157	чужом слове	4	4
158	а в	2	4
159	отношении к	2	4
160	слова с	7	4
161	отношению к	5	4
162	в таком	1	4
163	ту же	2	3
164	как это	1	3
165	должна быть	2	3
166	собственном смысле	1	3
167	той же	3	3
168	язык как	1	3
169	человека и	3	3
170	слова на	5	3
171	сама по	2	3
172	в собственном	1	3
173	стороны и	2	3
174	перед нами	12	3
175	и как	2	3
176	бы и	2	3
177	с их	1	3
178	и социальной	1	3
179	на этом	3	3
180	сознание и	1	3
181	не с	1	3
182	лишь в	2	3
183	еще раз	1	3
184	с точки	9	3
185	не столько	1	3
186	точку зрения	1	3
187	не была	2	3
188	быть очень	1	3
189	и остается	1	3
190	чужие слова	1	3
191	нем в	1	3
192	связи с	1	3
193	авторское слово	8	3
194	в ней	1	3
195	глубоко и	1	3
196	с установкой	1	3
197	к чужому	7	3
198	языке как	1	3
199	к нему	5	3
200	между тем	2	3
201	что и	3	3
202	слов и	3	3
203	быть и	1	3
204	всех его	3	3
205	у него	5	3
206	отметить что	1	3
207	в роман	1	3
208	рядом с	5	3
209	точек зрения	4	3
210	здесь в	2	3
211	в свою	1	3
212	может иметь	1	3
213	в некоторых	1	3
214	связано с	1	3
215	смысла и	1	3
216	материал и	2	3
217	установкой на	1	3
218	в романах	5	3
219	и там	1	3
220	как к	1	3
221	голоса и	1	3
222	но это	6	3
223	слово для	1	3
224	слово здесь	4	3
225	что в	4	3
226	хотя бы	2	3
227	сказать что	2	3
228	речи и	5	3
229	одновременно и	1	3
230	героя в	3	3
231	во всяком	2	3
232	одним из	3	2
233	также и	3	2
234	в сфере	1	2
235	его моментов	1	2
236	две реплики	1	2
237	в чужой	1	2
238	установка на	3	2
239	контекста в	1	2
240	игры с	1	2
241	ведь и	5	2
242	оно было	1	2
243	мы уже	3	2
244	на материале	1	2
245	и само	2	2
246	мы не	4	2
247	предмет слова	2	2
248	именно к	1	2
249	своими корнями	1	2
250	но она	2	2
251	с ее	3	2
252	слова например	1	2
253	что говорят	1	2
254	и чужого	1	2
255	становится объектом	1	2
256	конечно и	3	2
257	по замыслу	1	2
258	подчеркнуть что	1	2
259	в прямой	1	2
260	это возможно	1	2
261	не был	1	2
262	одним словом	1	2
263	но как	1	2
264	точка зрения	1	2
265	менее всего	1	2
266	в новом	1	2
267	и речи	1	2
268	за пределы	5	2
269	не входят	2	2
270	с этим	2	2
271	и различные	2	2
272	кроме того	4	2
273	хотя и	6	2
274	авторским словом	3	2
275	более или	3	2
276	себе как	2	2
277	время это	1	2
278	свой голос	1	2
279	в нашем	1	2
280	романа но	1	2
281	в себе	7	2
282	роль в	1	2
283	как он	3	2
284	корнями в	1	2
285	а вовсе	1	2
286	но прежде	1	2
287	на его	1	2
288	он не	4	2
289	художественной прозы	1	2
290	чужого высказывания	1	2
291	кажется нам	1	2
292	в диалогах	2	2
293	людей и	4	2
294	его романах	1	2
295	значение в	2	2
296	мировой литературе	1	2
297	оставляет в	1	2
298	зрения и	2	2
299	за ней	1	2
300	оно стремится	1	2
301	далеко не	3	2
302	особенно на	1	2
303	очень легко	1	2
304	чем в	1	2
305	быть также	1	2
306	и прямо	2	2
307	автора и	2	2
308	или менее	3	2
309	и другие	3	2
310	и при	3	2
311	в их	4	2
312	свой смысл	1	2
313	мы сказали	3	2
314	но эта	1	2
315	которые в	2	2
316	но он	3	2
317	однако в	1	2
318	даже в	1	2
319	тогда когда	1	2
320	дело в	3	2
321	того как	2	2
322	и внутренней	1	2
323	того чтобы	1	2
324	в одном	11	2
325	только и	2	2
326	слова как	3	2
327	речи не	1	2
328	вне его	2	2
329	к ней	2	2
330	а лишь	1	2
331	точном смысле	1	2
332	в области	1	2
333	в мировой	1	2
334	в речах	1	2
335	на границе	4	2
336	отличается от	3	2
337	и другим	1	2
338	слова о	1	2
339	без всякого	2	2
340	его художественного	1	2
341	в себя	4	2
342	степени и	2	2
343	так в	2	2
344	мы наблюдаем	1	2
345	стремиться к	1	2
346	в другом	2	2
347	те же	2	2
348	особенно в	5	2
349	чужой акцент	4	2
350	романе и	1	2
351	о нем	6	2
352	и здесь	4	2
353	на него	3	2
354	о том	5	2
355	и т.п	14	2
356	или на	1	2
357	влияние на	2	2
358	в различных	3	2
359	может не	1	2
360	этот второй	3	2
361	слово может	4	2
362	чужую речь	4	2
363	в форме	1	2
364	еще более	3	2
365	единого и	2	2
366	и существенно	1	2
367	к различным	2	2
368	вне себя	1	2
369	что он	6	2
370	мы увидим	6	2
371	два голоса	3	2
372	пор не	2	2
373	всяком случае	1	2
374	смысловая структура	1	2
375	именно на	1	2
376	со всеми	1	2
377	же и	4	2
378	уже в	4	2
379	почти до	2	2
380	в поэзии	2	2
381	он стремится	1	2
382	его и	1	2
383	то что	4	2
384	не было	2	2
385	именно как	2	2
386	до сих	8	2
387	именно в	1	2
388	а именно	1	2
389	и между	6	2
390	но лишь	1	2
391	которых мы	1	2
392	более того	3	2
393	его как	2	2
394	не всегда	1	2
395	и слово	1	2
396	в одно	2	2
397	в связи	1	2
398	слово слово	3	2
399	вместе с	2	2
400	и особенно	1	2
401	может стать	2	2
402	в данном	2	2
403	если оно	2	2
404	чужому слову	9	2
405	слов в	2	2
406	существенно и	1	2
407	и нет	4	2
408	сих пор	8	2
409	и единственного	1	2
410	например у	2	2
411	роман но	1	2
412	в более	1	2
413	известной степени	1	2
414	этих случаях	2	2
415	не знаем	1	2
416	предмет как	1	2
417	в точном	1	2
418	всем этим	1	2
419	или в	8	2
420	в результате	2	2
421	в языке	2	2
422	из существеннейших	1	2
423	все они	1	2
424	обстоит дело	1	2
425	как слово	2	2
426	жизни в	1	2
427	только с	1	2
428	есть от	2	2
429	не знает	4	2
430	и внутренне	1	2
431	лишь тогда	1	2
432	слово героя	3	2
433	речи как	2	2
434	языка если	1	2
435	все что	2	2
436	они не	2	2
437	себя как	3	1
438	смысле слова	2	1
439	стилизации говорит	1	1
440	словом как	2	1
441	того же	3	1
442	он может	1	1
443	силы и	1	1
444	чужое высказывание	2	1
445	возможны и	3	1
446	и должны	2	1
447	в средние	1	1
448	слова эта	1	1
449	и есть	1	1
450	между двумя	3	1
451	мы говорим	1	1
452	специфический предмет	1	1
453	мы слышим	4	1
454	из самых	1	1
455	но главное	1	1
456	по преимуществу	1	1
457	мировоззрения и	1	1
458	и до	3	1
459	случае оно	1	1
460	от которых	1	1
461	и могут	1	1
462	всей ее	1	1
463	важно для	1	1
464	а как	2	1
465	и готовое	1	1
