N	2gram	Bakhtin_Fr_4	slovoVRo
1	и в	29	41
2	в нем	5	30
3	то есть	21	26
4	в романе	10	21
5	не только	10	16
6	и не	16	16
7	точки зрения	4	16
8	но и	9	16
9	то же	10	14
10	и на	11	14
11	в то	10	14
12	и его	8	14
13	может быть	2	14
14	и др	4	14
15	не может	2	14
16	слова и	1	13
17	в сущности	6	13
18	в его	8	13
19	в этом	11	12
20	до конца	5	12
21	же время	8	12
22	как бы	8	12
23	так и	11	11
24	в узком	3	10
25	в большинстве	6	10
26	в той	2	10
27	узком смысле	2	10
28	себя в	2	9
29	все эти	9	9
30	таким образом	20	9
31	как в	2	8
32	но в	12	8
33	на его	2	8
34	с точки	2	8
35	как мы	10	8
36	в особенности	2	8
37	или в	2	8
38	прежде всего	8	8
39	отношение к	1	7
40	все же	3	7
41	в слове	2	7
42	в своей	5	7
43	вовсе не	9	7
44	с ним	2	7
45	зрения на	1	7
46	на фоне	1	7
47	все они	5	7
48	того же	5	6
49	при этом	3	6
50	в плане	4	6
51	это не	5	6
52	в них	7	6
53	в отношении	1	6
54	только в	2	6
55	большинстве случаев	5	6
56	и даже	3	6
57	в каждый	1	5
58	и к	2	5
59	в самом	1	5
60	он в	1	5
61	так сказать	2	5
62	далеко не	5	5
63	все это	4	5
64	в основе	2	5
65	не на	2	5
66	к нему	3	5
67	как его	1	5
68	с другой	4	5
69	еще более	1	5
70	ту же	1	4
71	по преимуществу	3	4
72	на мир	1	4
73	в ней	3	4
74	еще не	4	4
75	с его	4	4
76	за пределы	1	4
77	перед нами	4	4
78	и наконец	2	4
79	в которой	4	4
80	всех этих	3	4
81	не как	1	4
82	связанных с	2	4
83	и с	9	4
84	входит в	1	4
85	как и	12	4
86	речь на	1	4
87	автора и	1	4
88	в их	2	4
89	том же	2	4
90	и для	2	4
91	с ее	3	4
92	ничего не	1	4
93	все его	1	4
94	один из	4	4
95	оно и	1	4
96	с одной	2	4
97	рядом с	5	4
98	одной стороны	2	4
99	и все	13	4
100	там где	3	4
101	и потому	1	4
102	мы сказали	2	4
103	и от	1	4
104	кроме того	2	4
105	здесь в	6	4
106	известной степени	1	4
107	быть и	1	4
108	другой стороны	3	4
109	также и	4	3
110	же слово	1	3
111	данном случае	1	3
112	в своем	3	3
113	более или	3	3
114	бы и	1	3
115	в себе	3	3
116	связанные с	4	3
117	и сам	3	3
118	и почти	1	3
119	его в	9	3
120	он не	3	3
121	или менее	3	3
122	и ее	1	3
123	которые в	1	3
124	следовательно и	1	3
125	никогда не	2	3
126	в разных	3	3
127	и здесь	3	3
128	в других	2	3
129	к тому	2	3
130	и этим	2	3
131	образом в	3	3
132	но здесь	2	3
133	тем чем	1	3
134	формы и	2	3
135	о том	2	3
136	и во	1	3
137	у рабле	16	3
138	переходит в	1	3
139	все время	3	3
140	в него	1	3
141	того что	3	3
142	в том	7	3
143	поэтому и	5	3
144	в качестве	3	3
145	конечно не	4	3
146	и других	3	3
147	из них	6	3
148	его и	2	3
149	для него	1	3
150	так как	7	3
151	друг друга	2	3
152	у него	5	3
153	именно в	2	3
154	в свою	1	3
155	романа в	1	3
156	быть тем	1	3
157	смысла и	1	3
158	но оно	2	3
159	речь но	1	3
160	с этим	1	3
161	влияния на	1	3
162	в данном	1	3
163	и там	1	3
164	с этой	1	3
165	при всем	1	3
166	форм и	2	3
167	в результате	4	3
168	одной из	2	3
169	с ними	3	3
170	из этого	2	3
171	но эти	2	3
172	смысле слова	1	2
173	связана с	4	2
174	на самом	4	2
175	то в	3	2
176	в чисто	1	2
177	в котором	2	2
178	века в	1	2
179	мы уже	10	2
180	той же	3	2
181	а как	2	2
182	мы не	1	2
183	же как	1	2
184	время как	1	2
185	это отношение	1	2
186	они были	3	2
187	конечно и	3	2
188	свою очередь	1	2
189	и то	2	2
190	по своему	4	2
191	в ее	3	2
192	но не	2	2
193	что они	2	2
194	сих пор	1	2
195	как к	3	2
196	хотя и	2	2
197	сливается с	1	2
198	в целом	1	2
199	нами в	1	2
200	время и	2	2
201	одному из	2	2
202	различные формы	1	2
203	этого жанра	1	2
204	и по	5	2
205	на этом	2	2
206	одно и	1	2
207	те же	1	2
208	был бы	1	2
209	том что	3	2
210	в эту	3	2
211	в этих	2	2
212	но он	6	2
213	друг другу	1	2
214	уже сказали	1	2
215	даже в	1	2
216	остановимся на	1	2
217	в атмосфере	6	2
218	до известной	1	2
219	непосредственно и	1	2
220	в самых	1	2
221	дело не	1	2
222	самый язык	1	2
223	на язык	1	2
224	для нас	1	2
225	у нас	1	2
226	в духе	1	2
227	на протяжении	1	2
228	правда не	1	2
229	и о	5	2
230	то время	2	2
231	так в	1	2
232	роль в	3	2
233	на том	1	2
234	можно было	1	2
235	эта игра	1	2
236	не исчерпывается	1	2
237	и вообще	1	2
238	можно сказать	1	2
239	а также	2	2
240	нас в	1	2
241	исторического развития	1	2
242	слов и	3	2
243	и самая	1	2
244	и одновременно	4	2
245	здесь не	3	2
246	мы видим	3	2
247	выдержана в	1	2
248	каждый момент	1	2
249	где они	2	2
