N	2gram	Losev_Dial_3	Formalny
1	т е	48	34
2	и в	24	24
3	в его	2	23
4	прежде всего	8	22
5	и не	27	20
6	так и	5	18
7	и пр	6	17
8	точки зрения	25	16
9	не может	19	16
10	в этом	8	15
11	в нем	3	14
12	может быть	13	14
13	таким образом	13	13
14	на почве	1	13
15	с точки	14	13
16	и т	24	12
17	именно как	3	12
18	в своем	3	11
19	как и	7	11
20	в их	2	11
21	не менее	11	11
22	должно быть	3	11
23	в ней	2	10
24	то же	6	10
25	вовсе не	13	10
26	и ее	3	10
27	и его	5	10
28	а не	26	10
29	в то	5	9
30	в процессе	1	9
31	и потому	2	9
32	все это	6	9
33	и на	3	8
34	т д	23	8
35	и с	6	8
36	не в	3	8
37	же время	3	8
38	в ее	1	8
39	именно в	2	8
40	то что	14	8
41	на самом	1	7
42	должна быть	6	7
43	с ее	1	7
44	не только	23	7
45	место в	1	7
46	жизни и	5	7
47	и от	3	7
48	но и	9	7
49	отношения к	1	6
50	еще не	2	6
51	самом деле	6	6
52	отнюдь не	10	6
53	более или	1	6
54	все эти	3	6
55	как бы	3	6
56	как таковой	2	6
57	или менее	1	6
58	она не	3	6
59	и здесь	2	6
60	до сих	1	6
61	в том	5	6
62	было бы	5	6
63	как это	5	6
64	сих пор	1	6
65	и все	6	6
66	а в	2	6
67	хотя бы	4	5
68	во всех	1	5
69	но в	2	5
70	в самом	7	5
71	при этом	2	5
72	по себе	20	5
73	и истории	1	5
74	у нас	4	5
75	должны быть	3	5
76	должен быть	1	5
77	как мы	2	5
78	того что	12	5
79	только на	7	5
80	со стороны	2	5
81	с другой	4	5
82	лишь как	2	5
83	с его	2	4
84	в истории	4	4
85	независимо от	1	4
86	и к	5	4
87	в которой	1	4
88	учение о	8	4
89	не как	1	4
90	в мире	1	4
91	и может	1	4
92	как о	4	4
93	друг друга	3	4
94	только и	2	4
95	как на	5	4
96	целом и	1	4
97	исходить из	1	4
98	оно не	6	4
99	позитивизмом и	1	4
100	никогда не	7	4
101	если бы	6	4
102	для этого	2	4
103	всяком случае	2	4
104	с одной	3	4
105	конечно не	4	4
106	одной стороны	3	4
107	в связи	1	4
108	в частности	2	4
109	стороны и	1	4
110	с этой	5	4
111	быть и	3	4
112	что в	7	4
113	к этой	2	4
114	так же	4	4
115	во всяком	2	4
116	это и	7	3
117	мы не	5	3
118	зависимости от	3	3
119	бы то	2	3
120	но не	2	3
121	со всеми	2	3
122	в общем	1	3
123	метод и	1	3
124	как к	1	3
125	все же	3	3
126	целый ряд	2	3
127	и как	8	3
128	и наконец	1	3
129	в себе	2	3
130	если он	1	3
131	он не	5	3
132	перестает быть	2	3
133	всех этих	1	3
134	он должен	3	3
135	становления и	1	3
136	то ни	1	3
137	его в	1	3
138	в них	5	3
139	вещей и	6	3
140	лучшем случае	1	3
141	они не	2	3
142	в отношении	1	3
143	тем самым	3	3
144	но для	2	3
145	не о	2	3
146	в основе	3	3
147	в систему	1	3
148	связи с	1	3
149	отличается от	8	3
150	всего в	1	3
151	к тому	4	3
152	здесь не	1	3
153	ясно что	7	3
154	жизнь и	4	3
155	бы в	2	3
156	наконец в	1	3
157	в лучшем	1	3
158	или же	3	3
159	для него	4	3
160	в особенности	7	3
161	и даже	13	3
162	бытия в	2	3
163	представлять себе	1	3
164	не было	3	3
165	его как	3	3
166	ни на	3	3
167	или иного	2	3
168	ничем не	7	3
169	но это	5	3
170	она должна	2	3
171	же в	2	3
172	между ними	1	3
173	что он	13	3
174	думать что	2	3
175	в применении	1	2
176	же как	2	2
177	чтобы не	1	2
178	применении к	1	2
179	и это	4	2
180	и позитивизм	2	2
181	в зависимости	2	2
182	и должен	1	2
183	его не	2	2
184	а как	1	2
185	как таковым	1	2
186	вопрос о	5	2
187	а только	1	2
188	и всякий	3	2
189	нет и	4	2
190	за пределы	3	2
191	во что	4	2
192	чем же	1	2
193	идет о	1	2
194	с этим	3	2
195	в него	1	2
196	однако не	2	2
197	от этого	1	2
198	от чего	5	2
199	не приходится	1	2
200	эпохи и	1	2
201	и если	2	2
202	и вот	2	2
203	и более	1	2
204	но ведь	1	2
205	о мире	1	2
206	но все	1	2
207	того или	3	2
208	это не	4	2
209	всю свою	1	2
210	ни в	9	2
211	жизни но	1	2
212	нисколько не	1	2
213	не так	1	2
214	не сможет	1	2
215	почти не	1	2
216	не от	1	2
217	что было	1	2
218	бы быть	2	2
219	отличии от	1	2
220	раз и	3	2
221	виду что	1	2
222	на него	1	2
223	только не	10	2
224	следовательно и	2	2
225	ничего не	17	2
226	жизни не	1	2
227	одна из	3	2
228	в самой	1	2
229	учения о	2	2
230	к ней	1	2
231	правда это	1	2
232	и является	2	2
233	во всем	3	2
234	может и	2	2
235	фактов и	2	2
236	от того	4	2
237	от их	1	2
238	указать на	1	2
239	только здесь	1	2
240	его с	1	2
241	от нее	1	2
242	не есть	54	2
243	если же	8	2
244	на наших	1	2
245	вещей в	1	2
246	всего этого	2	2
