N	2gram	Bakhtin_Fr_4	Myshleni
1	речи и	1	28
2	точки зрения	4	26
3	таким образом	20	26
4	в том	7	24
5	и в	29	23
6	том что	3	21
7	в целом	1	20
8	с точки	2	18
9	в этом	11	17
10	того чтобы	3	17
11	то что	4	17
12	не только	10	16
13	так же	7	16
14	того что	3	15
15	для того	3	15
16	как и	12	14
17	может быть	2	14
18	но и	9	14
19	в его	8	14
20	что в	1	14
21	с помощью	4	13
22	не может	2	12
23	сказать что	5	11
24	как бы	8	11
25	в отношении	1	10
26	с другой	4	10
27	прежде всего	8	10
28	и с	9	9
29	в качестве	3	9
30	одной стороны	2	9
31	другой стороны	3	9
32	и не	16	9
33	то же	10	8
34	самого начала	3	8
35	в основе	2	8
36	с самого	3	8
37	и на	11	8
38	с одной	2	8
39	мышления в	1	8
40	мы не	1	7
41	в самом	1	7
42	в этой	13	7
43	в то	10	7
44	и ее	1	7
45	так как	7	7
46	что он	4	7
47	же как	1	6
48	в сущности	6	6
49	все это	4	6
50	независимо от	1	6
51	с этим	1	6
52	в себе	3	6
53	в силу	1	6
54	с этой	1	6
55	мысли и	1	6
56	и его	8	6
57	о том	2	6
58	учения о	2	6
59	все время	3	6
60	только в	2	6
61	между этими	1	6
62	мы можем	3	6
63	тем что	4	6
64	от того	1	6
65	именно в	2	6
66	потому что	1	6
67	перед нами	4	5
68	и как	3	5
69	но в	12	5
70	то время	2	5
71	на то	1	5
72	он не	3	5
73	а затем	3	5
74	если бы	1	5
75	по своей	3	5
76	как мы	10	5
77	связан с	4	5
78	и что	1	5
79	можно сказать	1	5
80	так и	11	5
81	слова и	1	5
82	что мы	1	5
83	и все	13	5
84	из этого	2	5
85	в своих	2	5
86	в котором	2	4
87	время как	1	4
88	в чем	3	4
89	с его	4	4
90	но не	2	4
91	как в	2	4
92	все остальные	3	4
93	целый ряд	1	4
94	и к	2	4
95	все эти	9	4
96	что она	1	4
97	при этом	3	4
98	их в	2	4
99	что все	1	4
100	ни в	2	4
101	со всей	1	4
102	в своей	5	4
103	не столько	2	4
104	о природе	2	4
105	этом отношении	1	4
106	к тому	2	4
107	по мере	1	4
108	в свете	1	4
109	мы видим	3	4
110	только что	1	4
111	для всех	1	4
112	в одном	1	4
113	как раз	2	4
114	до сих	1	4
115	а с	1	4
116	этого слова	1	4
117	сих пор	1	4
118	в результате	4	4
119	в свою	1	4
120	к этому	2	4
121	как на	2	4
122	смысле слова	1	3
123	отношения к	1	3
124	человека и	1	3
125	и то	2	3
126	самом деле	1	3
127	как известно	2	3
128	с таким	2	3
129	в их	2	3
130	в общем	1	3
131	в новом	2	3
132	что они	2	3
133	в одной	2	3
134	в своем	3	3
135	все же	3	3
136	в которой	4	3
137	что это	5	3
138	он в	1	3
139	как он	2	3
140	в наших	1	3
141	друг другу	1	3
142	и если	1	3
143	и мы	2	3
144	между отдельными	1	3
145	такой же	3	3
146	становится возможной	1	3
147	образом и	3	3
148	в самых	1	3
149	ничего не	1	3
150	во всем	1	3
151	образом что	1	3
152	же самое	1	3
153	и это	2	3
154	свою очередь	1	3
155	можно было	1	3
156	об этой	1	3
157	об этом	1	3
158	на отдельные	1	3
159	связи с	2	3
160	уже в	2	3
161	и других	3	3
162	мы находим	1	3
163	вовсе не	9	3
164	на этот	1	3
165	в природе	1	3
166	превращается в	3	3
167	речи поэтому	1	3
168	смысле этого	1	3
169	и основной	1	3
170	из основных	1	3
171	только для	4	3
172	и от	1	3
173	ход и	1	3
174	от всех	2	3
175	значение в	1	3
176	как прямое	1	2
177	связана с	4	2
178	и должны	1	2
179	генетических корнях	1	2
180	и до	5	2
181	что эти	1	2
182	той же	3	2
183	он как	1	2
184	которое не	2	2
185	первый план	1	2
186	в ее	3	2
187	со всеми	1	2
188	за пределы	1	2
189	к сожалению	1	2
190	чем мы	1	2
191	всей этой	1	2
192	хотя и	2	2
193	и наконец	2	2
194	нового и	1	2
195	в противоположность	1	2
196	за собой	1	2
197	бы и	1	2
198	в нашем	4	2
199	нами в	1	2
200	главным образом	1	2
201	из этой	1	2
202	всех этих	3	2
203	различные формы	1	2
204	и вот	3	2
205	на этом	2	2
206	одно и	1	2
207	но все	1	2
208	том же	2	2
209	ближе к	1	2
210	в них	7	2
211	мы видели	7	2
212	в один	2	2
213	был бы	1	2
214	на первый	2	2
215	в этих	2	2
216	и при	2	2
217	знаменует собой	1	2
218	даже в	1	2
219	что эта	1	2
220	дело в	2	2
221	говорить о	1	2
222	этих фактов	1	2
223	никогда не	2	2
224	же время	8	2
225	и мысли	1	2
226	на него	1	2
227	говорят в	1	2
228	бы он	1	2
229	в конце	9	2
230	значения и	1	2
231	данном случае	1	2
232	в основной	1	2
233	что у	3	2
234	на нее	1	2
235	поэтому в	2	2
236	на их	2	2
237	все прочие	1	2
238	от них	1	2
239	новое в	1	2
240	в ту	2	2
241	в современной	1	2
242	один из	4	2
243	которые мы	1	2
244	с двумя	1	2
245	уже не	2	2
246	в виде	1	2
247	или даже	1	2
248	для него	1	2
249	в известной	3	2
250	точно в	1	2
251	он со	1	2
252	со всем	1	2
253	и даже	3	2
254	в основу	2	2
255	чем он	1	2
256	зрения генетической	1	2
257	на которых	1	2
258	системы в	1	2
259	в слове	2	2
260	и слово	1	2
261	под влиянием	1	2
262	в частности	3	2
263	и потому	1	2
264	его на	1	2
265	о чем	2	2
266	в данном	1	2
267	в словах	2	2
268	там где	3	2
269	значение как	1	2
270	этого рода	2	2
271	о котором	1	2
272	которая в	1	2
273	между ними	2	2
274	к его	1	2
275	но этот	2	2
276	жизни и	4	2
277	ту же	1	1
278	на самом	4	1
279	это игра	1	1
280	в доме	3	1
281	мы уже	10	1
282	большую роль	2	1
283	время от	1	1
284	сущности это	1	1
285	в наиболее	1	1
286	принадлежит к	1	1
287	так мы	1	1
288	не вполне	1	1
289	это отношение	1	1
290	жизни как	1	1
291	но даже	1	1
292	и со	2	1
293	в виду	2	1
294	основе этого	1	1
295	в ней	3	1
296	в отличие	1	1
297	еще не	4	1
298	на них	2	1
299	пример того	1	1
300	в различных	2	1
301	же самые	1	1
302	только после	1	1
303	непосредственной связи	1	1
304	то он	2	1
305	обстояло дело	1	1
306	конечном счете	1	1
307	что так	1	1
308	отличие от	1	1
309	значение для	1	1
310	один и	2	1
311	это ни	2	1
312	стороны и	1	1
313	как к	3	1
314	части в	1	1
315	кроме того	2	1
316	его к	2	1
317	в действительности	1	1
318	то в	3	1
319	оттого что	3	1
320	отчасти и	1	1
321	раз в	2	1
322	с их	1	1
323	им в	2	1
324	ее как	1	1
325	на его	2	1
326	в нем	5	1
327	представляет один	1	1
328	о которой	1	1
329	в узком	3	1
330	к одному	1	1
331	большую часть	2	1
332	новое и	2	1
333	в плане	4	1
334	и независимо	1	1
335	старого и	2	1
336	как они	1	1
337	связанные с	4	1
338	и второй	2	1
339	что мне	1	1
340	на этой	2	1
341	сейчас в	1	1
342	совершенно иная	1	1
343	уже знаем	1	1
344	делает его	1	1
345	в жизни	2	1
346	же образом	1	1
347	но мы	2	1
348	в самую	1	1
349	они помогают	1	1
350	заставляют нас	1	1
351	мир в	2	1
352	их общий	1	1
353	автора и	1	1
354	в эту	3	1
355	нем такую	1	1
356	во время	10	1
357	наших дней	2	1
358	и без	1	1
359	что вся	1	1
360	от времени	1	1
361	знаем что	1	1
362	бы мы	1	1
363	что я	2	1
364	из области	1	1
365	и связей	1	1
366	которые в	1	1
367	времен и	1	1
368	что было	1	1
369	сущности то	1	1
370	силой с	2	1
371	которое будет	1	1
372	остановимся на	1	1
373	и вся	1	1
374	раз и	1	1
375	приводят к	1	1
376	с необычайной	1	1
377	вплоть до	1	1
378	дальше что	1	1
379	на котором	2	1
380	только из	1	1
381	следовательно и	1	1
382	действительности но	1	1
383	он хочет	1	1
384	в более	1	1
385	его собственную	1	1
386	как будто	2	1
387	и делает	1	1
388	именно с	1	1
389	вот в	1	1
390	в образах	8	1
391	и оно	1	1
392	речь которая	1	1
393	в других	2	1
394	его за	1	1
395	числе и	2	1
396	о происхождении	1	1
397	игра в	8	1
398	т.е в	1	1
399	так например	1	1
400	и силу	1	1
401	следуя этому	1	1
402	нет такого	1	1
403	с ее	3	1
404	характер с	2	1
405	это с	1	1
406	во главе	1	1
407	всей своей	1	1
408	включает в	1	1
409	в дальнейшем	3	1
410	не мог	2	1
411	в борьбе	1	1
412	когда его	1	1
413	сказано выше	1	1
414	еще в	1	1
415	во второй	2	1
416	известной мере	3	1
417	в которые	2	1
418	но эту	1	1
419	находится в	1	1
420	только и	1	1
421	дальнейшего развития	1	1
422	и здесь	3	1
423	но к	1	1
424	в самой	1	1
425	последовательно и	1	1
426	и та	1	1
427	все его	1	1
428	а также	2	1
429	нас в	1	1
430	в конечном	1	1
431	даже несколько	1	1
432	на протяжении	1	1
433	которого не	1	1
434	как известное	1	1
435	позволит нам	1	1
436	что и	1	1
437	я вижу	1	1
438	это не	5	1
439	в форме	1	1
440	а следовательно	1	1
441	также в	2	1
442	слов и	3	1
443	живой отклик	1	1
444	развития эта	1	1
445	самые основы	1	1
446	о двух	1	1
447	мы увидим	2	1
448	и этих	1	1
449	которой мы	1	1
450	в вопросе	1	1
451	также и	4	1
452	к нашему	1	1
453	нам что	1	1
