N	3gram	Bakhtin_Fr_2	Myshleni
1	в том что	1	17
2	для того чтобы	1	7
3	в собственном смысле	2	6
4	с одной стороны	3	5
5	мы уже говорили	5	5
6	друг с другом	1	5
7	во всяком случае	2	4
8	о том что	3	3
9	в этом отношении	3	3
10	по сравнению с	2	3
11	с другой стороны	3	3
12	мы видели что	1	3
13	на то что	1	3
14	как мы видели	2	3
15	только потому что	1	2
16	и той же	1	2
17	по отношению к	1	2
18	и в отношении	1	2
19	в силу того	1	2
20	то что в	1	2
21	все же в	3	2
22	уже говорили что	1	2
23	было бы неправильно	1	2
24	включает в себя	2	2
25	именно благодаря этому	1	2
26	не может быть	4	2
27	того или иного	1	2
28	силу того что	1	2
29	так и в	1	2
30	и все остальные	1	2
31	как мы уже	3	2
32	одной и той	1	2
33	как и в	1	2
34	в другом месте	2	1
35	и связанное с	1	1
36	другой стороны он	1	1
37	сих пор остается	1	1
38	как и для	1	1
39	подобно тому как	2	1
40	в этом случае	1	1
41	с точки зрения	5	1
42	до сих пор	4	1
43	так как если	1	1
44	к тому или	1	1
45	в основном и	2	1
46	с этого момента	1	1
47	поэтому было бы	1	1
48	как если бы	1	1
49	не подлежит никакому	1	1
50	никакому сомнению что	1	1
51	все эти три	1	1
52	в том чтобы	1	1
53	не только в	5	1
54	подлежит никакому сомнению	1	1
55	всяком случае в	1	1
56	в значительной степени	2	1
57	и животных форм	1	1
58	из них которые	1	1
59	не могут быть	1	1
60	в какой степени	1	1
61	все более и	1	1
62	мы говорили выше	1	1
63	который можно было	1	1
64	ступени своего развития	2	1
65	в связи со	1	1
66	это означает что	1	1
67	в себя оба	1	1
68	как и всякая	1	1
69	которого можно было	1	1
70	начало и конец	1	1
71	более и более	1	1
72	выходит за пределы	1	1
73	мы будем говорить	1	1
74	же в них	1	1
75	и как мы	1	1
76	здесь нам важно	1	1
77	в самом его	1	1
78	что уже в	1	1
79	в конце концов	1	1
