N	3gram	Vygotskiy__3	StatiiOP
1	в том что	11	16
2	о том что	3	11
3	в этом отношении	1	9
4	и т д	4	6
5	до сих пор	5	5
6	вместе с тем	2	5
7	для того чтобы	8	5
8	к тому что	2	5
9	что он не	1	4
10	обратить внимание на	1	4
11	тот факт что	1	4
12	и т п	5	3
13	с другой стороны	5	3
14	во всяком случае	2	3
15	с самого начала	6	3
16	речь идет о	3	3
17	только что в	1	2
18	и в полном	1	2
19	с точки зрения	9	2
20	в отличие от	1	2
21	то что в	2	2
22	как раз в	1	2
23	в этом месте	1	2
24	что оба эти	1	2
25	и в этом	3	2
26	не в том	2	2
27	то что он	2	2
28	мере в какой	1	2
29	более или менее	1	2
30	не только не	1	2
31	в самом деле	18	2
32	но все же	1	2
33	с тем что	1	2
34	на то что	12	2
35	по этому поводу	1	2
36	в том смысле	2	2
37	в предисловии к	1	2
38	к тому же	1	2
39	том что она	1	1
40	где речь идет	1	1
41	речь идет не	1	1
42	драматической поэзии которая	1	1
43	а между тем	1	1
44	что в этом	1	1
45	в прямом смысле	2	1
46	в комментариях к	1	1
47	на самом деле	2	1
48	в таком виде	2	1
49	так что в	1	1
50	внимание на то	1	1
51	каждого из них	1	1
52	то что с	2	1
53	он не может	1	1
54	идет не о	1	1
55	между тем в	2	1
56	в той же	1	1
57	интересно что этот	1	1
58	не имеет никакого	3	1
59	стороны нельзя не	1	1
60	и в другом	2	1
61	в зависимости от	1	1
62	одно и то	2	1
63	здесь нет и	1	1
64	в самом факте	1	1
65	в данном случае	2	1
66	том смысле что	1	1
67	в высшей степени	1	1
68	и то же	2	1
69	по сравнению с	1	1
70	и вместе с	2	1
71	присутствует в каждой	1	1
72	что в речи	1	1
73	и на этом	1	1
74	между тем легко	1	1
75	в сторону от	1	1
76	что у него	2	1
77	я не могу	2	1
78	действующих лиц на	1	1
79	и эти два	1	1
80	потому что они	2	1
81	о которых он	1	1
82	той точки зрения	1	1
83	не то что	2	1
84	имел в виду	1	1
85	заключается в том	6	1
86	в то время	2	1
87	в том чтобы	1	1
88	в свою очередь	2	1
89	что в его	1	1
90	и что следовательно	1	1
91	по его мнению	1	1
92	к которым прибегает	1	1
93	в сущности говоря	7	1
94	другой стороны нельзя	1	1
95	дело не в	1	1
96	когда говорил о	1	1
97	при помощи которого	2	1
98	что в ней	1	1
99	как мы видели	2	1
100	совпадает с той	1	1
