N	2gram	Propp_Russ_2	FransuaR
1	и в	29	65
2	и др	1	24
3	как бы	18	22
4	и не	1	22
5	в том	22	16
6	в этом	11	15
7	но в	5	14
8	в нем	1	13
9	мы уже	1	12
10	и на	6	11
11	прежде всего	2	11
12	все эти	3	10
13	не только	10	10
14	и его	1	10
15	так и	1	10
16	но и	8	10
17	и потому	1	10
18	во всех	3	9
19	в его	1	9
20	все это	10	9
21	всех этих	1	8
22	в своем	1	8
23	в основе	1	8
24	в духе	1	8
25	и даже	1	8
26	здесь в	2	8
27	по своему	1	8
28	и другие	14	8
29	его в	8	7
30	только в	1	7
31	влияние на	2	7
32	на самом	2	6
33	в году	3	6
34	в ней	1	6
35	еще не	6	6
36	все же	2	6
37	главным образом	3	6
38	при этом	6	6
39	том что	22	6
40	никогда не	2	6
41	как мы	3	6
42	в литературе	1	6
43	одно из	2	6
44	так как	13	6
45	может быть	13	6
46	сказать что	1	6
47	отличие от	3	5
48	как в	7	5
49	смеха в	1	5
50	этих форм	1	5
51	в них	4	5
52	рядом с	1	5
53	как и	11	5
54	земли и	5	5
55	есть в	2	5
56	в своей	2	5
57	потому что	5	5
58	между тем	3	5
59	для него	1	5
60	в одном	1	5
61	и пр	2	5
62	превращается в	1	5
63	связь с	3	5
64	и все	4	5
65	в своих	2	5
66	жизни в	2	5
67	здесь и	1	4
68	и до	1	4
69	в самом	1	4
70	в этой	3	4
71	так сказать	1	4
72	и еще	2	4
73	на всю	1	4
74	входит в	1	4
75	во время	12	4
76	в их	2	4
77	в отличие	3	4
78	смех в	1	4
79	не в	4	4
80	можно только	1	4
81	связи с	2	4
82	из них	4	4
83	отношение к	1	4
84	для нас	6	4
85	совершенно не	2	4
86	это в	2	4
87	можно говорить	1	3
88	в применении	1	3
89	по его	1	3
90	мы и	1	3
91	не просто	1	3
92	уже не	4	3
93	но все	1	3
94	то что	5	3
95	но на	1	3
96	и с	10	3
97	на этой	1	3
98	и других	3	3
99	это не	5	3
100	в новое	1	3
101	далеко не	4	3
102	в ее	3	3
103	мир и	1	3
104	но это	1	3
105	эти формы	1	3
106	всей их	1	3
107	ничего не	1	3
108	по своей	1	3
109	этом отношении	1	3
110	и здесь	1	3
111	в виду	2	3
112	и вообще	1	3
113	с ним	1	3
114	с другой	2	3
115	и во	1	3
116	к нему	4	3
117	вся эта	2	3
118	во всей	1	3
119	в форме	2	3
120	смеха и	1	3
121	что он	1	3
122	и новое	1	3
123	где они	2	3
124	мир в	1	3
125	друг друга	3	3
126	как раз	1	3
127	в других	15	3
128	же деле	2	3
129	связаны с	3	3
130	самом же	2	3
131	и эта	1	3
132	на весь	1	3
133	применении к	1	3
134	в тех	1	3
135	в состоянии	1	3
136	не является	1	3
137	на землю	3	3
138	не может	5	3
139	что в	22	3
140	одним из	2	2
141	например в	1	2
142	мы здесь	2	2
143	вопрос мы	1	2
144	смерть в	1	2
145	очень широко	1	2
146	не была	1	2
147	которое в	2	2
148	так называемые	1	2
149	это время	2	2
150	в народном	3	2
151	он был	1	2
152	на них	4	2
153	и обновления	1	2
154	но не	5	2
155	не входит	1	2
156	значение и	1	2
157	нет и	1	2
158	обряды и	1	2
159	и наконец	1	2
160	его к	1	2
161	идеологии и	1	2
162	этот смех	1	2
163	из этих	2	2
164	во многих	9	2
165	различные формы	1	2
166	не к	2	2
167	в заключение	1	2
168	и по	3	2
169	так например	1	2
170	эта же	1	2
171	а затем	4	2
172	на все	1	2
173	в этих	3	2
174	но эта	1	2
175	игра в	2	2
176	их в	4	2
177	и очень	1	2
178	при всех	1	2
179	в таких	3	2
180	а иногда	2	2
181	дело в	1	2
182	на него	1	2
183	образом в	2	2
184	во всем	2	2
185	же он	1	2
186	он называет	1	2
187	начиная с	2	2
188	к себе	1	2
189	могут быть	2	2
190	довольно широко	1	2
191	здесь еще	1	2
192	и это	1	2
193	и многие	2	2
194	и этим	1	2
195	приводит к	1	2
196	но у	1	2
197	из основных	2	2
198	своей книге	2	2
199	о том	9	2
200	можно сказать	1	2
201	представления о	2	2
202	в свете	3	2
203	но с	1	2
204	этот вопрос	2	2
205	с одной	2	2
206	в большинстве	1	2
207	только на	1	2
208	или даже	3	2
209	ни с	1	2
210	смерти и	2	2
211	в особенности	1	2
212	в некоторых	9	2
213	в менее	1	2
214	одной стороны	2	2
215	до конца	3	2
216	несмотря на	1	2
217	и так	1	2
218	и особенно	1	2
219	некоторые из	1	2
220	книге о	1	2
221	к жизни	5	2
222	быть только	2	2
223	образом на	1	2
224	в это	1	2
225	того что	3	2
226	в основном	1	2
227	кроме того	2	2
228	и для	2	2
229	и от	3	2
230	или в	7	2
231	хотя и	1	2
232	совершенно иной	1	2
233	от него	1	2
234	же в	6	2
235	одновременно и	1	2
236	в таком	4	2
237	они представляют	2	1
238	а между	1	1
239	человека и	1	1
240	он показывает	2	1
241	вне связи	1	1
242	многих отношениях	1	1
243	это и	2	1
244	смех это	1	1
245	в приведенном	1	1
246	и живут	1	1
247	тех форм	1	1
248	из самых	1	1
249	бы к	1	1
250	на две	2	1
251	объясняется и	1	1
252	то же	4	1
253	а как	1	1
254	и была	1	1
255	мы не	6	1
256	наиболее полное	1	1
257	и сущность	1	1
258	к новой	1	1
259	смеха есть	1	1
260	других праздников	1	1
261	совпадает с	1	1
262	говорить о	1	1
263	причем это	1	1
264	в одиночку	1	1
265	полное и	1	1
266	от них	1	1
267	а и	2	1
268	человека с	1	1
269	и чем	1	1
270	с этим	2	1
271	так называемая	1	1
272	ней в	2	1
273	все остальные	1	1
274	как уже	2	1
275	и как	2	1
276	что по	4	1
277	в фольклоре	4	1
278	есть ли	1	1
279	обряда в	3	1
280	от этого	1	1
281	в этот	10	1
282	них как	2	1
283	еще на	1	1
284	значение смеха	1	1
285	в которой	2	1
286	по идее	1	1
287	он в	1	1
288	в праздничном	1	1
289	в другие	4	1
290	эти отличия	1	1
291	остановиться на	1	1
292	тому же	1	1
293	лица и	1	1
294	как он	1	1
295	на то	1	1
296	не могла	1	1
297	и если	1	1
298	вообще не	1	1
299	что без	1	1
300	освобождение от	1	1
301	о которой	1	1
302	чтобы они	2	1
303	для того	6	1
304	знают только	1	1
305	и более	1	1
306	и радость	1	1
307	на этом	3	1
308	людей и	2	1
309	это конечно	1	1
310	здесь мы	2	1
311	смеха смех	1	1
312	могла бы	1	1
313	связанные с	2	1
314	об этом	2	1
315	связанных с	1	1
316	от земли	2	1
317	и иногда	2	1
318	было бы	3	1
319	пародии и	1	1
320	и дает	1	1
321	новой жизни	1	1
322	игра на	1	1
323	более широком	1	1
324	смерть и	2	1
325	стариков и	1	1
326	часть их	1	1
327	его у	1	1
328	нет в	1	1
329	могилу и	1	1
330	особый интерес	1	1
331	мы имеем	6	1
332	огромный очень	1	1
333	и некоторых	1	1
334	связаны в	1	1
335	в развитии	1	1
336	в церкви	2	1
337	многие другие	2	1
338	был бы	1	1
339	на первый	3	1
340	место в	1	1
341	и при	2	1
342	можно найти	1	1
343	в праздничное	1	1
344	начиная со	1	1
345	человеком и	1	1
346	жизнь и	2	1
347	не столько	2	1
348	представление о	5	1
349	в которых	4	1
350	своего рода	1	1
351	как это	4	1
352	только для	1	1
353	которые в	1	1
354	свет на	1	1
355	но он	3	1
356	возвращается к	1	1
357	довольно часто	1	1
358	носит характер	1	1
359	что такие	2	1
360	с развитием	2	1
361	не менее	2	1
362	но они	1	1
363	и смех	3	1
364	с которой	1	1
365	она не	3	1
366	что с	2	1
367	вместе и	1	1
368	в то	2	1
369	принадлежат к	2	1
370	в науке	1	1
371	считает что	1	1
372	пока еще	2	1
373	земли в	1	1
374	следовательно и	1	1
375	силой в	1	1
376	в дни	1	1
377	другой стороны	1	1
378	остается в	1	1
379	до того	1	1
380	на церковные	1	1
381	звучит в	1	1
382	что на	2	1
383	у нас	4	1
384	смех на	2	1
385	все то	2	1
386	но смех	1	1
387	это по	1	1
388	толстый живот	1	1
389	и такие	1	1
390	и всех	1	1
391	заключение что	1	1
392	о происхождении	2	1
393	например на	1	1
394	оно не	1	1
395	что при	2	1
396	самой проблемы	1	1
397	и которая	1	1
398	того чтобы	6	1
399	что все	1	1
400	здесь не	1	1
401	без всякого	1	1
402	и иные	1	1
403	смерти в	2	1
404	в пределах	1	1
405	так в	2	1
406	некоторых других	1	1
407	с собой	1	1
408	можно было	2	1
409	почти каждый	1	1
410	тема смерти	1	1
411	праздник в	2	1
412	здесь нет	1	1
413	обрядов и	1	1
414	оно все	1	1
415	которые с	2	1
416	эти выражения	1	1
417	еще в	2	1
418	это только	1	1
419	теорию и	1	1
420	они как	1	1
421	отрицать что	1	1
422	из одного	1	1
423	в обряде	6	1
424	по теории	1	1
425	других местах	8	1
426	мы рассмотрим	4	1
427	находится в	1	1
428	сводится к	1	1
429	в состав	2	1
430	настоящее время	1	1
431	за пределами	2	1
432	в глаза	2	1
433	утверждает что	1	1
434	и объяснить	1	1
435	затем в	1	1
436	должно было	3	1
437	нас в	1	1
438	и остаются	1	1
439	участие и	1	1
440	но нет	1	1
441	именно в	4	1
442	научной литературе	2	1
443	и следовательно	1	1
444	жизнь но	1	1
445	дома в	1	1
446	и мир	1	1
447	это приводит	1	1
448	веселье и	1	1
449	один из	2	1
450	в новой	2	1
451	смехе и	1	1
452	новое рождение	1	1
453	с ними	1	1
454	ли он	1	1
455	в какой	1	1
456	и действительно	1	1
