N	3gram	Bakhtin_Fr_8	Istorich
1	с другой стороны	2	8
2	с одной стороны	2	7
3	в том что	6	5
4	до сих пор	8	4
5	о том что	2	4
6	о том как	1	3
7	вместе с тем	1	3
8	в данном случае	2	3
9	мы видели что	3	3
10	в то время	2	3
11	не может быть	2	3
12	мы не будем	1	2
13	но и в	1	2
14	только то что	1	2
15	в некоторых случаях	1	2
16	сих пор мы	1	2
17	таким образом и	3	2
18	эта связь с	1	2
19	по отношению к	1	2
20	после того как	1	2
21	можно было бы	1	2
22	но мы уже	1	2
23	как и в	4	2
24	как мы видели	2	2
25	том что она	1	1
26	в другом месте	3	1
27	мы видим в	1	1
28	еще далеко не	1	1
29	дитерих в своей	1	1
30	тесно связан с	1	1
31	и по-видимому не	1	1
32	более или менее	2	1
33	и в особенности	2	1
34	в том числе	3	1
35	одной стороны и	1	1
36	в частности в	1	1
37	у него в	1	1
38	что все эти	1	1
39	таким образом в	1	1
40	том числе и	2	1
41	но и эта	1	1
42	и др в	2	1
43	и то что	1	1
44	что между этими	1	1
45	мы видели и	1	1
46	не потому что	1	1
47	в книге о	1	1
48	казалось бы что	1	1
49	но при этом	1	1
50	а также и	1	1
51	как один из	1	1
52	обстоит дело с	1	1
53	а с другой	1	1
54	все же не	1	1
55	свои функции и	1	1
56	мы уже говорили	7	1
57	как бы в	1	1
58	между этими двумя	1	1
59	в свое время	1	1
60	и некоторые другие	1	1
61	в точности соответствует	1	1
62	так и в	1	1
63	и вместе с	1	1
64	он был бы	1	1
65	подобно тому как	1	1
66	речь идет о	1	1
67	в главе о	1	1
68	можно сказать что	2	1
69	не было ни	1	1
70	как мы видим	1	1
71	не имели в	1	1
72	друг с другом	1	1
73	они не имели	2	1
74	для того чтобы	2	1
75	не потому ли	1	1
