N	2gram	Losev_Vlad_2	Problemy
1	и не	18	31
2	и в	30	29
3	в его	11	24
4	может быть	7	24
5	в этом	20	22
6	а не	7	22
7	в нем	4	19
8	точки зрения	7	19
9	как бы	5	19
10	для него	9	18
11	у достоевского	2	16
12	не только	12	15
13	то что	20	15
14	то же	4	14
15	и его	6	14
16	рядом с	1	14
17	но и	8	14
18	с точки	3	13
19	уже не	3	13
20	точка зрения	1	12
21	таким образом	3	12
22	как и	5	12
23	не может	9	12
24	в самом	2	10
25	этом смысле	1	10
26	в то	9	10
27	только в	6	10
28	в одном	1	10
29	видения и	1	10
30	все эти	5	9
31	с его	4	9
32	все же	9	9
33	это не	2	9
34	если бы	1	9
35	же время	3	9
36	о нем	2	9
37	но не	3	9
38	последнее слово	1	8
39	что в	12	8
40	по себе	5	8
41	в том	18	8
42	что он	13	8
43	потому что	9	8
44	до конца	7	8
45	в своем	8	8
46	в своей	5	8
47	а как	1	7
48	и на	4	7
49	и как	3	7
50	но в	8	7
51	в себе	6	7
52	том что	12	7
53	не в	9	7
54	вовсе не	4	7
55	она не	2	7
56	так и	5	7
57	прежде всего	6	7
58	мира и	1	7
59	а в	11	7
60	одним из	1	6
61	самом деле	1	6
62	так же	4	6
63	менее всего	1	6
64	как в	3	6
65	в целом	4	6
66	выражение в	1	6
67	что она	1	6
68	его в	4	6
69	несмотря на	4	6
70	достоевского но	2	6
71	в самой	1	6
72	к нему	2	6
73	в конце	13	6
74	так как	5	6
75	как раз	1	6
76	и потому	2	6
77	не могут	1	6
78	все это	5	6
79	той же	4	5
80	у него	19	5
81	перед нами	1	5
82	он не	4	5
83	но все	2	5
84	было бы	9	5
85	он и	3	5
86	мысли и	2	5
87	мир и	1	5
88	в сущности	2	5
89	или как	2	5
90	и это	3	5
91	и о	4	5
92	еще не	1	5
93	с ним	5	5
94	ничего не	2	5
95	именно в	4	5
96	и др	1	5
97	конце концов	3	5
98	во всяком	6	5
99	и т	1	4
100	поэтому и	1	4
101	и самого	1	4
102	и наконец	4	4
103	бы и	1	4
104	в этой	4	4
105	так сказать	1	4
106	должно быть	3	4
107	но эта	1	4
108	их в	2	4
109	даже в	2	4
110	раз и	2	4
111	как мы	11	4
112	от того	1	4
113	все то	1	4
114	в произведении	1	4
115	и с	14	4
116	в литературе	1	4
117	он есть	1	4
118	тем что	1	4
119	что и	3	4
120	не было	10	4
121	не на	2	4
122	его как	1	4
123	что же	8	4
124	но это	4	4
125	и для	3	4
126	в результате	5	4
127	они не	1	4
128	отношения к	3	3
129	отношении к	1	3
130	например в	1	3
131	я не	4	3
132	он сам	2	3
133	он в	1	3
134	себе и	2	3
135	в произведениях	1	3
136	то чем	1	3
137	кроме того	9	3
138	уже в	3	3
139	и до	2	3
140	далеко не	1	3
141	в их	2	3
142	на котором	2	3
143	на него	1	3
144	никогда не	7	3
145	как будто	2	3
146	этом отношении	1	3
147	только то	1	3
148	в себя	1	3
149	и здесь	1	3
150	все его	1	3
151	в них	3	3
152	ним и	1	3
153	мы должны	4	3
154	но с	1	3
155	была для	2	3
156	бытия в	2	3
157	но как	1	3
158	здесь с	1	3
159	за ним	1	3
160	всяком случае	6	3
161	ни в	7	3
162	т п	1	3
163	друг друга	2	3
164	само по	2	3
165	этот принцип	1	3
166	в мир	1	3
167	по существу	3	3
168	как к	2	3
169	о своем	2	3
170	сказать что	11	3
171	была бы	1	3
172	время не	1	3
173	в своих	2	3
174	в объективном	1	2
175	если б	1	2
176	и есть	2	2
177	нам кажется	3	2
178	в чисто	2	2
179	по преимуществу	1	2
180	из его	2	2
181	оно может	1	2
182	мы уже	2	2
183	для своего	1	2
184	в которой	4	2
185	роман с	1	2
186	разобраться в	1	2
187	в ней	4	2
188	бы то	1	2
189	то он	1	2
190	отношение к	4	2
191	тоже не	1	2
192	во что	1	2
193	так что	5	2
194	в той	2	2
195	его на	3	2
196	с этим	5	2
197	его к	1	2
198	и к	6	2
199	в противоположность	1	2
200	тут и	1	2
201	на его	4	2
202	он ни	1	2
203	он все	2	2
204	всех этих	3	2
205	в россии	3	2
206	и единство	1	2
207	здесь мы	3	2
208	то ни	1	2
209	мы его	1	2
210	при этом	5	2
211	всеми своими	1	2
212	дело здесь	1	2
213	с начала	2	2
214	в жизни	1	2
215	кажется что	2	2
216	со своими	1	2
217	чем в	1	2
218	он понимает	1	2
219	в отношении	3	2
220	в котором	5	2
221	в которых	1	2
222	но он	3	2
223	однако в	2	2
224	с которой	2	2
225	но они	1	2
226	как можно	1	2
227	самого начала	1	2
228	к этим	2	2
229	поэтому в	1	2
230	следовательно и	1	2
231	жизни не	1	2
232	правда в	2	2
233	связи с	8	2
234	в сознании	1	2
235	уже и	2	2
236	во все	1	2
237	и вполне	3	2
238	для себя	5	2
239	данном случае	2	2
240	него самого	1	2
241	и что	5	2
242	слова а	1	2
243	и сам	2	2
244	те же	3	2
245	начала и	2	2
246	сознании и	1	2
247	он писал	1	2
248	на ряд	1	2
249	на вопрос	1	2
250	никак не	3	2
251	и во	2	2
252	наконец в	3	2
253	как например	1	2
254	тот же	5	2
255	хотя бы	3	2
256	и ее	1	2
257	сколько в	1	2
258	же и	2	2
259	к идее	1	2
260	конечно не	4	2
261	то и	1	2
262	ни одного	1	2
263	человеческого духа	1	2
264	в последний	3	2
265	или даже	1	2
266	его и	2	2
267	с собою	1	2
268	не о	2	2
269	имеет значение	1	2
270	и даже	10	2
271	до сих	1	2
272	к более	1	2
273	на этот	4	2
274	него не	1	2
275	что из	1	2
276	ему но	1	2
277	только как	1	2
278	в данном	3	2
279	в первой	1	2
280	для понимания	1	2
281	с этой	4	2
282	весь этот	1	2
283	него в	4	2
284	является для	1	2
285	сих пор	1	2
286	у вас	2	2
287	романа с	1	2
288	в смысле	1	2
289	можно было	2	2
290	нисколько не	2	2
291	и от	2	2
292	и человек	1	2
293	и перед	1	2
294	же в	2	2
295	не есть	4	2
296	этот вопрос	1	2
297	между ними	1	2
298	есть и	2	2
299	жизни и	6	2
300	но эти	1	2
301	заметить что	1	2
302	смысле слова	1	1
303	от этой	1	1
304	ясно и	1	1
305	не должны	1	1
306	до него	1	1
307	так резко	1	1
308	но чтобы	1	1
309	стремление его	1	1
310	в христе	1	1
311	в чистой	1	1
312	отношения между	1	1
313	творящих сил	1	1
314	также что	2	1
315	идея и	1	1
316	и больше	3	1
317	едва ли	3	1
318	с таким	1	1
319	и за	1	1
320	его не	2	1
321	мы не	2	1
322	дал ему	1	1
323	она ему	1	1
324	на первом	2	1
325	в первый	1	1
326	позиций и	1	1
327	единство и	2	1
328	именно к	3	1
329	этом не	1	1
330	этой статье	1	1
331	превращения в	1	1
332	и переживаний	1	1
333	есть нечто	2	1
334	время как	2	1
335	оно есть	1	1
336	в полной	1	1
337	жизни как	1	1
338	но даже	1	1
339	я их	1	1
340	как впрочем	1	1
341	и он	4	1
342	следовательно в	1	1
343	которые он	1	1
344	первый план	2	1
345	на их	1	1
346	во всех	3	1
347	в создании	1	1
348	он приводит	1	1
349	своей работе	1	1
350	он говорит	1	1
351	а только	1	1
352	к которой	1	1
353	в качестве	1	1
354	ни стало	1	1
355	нет и	1	1
356	что они	1	1
357	столкновение с	1	1
