N	2gram	Bakhtin_Fr_3	StatiiOP
1	и в	40	44
2	в том	8	36
3	и т	1	30
4	что в	12	30
5	том что	4	29
6	в этом	15	21
7	вовсе не	12	19
8	не только	13	18
9	то что	5	18
10	было бы	4	17
11	о том	4	17
12	а в	3	17
13	а не	5	16
14	и не	13	16
15	может быть	9	15
16	в области	4	14
17	в данном	4	14
18	как в	3	13
19	можно было	3	13
20	не в	1	12
21	в первой	2	12
22	самом деле	3	11
23	в этой	3	11
24	того чтобы	4	11
25	у нас	4	11
26	точки зрения	2	11
27	но в	8	10
28	для того	3	10
29	что он	2	10
30	только в	3	10
31	но и	11	10
32	также и	4	9
33	как и	11	9
34	в отношении	1	9
35	в то	6	9
36	но также	1	9
37	так и	3	9
38	если бы	3	9
39	того что	1	9
40	в его	13	9
41	с другой	2	9
42	например в	2	8
43	во всех	6	8
44	все же	2	8
45	но ведь	3	8
46	это не	2	8
47	из них	4	8
48	этого издания	1	8
49	с точки	1	8
50	и его	17	8
51	не может	3	8
52	на эти	1	7
53	что они	1	7
54	в самом	6	7
55	так например	1	7
56	таким образом	10	7
57	другой стороны	1	7
58	и об	1	7
59	этом отношении	2	7
60	до сих	4	7
61	прежде всего	16	7
62	сих пор	4	7
63	сказать что	3	7
64	на самом	3	6
65	из этих	2	6
66	в своей	6	6
67	потому что	2	6
68	данном случае	2	6
69	что и	3	6
70	всяком случае	1	6
71	так что	1	6
72	для него	5	6
73	именно в	2	6
74	дело в	2	6
75	его эпохи	1	6
76	в той	6	6
77	но это	3	6
78	хотя бы	2	6
79	во всяком	1	6
80	вряд ли	1	5
81	то же	7	5
82	той же	8	5
83	в целом	2	5
84	все эти	8	5
85	в нем	5	5
86	и по	1	5
87	г в	1	5
88	такой же	1	5
89	в котором	2	5
90	не менее	2	5
91	вплоть до	3	5
92	никогда не	1	5
93	так как	4	5
94	тем что	3	5
95	и даже	4	5
96	там где	3	5
97	все это	4	5
98	жизни и	4	5
99	так же	1	5
100	как это	1	4
101	это и	2	4
102	в которой	2	4
103	в основу	1	4
104	бы и	1	4
105	что это	1	4
106	по словам	1	4
107	но все	3	4
108	эту тему	1	4
109	том как	1	4
110	во времена	1	4
111	представление о	2	4
112	для изучения	1	4
113	и очень	2	4
114	дело не	3	4
115	не имеет	1	4
116	же время	6	4
117	своей статье	1	4
118	как будто	1	4
119	за что	1	4
120	научной работы	1	4
