N	2gram	Tiupa_Disk_1	Formalny
1	и в	16	24
2	в его	7	23
3	прежде всего	11	22
4	и не	11	20
5	так и	8	18
6	точки зрения	3	16
7	не может	9	16
8	в этом	15	15
9	в нем	9	14
10	может быть	17	14
11	таким образом	3	13
12	на почве	1	13
13	с точки	1	13
14	истории литературы	1	12
15	в своем	6	11
16	как и	16	11
17	в своей	5	11
18	в их	5	11
19	не менее	2	11
20	то же	7	10
21	и ее	2	10
22	и его	2	10
23	и их	1	10
24	а не	22	10
25	в то	3	9
26	в процессе	5	9
27	и потому	3	9
28	и на	5	8
29	как в	10	8
30	лишь в	4	8
31	не в	7	8
32	литературы в	2	8
33	же время	4	8
34	в ее	3	8
35	именно в	3	8
36	то что	5	8
37	в свою	3	8
38	на самом	1	7
39	с ее	2	7
40	не только	28	7
41	не должна	1	7
42	до конца	1	7
43	и от	1	7
44	но и	14	7
45	отношения к	2	6
46	еще не	14	6
47	самом деле	1	6
48	отнюдь не	8	6
49	более или	2	6
50	в целом	4	6
51	в этой	2	6
52	как бы	5	6
53	как таковой	1	6
54	или менее	2	6
55	свою очередь	3	6
56	в пределах	2	6
57	до сих	1	6
58	в том	23	6
59	самой литературы	1	6
60	было бы	1	6
61	как это	1	6
62	сих пор	1	6
63	и все	2	6
64	а в	5	6
65	о литературе	2	6
66	хотя бы	3	5
67	во всех	5	5
68	но в	8	5
69	в самом	3	5
70	при этом	13	5
71	в понимании	1	5
72	по себе	3	5
73	не могло	2	5
74	и до	1	5
75	должны быть	3	5
76	как мы	2	5
77	в литературе	2	5
78	того что	3	5
79	только на	1	5
80	со стороны	7	5
81	с другой	10	5
82	и др	2	5
83	с его	4	4
84	по отношению	9	4
85	в истории	4	4
86	независимо от	1	4
87	и к	4	4
88	в которой	1	4
89	учение о	1	4
90	отчасти и	1	4
91	не как	4	4
92	в мире	1	4
93	с другими	1	4
94	искусства в	1	4
95	и может	1	4
96	друг друга	1	4
97	целом и	1	4
98	исходить из	1	4
99	оно не	2	4
100	при таком	1	4
101	никогда не	2	4
102	если бы	1	4
103	в формах	1	4
104	всяком случае	1	4
105	с одной	9	4
106	литературного произведения	3	4
107	одной стороны	9	4
108	в связи	1	4
109	в частности	9	4
110	отношению к	9	4
111	стороны и	2	4
112	с этой	1	4
113	быть и	1	4
114	что в	4	4
115	во всяком	2	4
116	это и	1	3
117	мы не	1	3
118	по аналогии	1	3
119	в литературоведении	2	3
120	но не	11	3
121	со всеми	1	3
122	отношение к	4	3
123	и читатель	1	3
124	как к	2	3
125	все же	3	3
126	когда он	2	3
127	целый ряд	2	3
128	и как	6	3
129	в себе	7	3
130	жизнь как	1	3
131	человек не	1	3
132	так сказать	2	3
133	он не	1	3
134	литературных произведений	1	3
135	произведении как	1	3
136	всех этих	1	3
137	становления и	2	3
138	так например	2	3
139	в каждом	2	3
140	значение в	1	3
141	на все	1	3
142	в жизни	1	3
143	в них	4	3
144	нельзя понять	1	3
145	они не	2	3
146	литературы как	1	3
147	тем самым	1	3
148	но для	1	3
149	не о	1	3
150	в основе	7	3
151	связи с	4	3
152	сводится к	5	3
153	не по	1	3
154	отличается от	2	3
155	всего в	1	3
156	к тому	5	3
157	здесь не	1	3
158	особенно в	1	3
159	громадное значение	1	3
160	аналогии с	1	3
161	наконец в	1	3
162	один из	3	3
163	или же	1	3
164	в большинстве	1	3
165	и других	1	3
166	для него	4	3
167	в особенности	4	3
168	и даже	3	3
169	в области	1	3
170	и чем	1	3
171	не было	7	3
172	его как	2	3
173	в россии	1	3
174	произведение в	2	3
175	или иного	1	3
176	ничем не	1	3
177	этого слова	1	3
178	в основном	1	3
179	но это	1	3
180	более того	2	3
181	у них	1	3
182	с помощью	1	3
183	исторической поэтики	1	3
184	что он	4	3
185	чтобы не	1	2
186	этом пункте	1	2
187	и это	1	2
188	науки о	1	2
189	и должен	1	2
190	в году	2	2
191	а как	1	2
192	вопрос о	1	2
193	а только	1	2
194	и всякий	1	2
195	гуманитарных науках	1	2
196	нет и	1	2
197	за пределы	2	2
198	идет о	1	2
199	искусства не	1	2
200	из возможных	1	2
201	с этим	3	2
202	в действительности	3	2
203	от этого	1	2
204	в произведении	3	2
205	не приходится	2	2
206	он в	1	2
207	в нашем	1	2
208	эпохи и	2	2
209	и те	1	2
210	на его	4	2
211	том чтобы	2	2
212	из виду	1	2
213	и более	1	2
214	о мире	1	2
215	но все	1	2
216	подход к	1	2
217	могла бы	2	2
218	того или	2	2
219	в работе	1	2
220	это не	3	2
221	действительности в	1	2
222	в новое	1	2
223	с тем	1	2
224	мы видели	1	2
225	фигурирует в	1	2
226	строгом смысле	1	2
227	не сможет	2	2
228	таким же	1	2
229	не от	2	2
230	что было	1	2
231	войти в	1	2
232	бы быть	3	2
233	раз и	1	2
234	виду что	1	2
235	и художественной	1	2
236	на него	1	2
237	и слишком	1	2
238	к другим	2	2
239	до настоящего	1	2
240	в противовес	1	2
241	на языке	1	2
242	и является	1	2
243	во всем	1	2
244	литературного развития	1	2
245	может и	2	2
246	от того	1	2
247	настоящего времени	1	2
248	и заключается	1	2
249	указать на	1	2
250	его с	1	2
251	не есть	2	2
252	если же	1	2
253	значения и	1	2
254	в науке	2	2
255	приводит к	2	2
256	произведение искусства	1	2
257	не с	3	2
258	еще в	3	2
259	и должно	1	2
260	и что	2	2
261	или на	3	2
262	в различных	2	2
263	между тем	4	2
264	что и	3	2
265	не сводится	3	2
266	ее к	1	2
267	только в	7	2
268	непосредственно из	1	2
269	уже не	4	2
270	большинстве случаев	1	2
271	его и	1	2
272	как их	2	2
273	точка зрения	2	2
274	в одном	2	2
275	сами по	2	2
276	в современном	2	2
277	как раз	1	2
278	общения и	2	2
279	из важнейших	1	2
280	здесь в	2	2
281	общения а	1	2
282	не на	1	2
283	мира в	3	2
284	художественного целого	1	2
285	вместе с	1	2
286	в строгом	3	2
287	целом ряде	1	2
288	научной мысли	1	2
289	одновременно с	2	2
290	в ряду	2	2
291	к которому	2	2
292	в результате	1	2
293	в своих	3	2
294	отношении к	1	2
295	тот или	2	2
296	жизни в	2	2
297	одной из	4	2
298	от литературы	1	2
299	в системе	1	2
300	они были	1	2
301	жанровых разновидностей	1	2
302	на своем	1	2
303	что такое	1	2
304	влияния на	2	2
305	новое время	1	1
306	с природой	1	1
307	можно говорить	1	1
308	также и	3	1
309	например в	2	1
310	для построения	1	1
311	исторического существования	1	1
312	и есть	2	1
313	а непосредственно	1	1
314	между двумя	1	1
315	чего не	1	1
316	в первом	3	1
