N	2gram	Bakhtin_Fr_6	Myslijsy
1	потому что	3	52
2	то есть	24	42
3	и в	41	39
4	в языке	1	33
5	может быть	2	27
6	в том	2	26
7	только в	3	25
8	не может	4	22
9	что в	7	22
10	не только	10	21
11	так как	10	21
12	а не	2	21
13	в нем	16	20
14	но и	13	20
15	и не	3	18
16	том что	7	16
17	так что	2	16
18	в этом	12	15
19	не в	4	15
20	по отношению	1	13
21	в себе	5	13
22	таким образом	17	13
23	так и	5	13
24	отношению к	1	13
25	было бы	3	12
26	есть только	3	11
27	мы не	2	10
28	как в	4	10
29	по себе	1	10
30	и что	5	10
31	а потому	1	10
32	то что	10	10
33	что не	3	10
34	но в	8	9
35	как и	7	9
36	тогда когда	2	9
37	могут быть	1	9
38	для нас	2	9
39	там же	1	9
40	мысли и	1	9
41	тем что	5	9
42	но не	2	8
43	точки зрения	2	8
44	о происхождении	2	8
45	в одном	5	8
46	того что	3	8
47	вместе с	6	8
48	в ней	4	7
49	в истории	2	7
50	с этим	3	7
51	это не	1	7
52	в этих	2	7
53	себе представить	1	7
54	с другой	4	7
55	то же	5	6
56	все же	4	6
57	и как	4	6
58	бы не	1	6
59	при этом	3	6
60	и по	1	6
61	между собою	5	6
62	не менее	1	6
63	того как	1	6
64	что и	1	6
65	еще не	1	6
66	в природе	1	6
67	как бы	7	6
68	в первом	3	5
69	то это	1	5
70	во всех	17	5
71	то в	1	5
72	с тем	1	5
73	несмотря на	1	5
74	не имеет	1	5
75	и его	13	5
76	если же	1	5
77	язык и	1	5
78	между тем	2	5
79	во втором	3	5
80	в его	7	5
81	для всех	1	5
82	вовсе не	7	5
83	что человек	2	5
84	так же	5	5
85	и потому	2	5
86	но это	3	5
87	нем самом	1	5
88	и для	3	5
89	из себя	1	5
90	а в	4	5
91	другой стороны	2	5
92	в таком	1	5
93	есть нечто	2	4
94	удовольствия и	2	4
95	из этих	2	4
96	в каждом	1	4
97	мы видели	2	4
98	и языка	1	4
99	в то	6	4
100	а так	1	4
101	никогда не	8	4
102	же время	5	4
103	во всем	5	4
104	не могут	2	4
105	каждый раз	1	4
106	и неудовольствия	2	4
107	бы в	2	4
108	говорит он	2	4
109	и других	1	4
110	для него	1	4
111	не было	1	4
112	и даже	4	4
113	в действительности	1	4
114	прежде всего	10	4
115	притом не	1	4
116	там где	5	4
117	что мы	2	4
118	слова и	1	4
119	в смысле	1	4
120	от него	2	4
121	мы видим	6	4
122	того же	4	3
123	должна быть	2	3
124	что если	2	3
125	и то	2	3
126	тем как	1	3
127	в своем	5	3
128	хотя и	2	3
129	что по	1	3
130	в самом	10	3
131	что это	5	3
132	думать что	1	3
133	он не	2	3
134	не из	1	3
135	что все	2	3
136	той же	5	3
137	и с	16	3
138	заключается в	2	3
139	и тем	1	3
140	в жизни	1	3
141	в них	7	3
142	в этой	8	3
143	не мог	3	3
144	восприятия и	1	3
145	в своей	2	3
146	с точки	2	3
147	для того	1	3
148	на него	1	3
149	находятся в	2	3
150	как она	2	3
151	и это	1	3
152	столько же	1	3
153	том как	1	3
154	без сомнения	1	3
155	и вообще	4	3
156	с ним	4	3
157	и во	2	3
158	в глазах	1	3
159	в другой	1	3
160	мы увидим	3	3
161	с одной	4	3
162	судить о	1	3
163	если мы	2	3
164	или даже	1	3
165	одно из	1	3
166	и их	3	3
167	никто не	2	3
168	могло бы	1	3
169	что для	1	3
170	связи с	2	3
171	но оно	3	3
172	одной стороны	4	3
173	только для	1	3
174	к которому	1	3
175	и от	4	3
176	о котором	4	3
177	и все	9	3
178	к этой	1	3
179	сказать что	6	3
180	по поводу	1	3
181	как на	1	3
182	одним из	4	2
183	словом и	1	2
184	чтобы не	1	2
185	по времени	1	2
186	тем же	1	2
187	если б	2	2
188	их и	1	2
189	духовные особенности	1	2
190	в сущности	8	2
191	живых существ	1	2
192	одним словом	1	2
193	то он	2	2
194	мы будем	3	2
195	значение и	1	2
196	что дух	1	2
197	за пределы	2	2
198	что именно	2	2
199	на что	1	2
200	в которой	1	2
201	в целом	1	2
202	есть как	1	2
203	что к	1	2
204	бы только	1	2
205	во многих	1	2
206	не могла	1	2
207	и если	1	2
208	так сказать	2	2
209	мы можем	1	2
210	он должен	1	2
211	по общему	1	2
212	из него	1	2
213	с этой	3	2
214	но все	1	2
215	значительной степени	1	2
216	на все	3	2
217	то все	1	2
218	он есть	1	2
219	мог бы	1	2
220	но уже	2	2
221	что природа	1	2
222	чем в	1	2
223	и того	1	2
224	народа и	3	2
225	одного и	2	2
226	но если	2	2
227	таким же	1	2
228	в их	1	2
229	но он	5	2
230	не могли	1	2
231	эта мысль	1	2
232	дело в	1	2
233	того чтобы	4	2
234	как во	3	2
235	связанное с	1	2
236	из того	2	2
237	как будто	1	2
238	все то	5	2
239	зависят от	1	2
240	его с	1	2
241	нем есть	1	2
242	как мы	12	2
243	только то	1	2
244	его самого	1	2
245	и стремление	1	2
246	времени и	2	2
247	для этого	2	2
248	стремление к	1	2
249	о том	9	2
250	и миром	7	2
251	никак не	3	2
252	одного из	1	2
253	утверждает что	1	2
254	еще более	2	2
255	этот вопрос	1	2
256	жизни народа	1	2
257	в народе	2	2
258	для нее	1	2
259	по этому	1	2
260	есть в	3	2
261	в таких	2	2
262	уже не	1	2
263	в начале	3	2
264	понятий в	1	2
265	к ним	1	2
266	в других	1	2
267	не были	3	2
268	влияние на	1	2
269	на основании	1	2
270	у нас	4	2
271	на этот	1	2
272	общее понятие	1	2
273	под влиянием	1	2
274	связь с	1	2
275	что же	1	2
276	и о	1	2
277	стороны и	2	2
278	между прочим	1	2
279	нисколько не	1	2
280	но с	2	2
281	не существует	1	2
282	или в	6	2
283	в строении	1	2
284	тем более	2	2
285	все они	2	2
286	что даже	2	2
287	из этого	4	2
288	жизни и	3	2
289	но эти	1	2
290	xviii в	1	2
291	все что	4	2
292	от этой	1	1
293	мы начнем	1	1
294	с утверждением	1	1
295	например в	6	1
296	до него	1	1
297	человека и	2	1
298	должен быть	2	1
299	сам по	1	1
300	выражения в	1	1
301	самом деле	4	1
