N	2gram	Voloshinov_2	Istorich
1	и в	19	22
2	в этом	15	17
3	что в	2	15
4	не только	13	14
5	мы видели	4	13
6	но и	10	12
7	и не	19	12
8	в этих	3	11
9	может быть	28	11
10	и пр	25	11
11	или в	2	11
12	но в	7	10
13	таким образом	14	10
14	еще не	3	10
15	в нем	11	9
16	что и	3	9
17	в том	7	9
18	что он	4	9
19	вместе с	2	9
20	как мы	15	8
21	мы видим	1	8
22	что они	2	8
23	с этим	3	8
24	том что	10	8
25	но не	2	7
26	то что	4	7
27	и здесь	5	7
28	мы должны	1	7
29	уже не	1	7
30	из них	1	7
31	так как	3	7
32	с другой	3	7
33	другой стороны	1	7
34	там где	2	7
35	этих случаях	1	7
36	к этому	5	7
37	то же	16	6
38	мы уже	6	6
39	не все	1	6
40	это не	4	6
41	во время	1	6
42	ничего не	4	6
43	связи с	13	6
44	так в	1	6
45	если бы	11	6
46	в них	1	6
47	что здесь	1	6
48	друг друга	2	6
49	мы можем	6	6
50	а не	9	6
51	связь с	4	6
52	в течение	1	6
53	а в	3	6
54	все же	5	5
55	он не	3	5
56	что она	1	5
57	здесь мы	3	5
58	в этой	3	5
59	тем не	1	5
60	не менее	1	5
61	могут быть	3	5
62	к нему	5	5
63	того что	4	5
64	так что	1	5
65	до сих	3	5
66	в некоторых	1	5
67	этом случае	1	5
68	сих пор	3	5
69	одним из	2	4
70	мы здесь	2	4
71	и на	5	4
72	все эти	3	4
73	видели что	1	4
74	не в	10	4
75	и с	2	4
76	у нас	3	4
77	как это	1	4
78	но он	1	4
79	и его	16	4
80	тем что	2	4
81	в пределах	10	4
82	находится в	1	4
83	в другой	1	4
84	только в	8	4
85	его и	3	4
86	в других	1	4
87	а именно	1	4
88	связано с	3	4
89	они не	2	4
90	в данном	5	4
91	в свою	6	4
92	не может	18	4
93	и другие	1	4
94	связана с	2	3
95	имеет свою	1	3
96	что иное	1	3
97	и ее	4	3
98	не совсем	1	3
99	иное как	2	3
100	со стороны	1	3
101	в одной	2	3
102	и как	6	3
103	следующим образом	1	3
104	выше мы	1	3
105	в целом	1	3
106	из этих	1	3
107	его в	7	3
108	было бы	4	3
109	приходит в	1	3
110	далеко не	2	3
111	как и	9	3
112	в русской	1	3
113	никогда не	7	3
114	а ты	1	3
115	потому что	1	3
116	он и	2	3
117	к тому	6	3
118	они и	1	3
119	о том	3	3
120	но по	2	3
121	здесь не	1	3
122	уже с	1	3
123	на том	1	3
124	на нее	1	3
125	можно только	1	3
126	особого рода	1	3
127	в его	5	3
128	эти два	1	3
129	с ними	4	3
130	вступить в	3	3
131	и у	2	3
132	прежде всего	7	3
133	а через	1	3
134	у него	2	3
135	уходит в	1	3
136	превращается в	1	3
137	в связи	7	3
