N	2gram	Ircho_Kome_2	FransuaR
1	и в	26	40
2	и его	12	17
3	прежде всего	4	16
4	в этом	10	15
5	не только	7	13
6	в его	4	13
7	и не	14	13
8	вовсе не	2	12
9	что в	9	12
10	как и	4	11
11	но и	10	11
12	таким образом	6	10
13	как мы	4	10
14	в сущности	1	9
15	он не	2	9
16	в них	4	9
17	может быть	11	9
18	и все	2	9
19	той же	3	8
20	и на	7	8
21	отношение к	2	8
22	все эти	1	8
23	и с	5	8
24	во время	6	8
25	в эпоху	1	8
26	в том	11	8
27	у него	4	8
28	но в	3	8
29	то же	3	7
30	в своем	6	7
31	он и	1	7
32	в виду	2	7
33	до нас	4	7
34	в одном	2	7
35	в духе	2	7
36	этот образ	1	7
37	во всех	3	6
38	в самом	4	6
39	в этих	4	6
40	в то	6	6
41	же время	3	6
42	связи с	3	6
43	связь с	1	6
44	до конца	1	6
45	в той	2	6
46	он говорит	1	6
47	в своей	3	6
48	к этому	5	6
49	еды и	1	5
50	в нем	6	5
51	в основе	1	5
52	и для	4	5
53	в литературе	1	5
54	мы видим	1	5
55	для него	1	5
56	то что	6	5
57	не было	3	5
58	а не	1	5
59	в связи	3	5
60	как раз	1	5
61	жизни и	3	4
62	в ней	3	4
63	в истории	5	4
64	в нашем	2	4
65	мы слышим	1	4
66	в мире	2	4
67	было бы	8	4
68	ни в	5	4
69	том что	9	4
70	в эту	1	4
71	в их	3	4
72	даже в	2	4
73	того чтобы	6	4
74	в области	1	4
75	у нас	1	4
76	о том	6	4
77	так в	2	4
78	роль в	2	4
79	и здесь	6	4
80	а также	1	4
81	и во	2	4
82	один из	5	4
83	только на	1	4
84	из них	7	4
85	так как	4	4
86	за этим	1	4
87	и даже	1	4
88	до сих	2	4
89	здесь в	3	4
90	сих пор	2	4
91	все это	3	4
92	еще более	2	4
93	и шире	1	3
94	самом деле	1	3
95	и есть	2	3
96	только для	1	3
97	он был	2	3
98	с его	5	3
99	по отношению	3	3
100	отличие от	2	3
101	в этой	3	3
102	и как	1	3
103	и к	2	3
104	шире и	1	3
105	в себе	1	3
106	об этом	2	3
107	на протяжении	10	3
108	мы видели	1	3
109	в отличие	2	3
110	их в	1	3
111	одна из	2	3
112	они были	1	3
113	но все	3	3
114	в ее	2	3
115	можно было	4	3
116	еще в	4	3
117	если бы	9	3
118	в другом	1	3
119	никак не	1	3
120	между тем	4	3
121	нуждается в	1	3
122	что и	7	3
123	во всей	1	3
124	и следовательно	1	3
125	еще не	6	3
126	только в	4	3
127	человеческой натуры	1	3
128	так и	12	3
129	в начале	4	3
130	одно из	2	3
131	не так	1	3
132	мы находим	2	3
133	в конце	2	3
134	тем что	3	3
135	в других	2	3
136	для того	5	3
137	сказать что	1	3
138	там где	1	3
139	жизнь в	1	3
140	для этой	2	3
141	в частности	4	3
142	не может	3	3
143	вместе с	9	3
144	как в	3	3
145	такого рода	1	3
146	как бы	2	3
147	весь этот	1	3
148	в более	1	3
149	и от	4	3
150	а в	3	3
151	между ними	1	3
152	том числе	3	3
153	как известно	2	2
154	одним из	2	2
155	например в	3	2
156	того же	3	2
157	тем же	1	2
158	из самых	2	2
159	и этот	1	2
160	мы не	2	2
161	по адресу	4	2
162	хотя бы	2	2
163	и был	2	2
164	которые он	1	2
165	не был	1	2
166	но не	3	2
167	тут же	2	2
168	думать что	1	2
169	в течение	2	2
170	что он	5	2
171	все же	4	2
172	имеет в	2	2
173	в которой	5	2
174	в целом	4	2
175	из этих	4	2
176	выражение в	1	2
177	и если	2	2
178	на его	1	2
179	как он	3	2
180	и еще	2	2
181	свидетельствует о	1	2
182	на этом	2	2
183	для характеристики	1	2
184	ни одной	1	2
185	в один	2	2
186	точки зрения	4	2
187	в котором	3	2
188	его современников	3	2
189	представление о	2	2
190	том же	1	2
191	и очень	1	2
192	не менее	4	2
193	не раз	1	2
194	как о	1	2
195	представляется нам	1	2
196	числе и	1	2
197	той или	1	2
198	они и	1	2
199	и это	2	2
200	на основе	1	2
201	и сам	3	2
202	времени и	1	2
203	одного из	1	2
204	здесь нет	1	2
205	по сравнению	1	2
206	никакому сомнению	1	2
207	в разных	1	2
208	с другой	2	2
209	нас в	1	2
210	это не	2	2
211	к нему	3	2
212	образов и	1	2
213	и ее	2	2
214	больше чем	5	2
215	вот этот	1	2
216	конечно не	1	2
217	с нею	1	2
218	и у	2	2
219	уже в	4	2
220	и они	1	2
221	мы знаем	3	2
222	не находит	1	2
223	как его	1	2
224	в системе	1	2
225	рядом с	2	2
226	или иной	1	2
227	не дали	1	2
228	именно в	1	2
229	и образов	1	2
230	нового времени	2	2
231	что для	4	2
232	о чем	3	2
233	основные источники	1	2
234	с помощью	1	2
235	с этим	5	2
236	сравнению с	1	2
237	в состоянии	1	2
238	его творчество	1	2
239	о мире	1	2
240	потому что	6	2
241	хотя в	1	2
242	одной из	4	2
243	в последнем	1	2
244	отношению к	3	2
245	ко всему	1	2
246	из этого	2	2
247	и другие	2	2
248	у самого	1	2
249	все что	1	2
250	наконец из	1	1
251	говоря о	1	1
252	отношения к	1	1
253	и т	2	1
254	и отчасти	1	1
255	переходит к	1	1
256	особенно его	1	1
257	так у	1	1
258	из его	2	1
259	которые очень	1	1
260	вкладывает в	1	1
261	г в	1	1
262	от прототипа	1	1
263	мы имеем	2	1
264	в поход	1	1
265	шекспировского фальстафа	2	1
266	не делает	1	1
267	гетеры и	1	1
268	на эти	1	1
269	вместо того	1	1
270	но даже	1	1
271	было очень	1	1
272	так давно	1	1
273	время осады	1	1
274	меньше чем	2	1
275	их слух	1	1
276	всегда можно	1	1
277	между собой	1	1
278	бы то	2	1
279	за свое	1	1
280	во внешнем	1	1
281	при жизни	1	1
282	то он	1	1
283	о смерти	1	1
284	теперь что	1	1
285	свою жизнь	1	1
286	весьма значительное	1	1
287	в общем	1	1
288	некоторые фрагменты	1	1
289	же кто	1	1
290	нет и	2	1
291	и я	2	1
292	не давали	1	1
293	была направлена	1	1
294	в одной	2	1
295	и исследователи	1	1
296	в художественном	1	1
297	когда он	1	1
