N	3gram	Potebnia_M_1	Dialekti
1	и т д	4	23
2	это значит что	1	21
3	с точки зрения	3	14
4	в таком случае	2	10
5	тем не менее	6	10
6	не только не	2	7
7	что иное как	2	6
8	не может быть	9	6
9	не что иное	2	6
10	сам по себе	1	5
11	по крайней мере	2	5
12	д и т	1	5
13	само по себе	4	5
14	о том что	1	5
15	подобно тому как	3	4
16	в то время	1	4
17	сама по себе	3	4
18	и не только	1	3
19	сами по себе	1	3
20	с одной стороны	3	3
21	в том что	13	3
22	субъекта и объекта	4	3
23	не есть нечто	1	3
24	то что мы	1	3
25	как и в	2	3
26	на то что	1	3
27	в сравнении с	2	3
28	только тогда когда	4	3
29	это было бы	1	2
30	не говоря уже	1	2
31	но то что	1	2
32	говоря уже о	1	2
33	из того что	1	2
34	точно так же	1	2
35	с тех пор	1	2
36	с этой точки	1	2
37	так же как	1	2
38	и в этом	6	2
39	не могут быть	2	2
40	с другой стороны	5	2
41	и с этой	2	2
42	во всяком случае	1	2
43	этой точки зрения	1	2
44	мы не можем	1	2
45	для нас в	1	2
46	к тому что	2	2
47	в сущности своей	1	2
48	то это будет	1	2
49	таким образом что	2	1
50	а потому что	2	1
51	а следовательно и	1	1
52	но и самого	1	1
53	из всего этого	1	1
54	потому что в	4	1
55	и той же	3	1
56	на самом деле	1	1
57	в таком виде	2	1
58	так что в	2	1
59	одной стороны и	1	1
60	точки зрения истории	1	1
61	следовательно и в	1	1
62	до сих пор	1	1
63	живых существ и	1	1
64	что мы имеем	1	1
65	история была бы	1	1
66	друг на друга	1	1
67	по себе и	1	1
68	в этом отношении	1	1
69	может быть только	1	1
70	таком виде что	1	1
71	в ней не	1	1
72	еще не есть	1	1
73	только потому что	2	1
74	том что природа	1	1
75	в первом смысле	2	1
76	в применении к	2	1
77	что мы не	1	1
78	и что в	3	1
79	а так как	3	1
80	если бы мы	1	1
81	таком случае эта	1	1
82	того на что	1	1
83	и в отношении	1	1
84	того что не	1	1
85	то тем самым	1	1
86	или по крайней	1	1
87	мира так что	1	1
88	в телесном и	1	1
89	и как бы	3	1
90	не в том	4	1
91	ничего не может	1	1
92	только в обществе	1	1
93	но так как	1	1
94	и в том	3	1
95	так же невозможно	1	1
96	не мог бы	1	1
97	т д не	1	1
98	и таким образом	1	1
99	оно не имеет	1	1
100	что же кроме	1	1
101	более или менее	1	1
102	то же время	3	1
103	от того что	1	1
104	том смысле что	1	1
105	это потому что	1	1
106	и в таком	1	1
107	в одном из	1	1
108	о нем ничего	1	1
109	и все это	1	1
110	тогда когда есть	1	1
111	одной неделимой точке	1	1
112	бы то ни	2	1
113	не менее в	1	1
114	то ни было	1	1
115	свободы и необходимости	3	1
116	с этой стороны	1	1
117	возможно только в	1	1
118	не имеют для	1	1
119	том что все	1	1
120	если же в	1	1
121	в то же	3	1
122	в связи с	1	1
123	в том смысле	4	1
124	одной и той	3	1
125	что в них	1	1
126	независимо от своего	1	1
127	не более как	3	1
128	уже о том	1	1
129	что и в	3	1
130	того или другого	1	1
131	возможно только тогда	2	1
132	которая хотя и	1	1
133	и вопрос о	1	1
134	и есть только	1	1
