N	2gram	Tiupa_Hudo_1	FransuaR
1	и в	14	56
2	в романе	1	21
3	в его	8	18
4	все эти	3	15
5	в этом	11	14
6	в том	12	13
7	так и	13	13
8	в то	8	12
9	и его	5	12
10	то же	9	11
11	в этих	5	11
12	и т.п	1	11
13	до конца	2	11
14	как бы	7	11
15	и до	1	10
16	мы уже	4	10
17	еще не	7	10
18	же время	8	10
19	в самом	4	9
20	и не	2	9
21	только в	5	9
22	но и	5	9
23	в сущности	1	8
24	во всех	1	8
25	не только	12	8
26	в нем	3	8
27	и с	4	8
28	и даже	3	8
29	до сих	2	8
30	и др	1	8
31	по своему	3	8
32	сих пор	2	8
33	все это	2	8
34	том что	16	8
35	и на	3	7
36	уже говорили	1	7
37	как мы	3	7
38	у него	9	7
39	в частности	5	7
40	той же	2	6
41	в ее	3	6
42	в этой	8	6
43	но в	5	6
44	эпохи и	1	6
45	на его	2	6
46	своего времени	3	6
47	точки зрения	5	6
48	вовсе не	1	6
49	связи с	4	6
50	прежде всего	11	6
51	и все	4	6
52	потому что	5	6
53	с ее	2	5
54	с его	5	5
55	но не	3	5
56	в пределах	3	5
57	он не	4	5
58	так сказать	2	5
59	роль в	1	5
60	такой же	3	5
61	в отношении	1	5
62	своего рода	7	5
63	никогда не	6	5
64	говорили что	1	5
65	один из	4	5
66	ни с	1	5
67	не было	4	5
68	как и	9	5
69	в творчестве	3	5
70	это были	1	5
71	в результате	2	5
72	что в	6	5
73	и другие	1	5
74	они не	2	5
75	например в	2	4
76	и потому	2	4
77	в ней	4	4
78	и к	4	4
79	в которой	1	4
80	в себе	11	4
81	при этом	12	4
82	их в	1	4
83	что все	1	4
84	и ее	1	4
85	и более	1	4
86	даже в	3	4
87	одна из	2	4
88	того чтобы	3	4
89	по своей	4	4
90	в духе	4	4
91	наконец в	1	4
92	того времени	1	4
93	времени и	1	4
94	о том	12	4
95	с одной	1	4
96	в качестве	9	4
97	так как	1	4
98	в особенности	1	4
99	в третьей	2	4
100	в изображении	2	4
101	пор еще	1	4
102	в основе	1	4
103	в своих	3	4
104	и четвертой	1	3
105	в их	2	3
106	и быта	1	3
107	на них	1	3
108	время в	1	3
109	в четвертой	1	3
110	связи и	1	3
111	в своем	4	3
112	перед нами	5	3
113	и всей	1	3
114	главным образом	1	3
115	всех этих	1	3
116	характер в	2	3
117	здесь нет	1	3
118	не мог	1	3
119	во времена	1	3
120	не в	7	3
121	но он	3	3
122	на рубеже	1	3
123	казалось бы	7	3
124	в форме	2	3
125	рядом с	1	3
126	и о	4	3
127	характер и	2	3
128	в другом	2	3
129	в образе	1	3
130	и т.д	1	3
131	все его	1	3
132	а также	3	3
133	между тем	8	3
134	слов и	1	3
135	в литературе	3	3
136	как например	1	3
137	одной из	2	3
138	так что	2	3
139	по традиции	1	3
140	уже не	7	3
141	может быть	5	3
142	еще и	1	3
143	что для	1	3
144	не на	1	3
145	сказать что	1	3
146	там где	1	3
147	к его	1	3
148	в первой	6	3
149	он видел	1	3
150	в связи	3	3
151	бы в	1	3
152	то что	8	3
153	также и	1	2
154	и то	1	2
155	самом деле	5	2
156	на самом	2	2
157	по преимуществу	3	2
158	на две	1	2
159	войну и	1	2
160	был и	1	2
161	их и	1	2
162	и конечно	1	2
163	для своего	2	2
164	мы не	2	2
165	прибегает к	2	2
166	взгляде на	1	2
167	с другой	1	2
168	совсем не	1	2
169	себе и	2	2
170	что они	1	2
171	в центре	4	2
172	вот как	1	2
173	как к	3	2
174	хотя и	2	2
175	когда он	1	2
176	и как	1	2
177	в действительности	4	2
178	и хотя	1	2
179	что она	4	2
180	в узком	1	2
181	не как	1	2
182	картины мира	4	2
183	в мире	3	2
184	его в	3	2
185	смеха и	1	2
186	ни в	5	2
187	из нее	1	2
188	с тем	1	2
189	в слове	1	2
190	он и	1	2
191	несмотря на	4	2
192	между собою	1	2
193	или менее	1	2
194	для него	10	2
195	в своей	10	2
196	еще недостаточно	1	2
197	с точки	3	2
198	характер это	1	2
199	в которых	1	2
200	друг другу	1	2
201	если бы	3	2
202	между людьми	1	2
203	дело в	1	2
204	о них	1	2
205	к концу	1	2
206	особое значение	1	2
207	что на	2	2
208	не потому	1	2
209	данном случае	1	2
210	они достаточно	1	2
211	только не	1	2
212	картина мира	4	2
213	во многом	1	2
214	когда в	1	2
215	с ним	4	2
216	его жизни	2	2
217	можно сказать	4	2
218	в значительной	2	2
219	этот момент	2	2
220	на одном	1	2
221	нем и	1	2
222	было бы	6	2
223	но с	2	2
224	что он	9	2
225	действующих лиц	2	2
226	это очень	1	2
227	это не	7	2
228	ничто не	1	2
229	уже в	1	2
230	только на	2	2
231	из них	4	2
232	характерно что	1	2
233	в одном	1	2
234	как раз	4	2
235	интерес к	5	2
236	человека и	1	2
237	далеко не	1	2
238	романа в	3	2
239	говорит о	1	2
240	них и	1	2
241	одной стороны	1	2
242	то ни	1	2
243	и исторической	1	2
244	люди в	1	2
245	не может	7	2
246	о себе	1	2
247	из которых	1	2
248	в данном	1	2
249	а не	12	2
250	в речи	2	2
251	с этой	2	2
252	но это	1	2
253	все же	3	2
254	и для	3	2
255	его творчестве	1	2
256	себя на	1	2
257	узком смысле	1	2
258	а в	7	2
259	это в	3	2
260	культуры в	1	2
261	более или	1	2
262	и эта	1	2
263	смысле слова	1	1
264	как известно	1	1
265	от личности	2	1
266	речь идет	3	1
267	говоря о	2	1
268	он поступает	1	1
269	в этот	1	1
270	начинается с	2	1
271	первой половины	2	1
272	идет о	3	1
273	и местечки	1	1
274	он всегда	1	1
275	напоминает нам	1	1
276	века в	1	1
277	момент когда	2	1
278	а как	1	1
279	по мнению	5	1
280	вопрос о	2	1
281	определение жанра	1	1
282	между этими	1	1
283	вместо того	2	1
284	это вполне	1	1
285	ему в	1	1
286	целого в	1	1
287	как впрочем	1	1
288	теперь на	1	1
289	к своему	2	1
290	литературы и	1	1
291	не нужно	2	1
292	в чем	1	1
293	различия между	1	1
294	рассказ про	1	1
295	как у	1	1
296	мы еще	1	1
297	еще далеко	1	1
298	мышления как	2	1
299	чем это	1	1
300	но когда	1	1
301	для других	2	1
302	главы о	1	1
303	присутствует в	1	1
304	по отношению	8	1
305	с совершенно	1	1
306	в зеркале	2	1
307	себя в	4	1
308	чем же	1	1
309	воспитанного на	1	1
310	в одной	2	1
311	формы выражения	1	1
312	как в	8	1
313	стороны и	1	1
314	действительности же	2	1
315	это был	1	1
316	на человека	1	1
317	и точность	1	1
318	прямо как	1	1
319	за собой	1	1
320	та же	4	1
321	и у	1	1
322	подлинный смысл	1	1
323	этих моментов	1	1
324	он в	1	1
325	не исчерпывается	1	1
326	из этих	1	1
327	во многих	1	1
328	но ведь	1	1
329	претендовать на	1	1
330	как он	2	1
331	но на	1	1
332	современной ему	1	1
333	жизнью и	2	1
334	вообще не	1	1
335	не следует	2	1
336	в определенном	1	1
337	большой и	1	1
338	ключ к	2	1
339	они в	2	1
340	состоит в	2	1
341	к одному	1	1
342	понятий и	1	1
343	мы полагаем	1	1
344	и вот	1	1
345	характерное для	1	1
346	свое время	1	1
347	что ни	1	1
348	в нее	1	1
349	не бывает	2	1
350	можно было	5	1
351	например мы	1	1
352	под воздействием	2	1
353	по-видимому не	2	1
354	же не	1	1
355	из самой	1	1
356	на этой	1	1
357	первая глава	1	1
358	лишь в	3	1
359	его личности	2	1
360	этом смысле	1	1
361	участие в	2	1
362	и смерти	3	1
363	например его	1	1
364	мира где	1	1
365	их как	1	1
366	со своими	1	1
367	его и	1	1
368	где-нибудь в	1	1
369	такою же	1	1
370	литературное явление	1	1
371	автора и	2	1
372	смысл и	1	1
373	в саду	1	1
374	известной степени	1	1
375	не во	1	1
376	вспоминает о	1	1
377	по ее	1	1
378	если можно	2	1
379	место в	1	1
380	в отличие	1	1
381	мысли и	1	1
382	нельзя было	1	1
383	не раз	2	1
384	точку зрения	1	1
385	о двух	2	1
386	возвращается к	3	1
387	не любит	1	1
388	этой работы	1	1
389	тому что	4	1
390	но они	1	1
391	и внешней	1	1
392	до известной	1	1
393	иной раз	1	1
394	всего это	1	1
395	самого начала	1	1
396	этими двумя	1	1
397	не имеет	2	1
398	в науке	1	1
399	личности к	2	1
400	взглянуть на	1	1
401	он вспоминает	1	1
402	к жанру	1	1
