N	3gram	Voloshinov_1	Problema
1	с точки зрения	20	11
2	той или иной	1	11
3	тем не менее	2	10
4	в том что	3	8
5	это значит что	1	7
6	то же самое	3	6
7	с другой стороны	5	6
8	можно было бы	2	4
9	ни в какой	1	4
10	не только в	1	4
11	во всяком случае	2	4
12	не только не	1	4
13	на самом деле	1	3
14	в этом смысле	2	3
15	отчет в том	1	3
16	и с точки	1	3
17	в связи с	7	3
18	и во всяком	1	3
19	мы не будем	3	2
20	хотя бы и	1	2
21	сами по себе	1	2
22	тот или иной	1	2
23	в себе и	1	2
24	в другом случае	1	2
25	а если и	1	2
26	не будем здесь	1	2
27	себе отчет в	2	2
28	и не было	1	2
29	для того чтобы	3	2
30	самом же деле	2	2
31	на самом же	2	2
32	более или менее	1	2
33	чем иным как	1	2
34	ничего общего с	2	2
35	не чем иным	1	2
36	и прежде всего	2	2
37	не выходит за	1	2
38	в то же	3	2
39	сама по себе	2	2
40	нет ничего общего	1	2
41	во всех случаях	1	1
42	но все же	3	1
43	а следовательно и	1	1
44	в других областях	1	1
45	более подробном анализе	1	1
46	между прочим и	1	1
47	художественного образа в	1	1
48	равно как и	1	1
49	как и во	1	1
50	и в сознании	1	1
51	том что он	1	1
52	что же касается	1	1
53	же как и	2	1
54	в результате нашего	1	1
55	и не может	9	1
56	как мы сказали	1	1
57	таким образом к	1	1
58	бы то ни	8	1
59	том числе и	2	1
60	во всех областях	2	1
61	в основе своей	1	1
62	обычно смешиваются в	1	1
63	и потому в	1	1
64	с этой точки	1	1
65	является не чем	1	1
66	в таком случае	2	1
67	до сих пор	8	1
68	отнюдь не является	3	1
69	ту или иную	1	1
70	так же как	2	1
71	и потому как	1	1
72	вообще не существует	1	1
73	сих пор мы	1	1
74	прежде всего как	1	1
75	то ни было	8	1
76	с одной стороны	1	1
77	в конце концов	3	1
78	в чем же	2	1
79	каких бы то	3	1
80	есть непрерывное становление	1	1
81	так и с	1	1
82	и как бы	1	1
83	в последнее время	1	1
84	ни к какой	1	1
85	это не значит	1	1
86	прежде всего в	1	1
87	вопрос о том	2	1
88	в том числе	2	1
89	они превращаются в	1	1
90	в новое время	1	1
91	само по себе	1	1
92	этой точки зрения	1	1
93	а в том	1	1
94	и все другие	1	1
95	так и в	1	1
96	в свою очередь	2	1
97	это и есть	2	1
98	но в одном	1	1
99	вовсе не как	1	1
100	очень далек от	1	1
101	другой стороны и	1	1
102	с самого начала	4	1
103	жизни в этом	2	1
104	художественный образ и	2	1
105	в настоящее время	6	1
106	при более подробном	1	1
107	как он их	1	1
108	к тому что	1	1
109	и требует от	1	1
110	точки зрения тех	2	1
111	это вовсе не	1	1
112	был связан с	1	1
113	там и здесь	1	1
114	выходит за пределы	1	1
115	для этого необходимо	1	1
