N	2gram	Bakhtin_Pr_3	Dialekti
1	и не	15	30
2	может быть	12	20
3	не только	4	19
4	и в	53	19
5	а не	11	16
6	в себе	5	15
7	что она	1	14
8	потому что	5	14
9	то что	9	14
10	в том	14	14
11	так как	7	14
12	и даже	2	14
13	как бы	14	14
14	вовсе не	3	13
15	то же	6	12
16	точки зрения	4	12
17	не просто	1	12
18	но и	7	12
19	и все	10	12
20	что это	2	10
21	в нем	10	10
22	как и	11	10
23	том что	5	10
24	сказать что	10	10
25	так и	6	10
26	это не	6	10
27	по крайней	1	9
28	никогда не	2	9
29	времени и	2	9
30	крайней мере	1	9
31	же и	1	9
32	не может	2	9
33	мы уже	5	8
34	в этом	8	8
35	в своей	3	8
36	с точки	2	8
37	не в	2	8
38	есть нечто	1	8
39	личности в	1	8
40	прежде всего	15	8
41	и то	1	7
42	есть не	1	7
43	время как	1	7
44	так что	1	7
45	и к	5	7
46	как это	2	7
47	и притом	1	7
48	в душе	1	7
49	как будто	2	7
50	но это	3	7
51	что в	2	7
52	я не	4	6
53	но не	5	6
54	что они	1	6
55	в вечности	1	6
56	в то	5	6
57	не могу	3	6
58	и вообще	3	6
59	и та	1	6
60	что он	4	6
61	конечно не	4	6
62	что не	1	6
63	да и	2	6
64	и может	1	6
65	личности и	1	6
66	есть и	2	6
67	жизни и	9	6
68	и потому	5	5
69	и это	3	5
70	говорить о	2	5
71	в силу	1	5
72	все равно	4	5
73	жизнь и	1	5
74	иной раз	1	5
75	же время	5	5
76	и его	10	5
77	на свете	2	5
78	и с	6	5
79	сознания и	1	5
80	о том	2	5
81	и что	1	5
82	можно сказать	8	5
83	не мешает	1	5
84	не то	3	5
85	что и	3	5
86	с другой	2	5
87	по своему	6	5
88	в смысле	2	5
89	в самом	2	5
90	только в	4	5
91	еще не	5	4
92	тут же	1	4
93	за пределы	1	4
94	в одной	2	4
95	независимо от	1	4
96	в своем	1	4
97	как он	2	4
98	и если	3	4
99	при этом	3	4
100	он не	3	4
101	что тут	1	4
102	и по	3	4
103	таким образом	6	4
104	заключается в	1	4
105	нисколько не	1	4
106	вещи в	1	4
107	но он	2	4
108	все это	8	4
109	с ним	2	4
110	и время	1	4
111	по своей	9	4
112	связи с	1	4
113	в таком	2	4
114	это конечно	2	4
115	той или	1	4
116	в ее	3	4
117	все на	1	4
118	во времени	1	4
119	уже в	2	4
120	в связи	2	4
121	могут быть	4	4
122	быть и	2	4
123	хотя бы	2	4
124	а в	2	4
125	другой стороны	1	4
126	по одному	1	4
127	это и	1	3
128	как мы	5	3
129	что если	1	3
130	и тут	1	3
131	что иное	1	3
132	иное как	1	3
133	а только	1	3
134	себе и	1	3
135	в этой	1	3
136	с этим	2	3
137	кроме того	3	3
138	и где	1	3
139	но без	1	3
140	всех этих	1	3
141	в глубину	1	3
142	об этом	1	3
143	и почти	2	3
144	его в	2	3
145	это было	3	3
146	было бы	5	3
147	уже знаем	1	3
148	в один	2	3
149	мы имеем	1	3
150	и уже	2	3
151	и тогда	1	3
152	в этих	5	3
153	или точнее	1	3
154	но тут	1	3
155	и более	2	3
156	времени а	1	3
157	даже в	1	3
158	не менее	3	3
159	ничего не	6	3
160	в разных	4	3
161	как только	1	3
162	должны быть	1	3
163	но только	1	3
164	все его	2	3
165	уже не	1	3
166	как они	1	3
167	нуждается в	1	3
168	все время	1	3
169	из них	4	3
170	ведь это	1	3
171	мы находим	2	3
172	и из	3	3
173	и их	2	3
174	не было	4	3
175	себе не	1	3
176	о чем	1	3
177	мы говорим	1	3
178	нет ни	2	3
179	в той	2	3
180	и от	3	3
181	или нет	1	3
182	неотделим от	1	3
183	не что	1	3
184	они не	3	3
185	я и	1	2
186	также и	4	2
187	в сфере	1	2
188	человека и	7	2
189	связана с	2	2
190	на самом	1	2
191	например в	5	2
192	что уже	2	2
193	от своих	1	2
194	то это	1	2
195	зависимости от	2	2
196	в ней	7	2
197	в широком	1	2
198	во всех	12	2
199	что я	2	2
200	в общем	1	2
201	которые не	2	2
202	в истории	3	2
203	в акте	1	2
204	как в	7	2
205	более и	1	2
206	перед нами	5	2
207	более или	3	2
208	но в	5	2
209	в которой	2	2
210	так или	1	2
211	все эти	9	2
212	и пространства	1	2
213	но ведь	1	2
214	на его	3	2
215	в определенном	1	2
216	в античном	1	2
217	время и	1	2
218	не как	1	2
219	широком смысле	1	2
220	на этом	1	2
221	в каждом	4	2
222	в мире	5	2
223	на все	2	2
224	в жизни	8	2
225	реальности и	1	2
226	несмотря на	2	2
227	и потом	1	2
228	или менее	3	2
229	во время	1	2
230	в их	2	2
231	далее в	1	2
232	в зависимости	2	2
233	живут в	1	2
234	тем не	2	2
235	их в	2	2
236	в вечном	1	2
237	самого начала	4	2
238	того как	1	2
239	в науке	1	2
240	в сущности	10	2
241	на него	1	2
242	своей природе	1	2
243	убедиться в	1	2
244	мире и	2	2
245	это уже	1	2
246	уже и	1	2
247	и делает	1	2
248	что на	1	2
249	в области	3	2
250	во все	5	2
251	всегда есть	1	2
252	когда они	1	2
253	в конце	3	2
254	с ее	1	2
255	и человек	1	2
256	с самого	3	2
257	мы в	1	2
258	со всем	1	2
259	совершенно невозможно	1	2
260	но мы	1	2
261	или на	2	2
262	все в	1	2
263	тем или	1	2
264	между тем	2	2
265	или иначе	1	2
266	эти два	2	2
267	всяком случае	1	2
268	нем и	1	2
269	и она	1	2
270	мы должны	4	2
271	и образы	1	2
272	мы видим	2	2
273	с ними	1	2
274	есть в	3	2
275	и они	2	2
276	или в	1	2
277	а потому	1	2
278	но вот	1	2
279	тем что	2	2
280	в очень	1	2
281	будем говорить	1	2
282	до сих	5	2
283	именно в	2	2
284	и прежде	6	2
285	души и	1	2
286	в некоторых	4	2
287	человека но	1	2
288	человеческой жизни	3	2
289	жизнь в	2	2
290	ни на	1	2
291	вместе с	2	2
292	или по	3	2
293	в разной	1	2
294	та которая	1	2
295	быть только	2	2
296	в тех	1	2
297	сих пор	5	2
298	же самое	1	2
299	которые были	1	2
300	тех или	1	2
301	форм и	2	2
302	в результате	1	2
303	или иным	1	2
304	это еще	2	2
305	это все	1	2
306	которая есть	1	2
307	и идеи	4	2
308	только о	1	2
309	а я	2	2
310	ее в	3	2
311	в своих	2	2
312	во всяком	1	2
313	так но	1	1
314	всегда в	1	1
315	от этой	1	1
316	я понимаю	1	1
317	того же	2	1
318	если сон	1	1
319	всего это	1	1
320	же по	1	1
321	было я	1	1
322	очень много	1	1
323	между двумя	1	1
324	из трех	1	1
325	обычного хода	1	1
326	достоевского в	3	1
327	душе моей	1	1
328	и до	5	1
329	в какой-то	4	1
330	не говорим	1	1
331	века в	4	1
332	по его	1	1
333	бы уже	1	1
334	сравнению с	4	1
335	он почти	1	1
336	нам в	1	1
337	не была	1	1
338	но она	1	1
339	на тему	1	1
340	благодаря своему	1	1
341	ему в	1	1
342	мы и	2	1
343	этого термина	1	1
344	самый термин	1	1
345	и ни	1	1
346	что можно	1	1
347	не все	1	1
348	пространство и	1	1
349	и он	1	1
350	из ее	1	1
351	в обычной	1	1
352	проявляется в	4	1
353	литературы и	2	1
354	и этого	1	1
355	их жизнь	1	1
356	он был	1	1
357	на них	1	1
358	он сам	4	1
359	же жизнь	1	1
360	дают нам	1	1
361	в различных	1	1
362	истории культуры	1	1
363	мы будем	1	1
364	со всеми	8	1
365	а он	1	1
366	в наиболее	1	1
367	отличие от	1	1
368	нет и	1	1
369	человека его	1	1
370	форме и	1	1
371	которую вы	1	1
372	нет надобности	1	1
373	его на	1	1
374	что именно	2	1
375	что касается	2	1
376	бы я	1	1
377	когда он	1	1
378	это просто	1	1
379	вполне понятно	1	1
380	ведь я	1	1
381	и отчасти	2	1
382	только один	1	1
383	очень многие	1	1
384	и конечно	2	1
385	в целом	1	1
386	образом и	1	1
387	он в	2	1
388	исторических лиц	1	1
389	жизни так	1	1
390	всей своей	2	1
391	из этих	1	1
392	на некоторых	2	1
393	с их	2	1
394	тому же	2	1
395	во многих	1	1
396	в братьях	2	1
397	но на	1	1
398	философской и	1	1
399	так сказать	5	1
400	земли на	2	1
401	связанные с	3	1
402	чрезвычайно близка	1	1
403	и еще	1	1
404	них нет	1	1
405	не к	1	1
406	например о	1	1
407	на земле	14	1
408	можно даже	1	1
409	именно такова	1	1
410	из него	1	1
411	иногда же	1	1
412	религиозных и	1	1
413	даже прямо	1	1
414	явлений жизни	1	1
415	именно это	1	1
416	в основу	1	1
417	я бы	1	1
418	что все	1	1
419	особенность в	1	1
420	главным образом	3	1
421	есть все	1	1
422	значение в	4	1
423	тем ведь	1	1
424	или даже	1	1
425	знает что	1	1
426	на почве	1	1
427	форму и	1	1
428	этом смысле	1	1
429	лишь на	1	1
430	истории и	2	1
431	и тем	2	1
432	уж не	1	1
433	он все	1	1
434	ведь если	2	1
435	во многом	2	1
436	но уже	1	1
437	в них	2	1
438	далеко не	2	1
439	показывает что	1	1
440	всю жизнь	1	1
441	не всегда	1	1
442	вызывает никаких	1	1
443	чем в	1	1
444	потому и	1	1
445	например от	1	1
446	человека мы	1	1
447	понятия и	1	1
448	именно этот	1	1
449	в эту	3	1
450	но если	1	1
451	и сейчас	1	1
452	и ее	6	1
453	как все	1	1
454	есть свой	1	1
455	в котором	1	1
456	просто в	1	1
457	быть еще	1	1
458	еще с	1	1
459	знаем что	1	1
460	смех в	2	1
461	своему существу	1	1
462	есть его	1	1
463	но эта	1	1
464	не будем	3	1
465	творчества и	1	1
466	осмысливает и	2	1
467	самое мы	1	1
468	если нет	1	1
469	зрения и	1	1
470	можем сказать	1	1
471	и истории	1	1
472	от чисто	1	1
473	идет на	1	1
474	на луну	3	1
475	в обоих	1	1
476	равенстве и	1	1
477	в основе	5	1
478	бытия и	2	1
479	становлению и	1	1
480	не вызывает	1	1
481	в самых	1	1
482	человека по	1	1
483	он с	1	1
484	или еще	1	1
485	передо мною	1	1
486	одна из	7	1
487	на землю	4	1
488	и теперь	1	1
489	бы по	1	1
490	этом отношении	1	1
491	ли это	1	1
492	в стиле	1	1
493	его понимания	1	1
494	и далее	1	1
495	и живой	1	1
496	все то	3	1
497	начиная с	3	1
498	конечно гораздо	2	1
499	встречается в	1	1
500	истории не	1	1
501	мысли о	2	1
502	они и	2	1
503	было уже	1	1
504	ли вы	1	1
505	и самое	1	1
506	элементы в	2	1
507	своего развития	1	1
508	и образ	1	1
509	не существует	1	1
510	но при	1	1
511	здесь не	4	1
512	во многие	2	1
513	жизни точнее	1	1
514	в собственном	2	1
515	обычной и	1	1
516	в дальнейшем	7	1
517	мы наблюдаем	3	1
518	поэтому мы	1	1
519	в образе	3	1
520	здесь как	3	1
521	и которые	2	1
522	здесь нет	1	1
523	мог бы	1	1
524	к его	1	1
525	которые он	1	1
526	весь человек	1	1
527	конечно по-разному	1	1
528	жизнь это	1	1
529	и на	18	1
530	по сравнению	4	1
531	строго говоря	1	1
532	по мере	1	1
533	он остается	1	1
534	результате всего	1	1
535	смысле и	2	1
536	образом в	2	1
537	ярче всего	1	1
538	один миг	1	1
539	и здесь	1	1
540	что самая	1	1
541	это вполне	1	1
542	внимание на	1	1
543	не умею	1	1
544	это была	2	1
545	и во	4	1
546	на всех	1	1
547	а напротив	1	1
548	как нет	1	1
549	в которую	1	1
550	души по	1	1
551	а у	2	1
552	которой мы	2	1
553	по типу	1	1
554	от них	1	1
555	я думаю	1	1
556	как его	1	1
557	никаких сомнений	1	1
558	во всей	4	1
559	и одинаково	1	1
560	как всегда	1	1
561	быть даже	1	1
562	них в	2	1
563	святых и	1	1
564	вовсе нет	1	1
565	говоря даже	1	1
566	в литературе	5	1
567	большей или	3	1
568	жизнь на	2	1
569	разной степени	1	1
570	но с	1	1
571	время в	1	1
572	обе эти	3	1
573	и одновременно	4	1
574	если скажем	1	1
575	тот же	2	1
576	проникнуть в	1	1
577	во всем	2	1
578	уже говорили	2	1
579	и действительно	1	1
580	эта характеристика	1	1
581	у тебя	1	1
582	всех его	1	1
583	но ее	1	1
584	форме но	1	1
585	именно на	1	1
586	и тела	1	1
587	человека с	1	1
588	где-то в	1	1
589	и событий	3	1
590	всем мире	2	1
591	больше всех	1	1
592	из которых	1	1
593	только на	1	1
594	представить себе	1	1
595	но полное	1	1
596	в пространстве	1	1
597	философского диалога	2	1
598	с собою	1	1
599	к ним	1	1
600	при всей	2	1
601	не о	2	1
602	друг друга	1	1
603	братьях карамазовых	2	1
604	мы можем	5	1
605	у него	1	1
606	широко и	1	1
607	всеми его	1	1
608	к одной	1	1
609	жизни я	1	1
610	в других	1	1
611	мир на	1	1
612	даже и	2	1
613	и важен	1	1
614	жизнь как	1	1
615	в особенности	2	1
616	же деле	1	1
617	глубине и	1	1
618	или иной	1	1
619	даже не	1	1
620	и характер	1	1
621	и начинается	1	1
622	как у	5	1
623	этого человека	1	1
624	здесь в	10	1
625	я все-таки	1	1
626	сам себя	1	1
627	или меньшей	3	1
628	еще и	1	1
629	наконец в	2	1
630	мы еще	3	1
631	и др	14	1
632	себя и	2	1
633	обоих случаях	1	1
634	говорит о	2	1
635	связано с	1	1
636	превращается в	1	1
637	самом же	1	1
638	и мертвых	1	1
639	концепция времени	1	1
640	чтобы убедиться	1	1
641	с богатым	1	1
642	ничем не	1	1
643	действительности и	2	1
644	его как	1	1
645	которые по	1	1
646	там где	1	1
647	приводило к	2	1
648	я хочу	1	1
649	через нее	1	1
650	все более	1	1
651	вступает в	1	1
652	нет ничего	2	1
653	себе самому	6	1
654	два или	2	1
655	или нет?	2	1
656	над ним	1	1
657	по существу	5	1
658	образ ее	1	1
659	и такие	1	1
660	и всех	1	1
661	уже самое	1	1
662	с этой	1	1
663	слова и	3	1
664	несколько слов	3	1
665	обычной жизни	3	1
666	своей жизни	1	1
667	не об	1	1
668	это последнее	1	1
669	например у	3	1
670	при всем	1	1
671	близка к	1	1
672	и смерти	2	1
673	в его	8	1
674	и историчен	1	1
675	мира и	2	1
676	еще раз	5	1
677	человек и	2	1
678	своеобразное и	1	1
679	себя самого	3	1
680	ее и	1	1
681	у достоевского	17	1
682	тем более	2	1
683	конце концов	1	1
684	скажем что	1	1
685	мы не	4	1
686	и земли	1	1
687	находим в	1	1
688	все они	1	1
689	его формы	2	1
690	все остальные	1	1
691	понимает его	1	1
692	говорим об	1	1
693	к самому	4	1
694	не знает	4	1
695	равно как	1	1
696	ошибемся если	1	1
697	самой своей	1	1
698	идея в	1	1
699	этом мы	1	1
700	ко всему	1	1
701	если же	1	1
702	можно назвать	2	1
703	только они	1	1
704	особый тип	2	1
705	ее может	1	1
706	это в	1	1
707	человек во	1	1
708	им и	1	1
709	как на	1	1
