N	2gram	Propp_Isto_3	Problema
1	то что	7	38
2	вовсе не	2	37
3	и не	12	37
4	и в	22	35
5	не есть	1	33
6	не только	14	24
7	сказать что	3	24
8	том что	8	19
9	что такое	1	18
10	у нас	4	18
11	о том	3	18
12	может быть	11	18
13	в этом	17	17
14	но и	12	16
15	что мы	1	14
16	только в	4	14
17	не менее	5	13
18	потому что	3	13
19	не может	4	13
20	и что	2	13
21	во всяком	2	13
22	также и	1	12
23	тем не	5	12
24	того что	5	12
25	в том	9	12
26	хотя бы	1	12
27	не просто	1	11
28	не будет	1	11
29	никак не	1	11
30	и даже	2	11
31	так что	5	11
32	прежде всего	3	11
33	что в	15	11
34	в таком	1	11
35	таком случае	1	10
36	и то	2	10
37	еще не	10	10
38	всяком случае	2	10
39	ничего не	6	10
40	и с	4	10
41	а не	6	10
42	в данном	4	10
43	да и	2	10
44	в этой	5	9
45	только на	2	9
46	что же	1	9
47	для нас	4	9
48	тут же	1	8
49	все же	5	8
50	по себе	1	8
51	есть только	2	8
52	ясно что	1	8
53	было бы	3	8
54	уже не	7	8
55	при помощи	3	8
56	все эти	4	7
57	мы не	1	7
58	не имеет	2	7
59	так и	2	7
60	казалось бы	1	7
61	в его	3	7
62	так как	7	7
63	этом случае	5	7
64	и т	16	6
65	есть не	1	6
66	мы и	1	6
67	с другой	7	6
68	но как	1	6
69	к сожалению	1	6
70	относится к	2	6
71	но в	10	6
72	так или	1	6
73	на то	1	6
74	т д	15	6
75	можно ли	3	6
76	мы можем	6	6
77	как будто	2	6
78	другими словами	1	6
79	можно сказать	2	6
80	в виде	2	6
81	ни в	2	6
82	или иначе	1	6
83	а именно	4	6
84	о чем	1	6
85	но это	3	6
86	и для	2	6
87	не существует	1	6
88	в то	2	6
89	то же	6	5
90	между собой	1	5
91	по своему	1	5
92	отнюдь не	1	5
93	с этим	8	5
94	с другими	1	5
95	но уже	1	5
96	как и	3	5
97	представление о	3	5
98	и более	2	5
99	это то	1	5
100	связи с	6	5
101	указывает на	1	5
102	и это	2	5
103	как мы	8	5
104	данном случае	3	5
105	можно было	1	5
106	и на	4	5
107	с одной	2	5
108	одной стороны	2	5
109	что не	2	5
110	другой стороны	7	5
111	уже давно	2	5
112	в частности	5	5
113	так же	3	5
114	кроме того	1	5
115	в связи	3	5
116	и все	3	5
117	самом деле	1	4
118	на самом	2	4
119	и есть	2	4
120	не вполне	6	4
121	но не	7	4
122	не все	6	4
123	в своем	2	4
124	и той	1	4
125	и как	3	4
126	вообще не	1	4
127	что она	5	4
128	всех этих	2	4
129	их в	3	4
130	таким образом	10	4
131	заключается в	1	4
132	и тем	1	4
133	далеко не	3	4
134	которой он	1	4
135	как таковой	2	4
136	в этих	11	4
137	но если	1	4
138	не будем	3	4
139	или другие	1	4
140	до сих	5	4
141	что на	4	4
142	в каком	1	4
143	стороны и	3	4
144	все еще	6	4
145	что при	1	4
146	и о	2	4
147	будет сказать	1	4
148	если бы	6	4
149	и здесь	7	4
150	и только	1	4
151	тех пор	1	4
152	тот же	1	4
153	что он	9	4
154	не можем	1	4
