N	2gram	Voloshinov_1	Myshleni
1	в развитии	4	28
2	то что	10	26
3	в этом	13	25
4	что он	8	25
5	потому что	4	21
6	таким образом	21	19
7	точки зрения	13	18
8	в том	4	18
9	не может	13	18
10	того чтобы	2	17
11	не только	5	16
12	и в	15	16
13	того что	2	16
14	так как	9	16
15	что в	6	16
16	том что	5	15
17	так же	1	15
18	для того	1	14
19	между собой	4	13
20	в процессе	4	13
21	сказать что	6	13
22	вопрос о	1	12
23	по отношению	11	12
24	в области	3	12
25	и что	3	12
26	и не	16	12
27	отношению к	9	12
28	из того	2	11
29	отношение к	7	11
30	что ребенок	1	11
31	в его	9	11
32	развития ребенка	1	11
33	развития и	1	11
34	но не	5	10
35	было бы	6	10
36	как мы	10	10
37	только в	6	10
38	а не	2	10
39	с помощью	9	10
40	у ребенка	2	9
41	с точки	10	9
42	в отношении	2	9
43	может быть	13	9
44	то же	7	8
45	должно быть	2	8
46	как и	6	8
47	если бы	3	8
48	в основе	3	8
49	о том	1	8
50	он не	4	8
51	точка зрения	1	8
52	как это	1	8
53	мы должны	7	8
54	же как	1	7
55	того же	1	7
56	и есть	2	7
57	внутренней речи	3	7
58	в нем	4	7
59	по себе	2	7
60	внутренняя речь	1	7
61	приводит к	2	7
62	так и	10	7
63	если мы	5	7
64	к объекту	2	7
65	и на	3	6
66	но в	9	6
67	в этой	5	6
68	как он	1	6
69	связанные с	2	6
70	в другом	1	6
71	но если	2	6
72	не в	4	6
73	для развития	2	6
74	что оно	2	6
75	своего развития	1	6
76	что все	5	6
77	и следовательно	1	6
78	этот вопрос	1	6
79	мы можем	12	6
80	у него	3	6
81	но и	4	6
82	речи и	1	6
83	в какой	1	6
84	к тому	4	6
85	в такой	1	5
86	этой теории	1	5
87	должна быть	1	5
88	мы и	4	5
89	что они	1	5
90	как в	3	5
91	в своем	2	5
92	в которой	1	5
93	он должен	2	5
94	на все	2	5
95	тому что	3	5
96	мысли и	4	5
97	с ним	12	5
98	что с	1	5
99	самого начала	5	5
100	в то	6	5
101	тогда когда	1	5
102	никогда не	7	5
103	ничего не	2	5
104	этом отношении	2	5
105	ребенок в	1	5
106	с самого	7	5
107	по сравнению	1	5
108	на вопрос	1	5
109	но мы	2	5
110	можно сказать	4	5
111	заключается в	1	5
112	тот же	5	5
113	хотя бы	7	5
114	для него	5	5
115	тем что	1	5
116	ребенка в	3	5
117	сравнению с	1	5
118	как бы	11	5
119	не является	3	5
120	еще более	2	5
121	не знает	3	5
122	и то	2	4
123	той же	2	4
124	что между	1	4
125	время как	1	4
126	ребенка на	1	4
127	а только	1	4
128	не то	1	4
129	за пределы	2	4
130	в самом	6	4
131	все эти	9	4
132	с их	3	4
133	вообще не	1	4
134	при этом	7	4
135	и по	5	4
136	это не	2	4
137	тому чтобы	3	4
138	в самых	2	4
139	могут быть	6	4
140	к овладению	1	4
141	еще не	7	4
142	в качестве	2	4
143	то время	1	4
144	не могут	3	4
145	с другой	1	4
146	именно в	3	4
147	к которому	1	4
148	на этот	1	4
149	зависит от	1	4
150	ребенка и	1	4
151	что мы	2	4
152	вместе с	4	4
153	эта теория	1	4
154	это есть	1	4
155	в состоянии	2	4
156	ребенка к	3	4
157	в целом	2	4
158	мы видим	1	4
159	бы в	2	4
160	тем более	1	4
161	в свою	2	4
162	самом деле	7	3
163	это и	1	3
164	в первом	2	3
165	с таким	1	3
166	целому ряду	1	3
167	к целому	1	3
168	мы не	4	3
169	внимание и	1	3
170	по своему	1	3
171	но как	1	3
172	ответ на	2	3
173	старая психология	1	3
174	с этим	6	3
175	все же	5	3
176	и как	1	3
177	то в	1	3
178	обратное влияние	1	3
179	он в	1	3
180	и тот	2	3
181	как с	1	3
182	на этом	5	3
183	как они	1	3
184	и может	4	3
185	и тем	1	3
186	мы видели	5	3
187	и того	1	3
188	что значит	2	3
189	в этих	2	3
190	таким же	1	3
191	сих пор	3	3
192	нас к	1	3
193	не менее	3	3
194	до конца	5	3
195	в смысле	1	3
196	только не	1	3
197	вытекает из	1	3
198	и является	1	3
199	и его	15	3
200	связи с	1	3
201	ребенка не	1	3
202	ничего общего	2	3
203	речи мы	2	3
204	свою очередь	1	3
205	в себя	5	3
206	переход к	1	3
207	еще в	1	3
208	и с	7	3
209	из основных	2	3
210	до сих	3	3
211	в чем	4	3
212	этих двух	2	3
213	к нему	7	3
