N	2gram	Bakhtin_Pr_2	Istorich
1	т е	26	29
2	что он	13	24
3	и т	13	19
4	не только	11	18
5	т д	4	18
6	может быть	23	17
7	и в	43	15
8	никогда не	9	15
9	так как	4	14
10	но и	14	14
11	так же	2	13
12	что в	4	12
13	то что	7	12
14	а в	5	12
15	в этом	13	11
16	об этом	2	11
17	в этих	6	11
18	мы знаем	1	11
19	и не	29	11
20	то же	8	10
21	его в	3	10
22	этих случаях	2	10
23	еще не	9	9
24	все же	3	9
25	в другом	7	9
26	и здесь	3	9
27	он не	9	8
28	связи с	1	8
29	один из	1	8
30	мы увидим	5	8
31	очень много	1	8
32	мы можем	2	8
33	мы видим	1	8
34	в нем	12	7
35	таким образом	5	7
36	том что	2	7
37	не в	11	7
38	ничего не	3	7
39	и пр	2	7
40	вместе с	1	7
41	сих пор	7	7
42	мы здесь	2	6
43	то это	2	6
44	но в	10	6
45	что это	2	6
46	и что	5	6
47	в его	10	6
48	что и	3	6
49	мы уже	3	6
50	так что	5	6
51	до сих	7	6
52	как бы	22	6
53	в том	6	6
54	только в	4	6
55	же как	1	5
56	и есть	1	5
57	как в	2	5
58	с этим	2	5
59	и наконец	6	5
60	что она	1	5
61	но все	2	5
62	было бы	5	5
63	в котором	6	5
64	на него	3	5
65	можно было	3	5
66	так и	3	5
67	связан с	1	5
68	говорят что	3	5
69	она не	3	5
70	к нему	5	5
71	в одном	12	5
72	прежде всего	10	5
73	к которому	1	5
74	а не	7	5
75	в связи	1	5
76	не может	18	5
77	к тому	4	5
78	и на	10	4
79	в одной	3	4
80	в себе	5	4
81	все эти	5	4
82	в этой	1	4
83	и они	2	4
84	при этом	6	4
85	они должны	1	4
86	и с	5	4
87	вопрос о	2	4
88	но он	4	4
89	но они	1	4
90	того как	2	4
91	для нас	2	4
92	очень часто	1	4
93	о нем	6	4
94	в другой	1	4
95	что здесь	1	4
96	с одной	1	4
97	его и	2	4
98	у него	6	4
99	тем что	3	4
100	и др	2	4
101	но это	4	4
102	одной из	1	4
103	и другие	1	4
104	они не	1	4
105	говорит ты	1	3
106	мы не	4	3
107	он был	3	3
108	когда он	3	3
109	увидим что	1	3
110	из этих	2	3
111	как он	2	3
112	на то	5	3
113	здесь мы	2	3
114	должен был	1	3
115	он и	3	3
116	не мог	1	3
117	я его	1	3
118	в их	3	3
119	что этот	2	3
120	стоит в	1	3
121	и его	8	3
122	как будто	1	3
123	и это	4	3
124	но по	1	3
125	в каких	1	3
126	в себя	3	3
127	так в	1	3
128	мог бы	1	3
129	по мере	4	3
130	о том	5	3
131	после того	1	3
132	а именно	1	3
133	того что	2	3
134	в качестве	1	3
135	же и	4	3
136	по отношению	5	3
137	в других	1	3
138	одной стороны	1	3
139	не видит	1	3
140	эти слова	1	3
141	как это	1	3
142	все это	5	3
143	силу и	1	3
144	отношению к	5	3
145	например в	2	2
146	самом деле	5	2
147	на самом	1	2
148	так у	1	2
149	относится например	1	2
150	делают его	1	2
151	и для	3	2
152	в сущности	9	2
153	принадлежит к	1	2
154	я не	4	2
155	хотя бы	2	2
156	для наших	2	2
157	и то	2	2
158	в которых	2	2
159	во всех	4	2
160	то мы	1	2
161	но не	5	2
162	материал в	2	2
163	перед нами	7	2
164	со спины	1	2
165	к чему	1	2
166	тому же	3	2
167	не могла	1	2
168	так сказать	6	2
169	и социальной	1	2
170	он должен	1	2
171	и если	1	2
172	и по	1	2
173	человека в	4	2
174	а затем	2	2
175	из них	2	2
176	той же	3	2
177	на этой	1	2
178	с другими	1	2
179	это не	3	2
180	есть и	3	2
181	в жизни	3	2
182	ни в	2	2
183	он является	2	2
184	как и	14	2
185	нигде не	1	2
186	такой же	3	2
187	нисколько не	1	2
188	этот материал	1	2
189	в эту	3	2
190	во время	4	2
191	и ее	3	2
192	бы привести	1	2
193	вот он	1	2
194	и эти	1	2
195	их в	4	2
196	в таких	1	2
197	и герой	2	2
198	почти никогда	1	2
199	одна из	2	2
200	иметь в	1	2
201	другой стороны	3	2
202	вместо того	1	2
203	нам важно	1	2
204	здесь нет	3	2
205	кроме того	3	2
206	только с	1	2
207	к себе	7	2
208	могут быть	3	2
209	того чтобы	1	2
210	с ее	1	2
211	в виду	3	2
212	действующие лица	1	2
213	здесь не	6	2
214	и говорит	1	2
215	говорили что	2	2
216	приводит к	6	2
217	что у	2	2
218	на нее	1	2
219	живет в	1	2
220	же эти	1	2
221	это только	1	2
222	в глаза	2	2
223	д но	1	2
224	с другой	4	2
225	нет он	1	2
226	в него	7	2
227	на которой	1	2
228	но с	1	2
229	оно и	1	2
230	с ними	2	2
231	и так	2	2
232	наших целей	1	2
233	быть разрешен	1	2
234	уже в	2	2
235	не знал	1	2
236	а то	2	2
237	и их	3	2
238	слова в	12	2
239	и только	3	2
240	не было	1	2
241	вид что	2	2
242	о своей	3	2
243	и из	1	2
244	здесь в	3	2
245	случаев в	1	2
246	а с	2	2
247	себя и	3	2
248	но есть	1	2
249	превращается в	2	2
250	самый факт	1	2
251	где же	1	2
252	видит в	1	2
253	смысле этого	1	2
254	не боится	1	2
255	в мир	1	2
256	да и	5	2
257	по существу	3	2
258	в основном	1	2
259	о его	1	2
260	мере того	1	2
261	мы рассмотрим	1	2
262	совершается в	1	2
263	или в	8	2
264	его уже	1	2
265	все еще	1	2
266	не знает	3	2
267	сказать что	2	2
268	ее в	2	2
269	себя как	3	1
270	но кто	1	1
271	относится и	1	1
272	сам по	5	1
273	они еще	1	1
274	он может	1	1
275	в стороне	2	1
276	это и	1	1
277	почти не	2	1
278	он находится	1	1
279	это очень	1	1
280	с выражением	1	1
281	из другого	1	1
282	можно в	1	1
283	из его	2	1
284	почти всегда	2	1
285	оно было	1	1
286	почему же	4	1
287	и могут	1	1
288	она к	1	1
289	их и	1	1
290	а как	4	1
291	есть не	1	1
292	здесь нам	1	1
293	в зал	1	1
294	и о	2	1
295	из своих	1	1
296	же ты	1	1
297	героя но	2	1
298	этом не	1	1
299	пределах данного	1	1
300	так чтобы	4	1
301	но она	1	1
302	на себя	2	1
303	все здесь	1	1
