N	2gram	Vinokur_St_2	Analitik
1	в качестве	5	31
2	может быть	2	29
3	в том	27	27
4	не может	2	22
5	и не	9	21
6	в частности	4	19
7	и в	29	18
8	но и	19	17
9	а не	5	17
10	представляет собой	1	16
11	не только	19	15
12	тогда как	2	14
13	не в	4	14
14	в этом	21	13
15	как и	2	13
16	в его	13	13
17	при этом	2	12
18	том что	27	12
19	в себе	2	11
20	но не	3	10
21	то же	2	9
22	в то	2	9
23	а в	1	9
24	в принципе	1	8
25	но в	8	8
26	нуждается в	1	8
27	в той	5	8
28	том чтобы	1	7
29	к тому	10	7
30	в сущности	1	6
31	по отношению	1	6
32	отличие от	2	6
33	в самом	7	6
34	точки зрения	5	6
35	в своей	7	6
36	в отличие	2	6
37	в основе	1	6
38	времени и	4	6
39	же время	1	6
40	только в	2	6
41	то что	11	6
42	прежде всего	5	6
43	в их	3	5
44	и на	6	5
45	и как	2	5
46	в этой	2	5
47	и его	6	5
48	о том	17	5
49	между тем	5	5
50	такого рода	2	5
51	как бы	5	5
52	отношению к	1	5
53	что в	19	5
54	того же	2	4
55	из того	1	4
56	столь же	1	4
57	более чем	1	4
58	все же	6	4
59	тому же	3	4
60	не следует	1	4
61	с другими	1	4
62	с точки	2	4
63	и более	2	4
64	по себе	3	4
65	анализ в	1	4
66	в области	2	4
67	ни в	3	4
68	так и	9	4
69	не с	1	4
70	в другом	4	4
71	на вопрос	3	4
72	с другой	4	4
73	того что	5	4
74	для того	7	4
75	именно в	4	4
76	себя и	1	4
77	вместе с	7	4
78	ни было	2	4
79	как известно	2	3
80	и т	9	3
81	одним из	6	3
82	мере в	2	3
83	место в	1	3
84	в полной	2	3
85	бы то	2	3
86	что как	1	3
87	и к	4	3
88	как он	2	3
89	в нем	4	3
90	он не	9	3
91	вследствие этого	1	3
92	таким образом	10	3
93	то ни	2	3
94	не будет	1	3
95	опираются на	1	3
96	даже в	2	3
97	в котором	7	3
98	разного рода	1	3
99	своего рода	5	3
100	дело не	2	3
101	того чтобы	6	3
102	т п	3	3
103	смысл его	1	3
104	в текст	1	3
105	в таком	1	3
106	как будто	1	3
107	не могут	1	3
108	если бы	2	3
109	а также	2	3
110	с его	2	3
111	еще не	1	3
112	ни с	2	3
113	что и	2	3
114	не случайно	1	3
115	принципиально не	1	3
116	а с	3	3
117	быть не	1	3
118	и все	1	3
119	хотя бы	3	3
120	будто бы	1	3
121	что он	13	3
122	том числе	1	3
123	самом деле	3	2
124	на самом	3	2
125	в первом	1	2
126	едва ли	1	2
127	также и	2	2
128	той же	1	2
129	а как	4	2
130	на себя	3	2
131	х годов	1	2
132	в составе	1	2
133	и то	1	2
134	такое отношение	1	2
135	принцип чередования	1	2
136	данном случае	1	2
137	отношение к	1	2
138	с легкой	1	2
139	произведение не	1	2
140	не просто	1	2
141	нет и	2	2
142	за пределы	1	2
143	как говорит	2	2
144	что именно	2	2
145	до его	1	2
146	сюжетного построения	1	2
147	он написан	1	2
148	в которой	11	2
149	все эти	2	2
150	к месту	1	2
151	из этих	1	2
152	и до	1	2
153	к тексту	1	2
154	на его	2	2
155	от которого	1	2
156	одному из	1	2
157	не к	2	2
158	и по	3	2
159	на этом	1	2
160	и с	4	2
161	на все	1	2
162	литературным произведением	1	2
163	из них	3	2
164	вовсе не	6	2
165	так как	2	2
166	несмотря на	2	2
167	для чего	1	2
168	такой же	1	2
169	для него	4	2
170	от своего	1	2
171	не должен	2	2
172	не столько	7	2
173	вопрос о	6	2
174	свое время	1	2
175	в процессе	2	2
176	легкой руки	1	2
177	совпадает с	1	2
178	только не	2	2
179	никогда не	3	2
180	потому что	9	2
181	отличается от	1	2
182	как мы	1	2
183	роль в	1	2
184	и о	4	2
185	здесь не	1	2
186	не могу	1	2
187	мысль о	1	2
188	в пределах	1	2
189	представляют собой	1	2
190	и сам	2	2
191	особенно в	2	2
192	одного из	1	2
193	еще в	2	2
194	не говоря	1	2
195	но к	1	2
196	можно сказать	1	2
197	чем и	1	2
198	романа в	1	2
199	один из	1	2
200	в двух	1	2
201	текст в	1	2
202	который в	1	2
203	бы ни	2	2
204	в начале	3	2
205	при помощи	4	2
206	себе в	1	2
207	сами по	2	2
208	не о	1	2
209	может служить	1	2
210	случае не	2	2
211	этом отношении	9	2
212	образом не	2	2
213	со стороны	2	2
214	было бы	5	2
215	представляет собою	1	2
216	пушкина как	3	2
217	в ряду	1	2
218	что из	1	2
219	и потому	2	2
220	в данном	2	2
221	что же	1	2
222	внешнего мира	1	2
223	той мере	2	2
224	писал в	1	2
225	не является	3	2
226	отвечает на	1	2
227	другой стороны	3	2
228	была бы	5	2
229	в свое	1	2
230	героя в	1	2
231	в какой	2	2
232	речь идет	4	1
233	наш случай	1	1
234	например в	3	1
235	зависимость от	1	1
236	сам по	1	1
237	с кем	1	1
238	смысле слова	1	1
239	отношения между	1	1
240	или о	1	1
241	смысл этого	2	1
242	по преимуществу	1	1
243	не имеют	1	1
244	в какой-то	1	1
245	в зависимости	1	1
246	в году	3	1
247	по его	3	1
248	на тех	1	1
249	и значение	1	1
250	и была	2	1
251	мы не	1	1
252	которую я	1	1
253	есть нечто	1	1
254	не вполне	1	1
255	событий и	1	1
256	как не	1	1
257	зависимости от	1	1
258	пребывания в	2	1
259	в ней	7	1
260	свою очередь	1	1
261	над ним	1	1
262	литературы и	1	1
263	по этому	2	1
264	он был	2	1
265	он сам	1	1
266	в чем	1	1
267	в ее	2	1
268	и всего	1	1
269	истинный смысл	1	1
270	но как	1	1
271	в сторону	1	1
272	присутствует в	2	1
273	в поисках	1	1
274	независимо от	1	1
275	как в	3	1
276	как нам	1	1
277	что касается	1	1
278	и той	1	1
279	в полном	3	1
280	я должен	1	1
281	по пути	2	1
282	к числу	1	1
283	более или	2	1
284	чем нам	1	1
285	о самом	1	1
286	именно эта	1	1
287	не приходится	4	1
288	точкой зрения	1	1
289	в литературном	1	1
290	с какой	1	1
291	что это	3	1
292	а во-вторых	1	1
293	следует понимать	1	1
294	не оставляет	1	1
295	в известном	3	1
296	и тот	1	1
297	только один	1	1
298	и те	2	1
299	от слов	1	1
300	кажется не	1	1
301	силу и	1	1
302	например или	1	1
303	первой части	2	1
304	не как	1	1
305	отношений между	3	1
306	нам только	1	1
307	языком и	1	1
308	его от	1	1
309	в основу	1	1
310	но все	7	1
311	а затем	2	1
312	что все	1	1
313	тем в	2	1
314	затем уже	1	1
315	была в	1	1
316	читать и	1	1
317	его в	2	1
318	заключается в	1	1
319	с самим	1	1
320	более очевидных	1	1
321	и тем	1	1
322	оказалась не	1	1
323	еще одно	1	1
324	для них	1	1
325	в них	2	1
326	с тем	7	1
327	видел в	2	1
328	и уже	1	1
329	он и	1	1
330	всякого сомнения	2	1
331	действительно не	2	1
332	которой обладают	1	1
333	над его	1	1
334	вопроса об	1	1
335	или менее	2	1
336	в этих	3	1
337	себя внимание	2	1
338	во время	2	1
339	том же	2	1
340	в отношении	2	1
341	к истории	2	1
342	вне всякого	2	1
343	ни малейшего	1	1
344	то его	1	1
345	об отсутствии	1	1
346	одном из	3	1
347	времени не	2	1
348	но он	3	1
349	не превращает	1	1
350	и эти	1	1
351	борьбу с	2	1
352	нас к	1	1
353	тому что	7	1
354	не менее	3	1
355	суждения о	2	1
356	оба эти	3	1
357	сущности говоря	1	1
358	себе целью	1	1
359	в обоих	3	1
360	одна из	1	1
361	первая часть	1	1
362	на него	1	1
363	было не	1	1
364	возвращении в	1	1
365	или лучше	2	1
366	это еще	2	1
367	из этой	2	1
368	однако если	1	1
369	нельзя не	3	1
370	ничего не	4	1
371	этих двух	1	1
372	степени соответствуют	1	1
373	что собственно	2	1
374	б в	2	1
375	к концу	1	1
376	но это	3	1
377	обращает на	3	1
378	эту сторону	2	1
379	мы и	1	1
380	в каком	2	1
381	одно и	1	1
382	уже о	1	1
383	служить и	1	1
384	я чувствую	1	1
385	от элементов	1	1
386	оно не	3	1
387	утверждать что	2	1
388	на это	2	1
389	говорит о	2	1
390	тогда я	1	1
391	языка по	1	1
392	в виду	7	1
393	и сами	1	1
394	самом тексте	2	1
395	говоря уже	1	1
396	в в	1	1
397	уже потому	1	1
398	царем и	3	1
399	лучше сказать	2	1
400	на произведение	2	1
401	лирической поэзии	2	1
402	в классической	2	1
403	на том	1	1
404	же касается	1	1
405	те же	1	1
406	к тем	1	1
407	в отдельных	1	1
408	в диалог	1	1
409	и всякого	1	1
410	образом в	1	1
411	быть ни	1	1
