N	3gram	Vinokur_Ku_1	Psycholo
1	и т п	18	15
2	в том что	15	9
3	не может быть	3	8
4	на то что	2	8
5	и т д	14	8
6	в самом деле	7	7
7	в том чтобы	8	7
8	о том что	5	7
9	во всяком случае	5	6
10	заключается в том	2	6
11	в зависимости от	5	5
12	не в том	4	5
13	само по себе	1	5
14	этой точки зрения	2	5
15	с другой стороны	6	5
16	с одной стороны	1	5
17	для того чтобы	15	5
18	с этой точки	1	4
19	так же как	1	4
20	только тогда когда	1	4
21	том что она	1	3
22	что в этом	1	3
23	в какой мере	1	3
24	чтобы показать что	1	3
25	только в том	3	3
26	до сих пор	4	3
27	в отличие от	1	3
28	в собственном смысле	1	3
29	к тому чтобы	1	3
30	в сущности говоря	1	3
31	точно так же	1	3
32	ни в какой	1	3
33	все то что	1	3
34	потому что он	1	2
35	состоит в том	3	2
36	заключается не в	1	2
37	более или менее	3	2
38	центр своего внимания	1	2
39	в настоящее время	1	2
40	в этом смысле	3	2
41	в том и	2	2
42	никак не может	1	2
43	в силу того	2	2
44	и если мы	1	2
45	с точки зрения	9	2
46	в центр своего	1	2
47	каждое из них	1	2
48	в этом отношении	5	2
49	т п все	1	2
50	вместе с тем	3	2
51	в том случае	1	2
52	не только из	1	2
53	в применении к	1	2
54	есть в сущности	1	2
55	тех или иных	1	2
56	собственном смысле слова	1	2
57	мы увидим что	2	2
58	а в том	2	2
59	силу того что	2	2
60	в русском языке	4	2
61	от того что	1	2
62	так и в	2	2
63	и в самом	2	2
64	смысле этого слова	1	2
65	на самом деле	2	2
66	тем не менее	4	2
67	что и в	1	2
68	может быть предметом	1	1
69	т д и	2	1
70	но прежде всего	1	1
71	и того же	2	1
72	как например в	1	1
73	можно себе представить	1	1
74	а вовсе не	1	1
75	другой стороны слова	1	1
76	и в особенности	1	1
77	во многих случаях	1	1
78	том что он	4	1
79	прав горнфельд когда	1	1
80	у нас есть	2	1
81	и там где	1	1
82	я хочу сказать	1	1
83	и в той	1	1
84	что с точки	1	1
85	социальной жизни в	1	1
86	том случае если	1	1
87	что мы имеем	1	1
88	сами по себе	1	1
89	худо ли хорошо	1	1
90	как увидим ниже	1	1
91	а может быть	1	1
92	с тем чтобы	1	1
93	а вместе с	1	1
94	т п с	1	1
95	мы увидим как	1	1
96	в той мере	5	1
97	того чтобы с	1	1
98	то что обычно	1	1
99	д все это	1	1
100	мы приходим к	1	1
101	не то что	1	1
102	того что они	2	1
103	отнюдь не является	1	1
104	и есть в	2	1
105	в таких словах	1	1
106	в это время	1	1
107	едва ли не	1	1
108	не потому что	3	1
109	того что он	1	1
110	в первом случае	1	1
111	до конца и	1	1
112	между тем как	1	1
113	жизни в его	1	1
114	не только в	1	1
115	приходится иметь дело	1	1
116	в самом процессе	1	1
117	том что на	1	1
118	если бы в	1	1
119	потому что оно	1	1
120	и то же	1	1
121	на этот раз	1	1
122	было бы однако	1	1
123	дело не в	1	1
124	в связи с	3	1
125	ли хорошо ли	1	1
126	т д все	1	1
127	мере в какой	5	1
128	по своему содержанию	1	1
129	когда утверждает что	1	1
130	вместо того чтобы	1	1
131	в совершенно ином	1	1
132	речь идет о	2	1
133	только о том	1	1
134	в тех случаях	2	1
135	как и всякая	1	1
136	ни в каком	1	1
137	когда мы говорим	1	1
138	д и т	2	1
139	вовсе не есть	1	1
140	против того что	1	1
141	и вместе с	1	1
142	в свою очередь	3	1
143	та или иная	1	1
144	и его школы	1	1
145	что иное как	1	1
146	уступает здесь место	1	1
147	поскольку речь идет	1	1
148	одного и того	2	1
149	и учение о	1	1
150	эту точку зрения	1	1
151	было бы сказать	1	1
152	именно в силу	1	1
153	не что иное	1	1
154	той мере в	5	1
155	мысли что в	1	1
156	одно и то	1	1
157	как раз обратное	1	1
158	и мы увидим	1	1
159	что целый ряд	1	1
160	смысл только в	1	1
