N	3gram	Vygotskiy__2	Myshleni
1	в том что	17	19
2	по сравнению с	2	14
3	с точки зрения	10	10
4	мы могли бы	1	9
5	для того чтобы	13	8
6	с самого начала	1	7
7	к тому что	2	7
8	так же как	4	6
9	от того что	1	6
10	в то время	3	6
11	можно сказать что	1	6
12	то же самое	6	6
13	при переходе от	1	5
14	в силу того	1	5
15	в зависимости от	1	5
16	можно было бы	4	5
17	то время как	2	5
18	силу того что	1	5
19	заключается в том	10	5
20	и тем самым	1	5
21	друг с другом	1	5
22	и того же	1	4
23	потому что он	1	4
24	в сущности говоря	4	4
25	на то что	6	4
26	одного и того	1	4
27	и той же	4	3
28	те же самые	2	3
29	до сих пор	5	3
30	в этом отношении	5	3
31	так же точно	7	3
32	мы знаем что	4	3
33	одной и той	4	3
34	в первом случае	1	3
35	не в состоянии	1	2
36	состоит в том	2	2
37	в этом смысле	1	2
38	в этом случае	1	2
39	и там где	1	2
40	принять во внимание	1	2
41	и не может	2	2
42	только то что	1	2
43	с тем что	3	2
44	на этот вопрос	2	2
45	вместе с тем	1	2
46	и то что	2	2
47	только частный случай	1	2
48	в этой области	2	2
49	не могут быть	1	2
50	самого начала что	1	2
51	оно не может	1	2
52	что все эти	1	2
53	с другой стороны	2	2
54	вместо того чтобы	1	2
55	в основе этого	1	2
56	том смысле что	1	2
57	то что мы	1	2
58	с того что	1	2
59	ту же самую	2	2
60	не только не	1	2
61	именно потому что	1	2
62	с тем и	1	2
63	совершенно очевидно что	1	2
64	в связи с	1	2
65	в том смысле	1	2
66	мы начинаем понимать	1	2
67	не может быть	8	2
68	том что в	2	1
69	один и тот	1	1
70	что иное как	1	1
71	разве не ясно	1	1
72	на всем протяжении	1	1
73	она никогда не	1	1
74	что в основе	4	1
75	в свете этих	1	1
76	ребенок никогда не	1	1
77	но так как	2	1
78	снизу вверх от	1	1
79	на самом деле	5	1
80	но он оказывается	1	1
81	в других словах	1	1
82	в том и	2	1
83	должен был оставить	1	1
84	никак не может	1	1
85	о том как	1	1
86	оказываются далеко не	1	1
87	же как и	1	1
88	по своему значению	1	1
89	друг от друга	1	1
90	только в том	4	1
91	и во всех	1	1
92	в чем заключается	1	1
93	что относится к	1	1
94	сами по себе	3	1
95	что он не	2	1
96	в отличие от	1	1
97	самих по себе	1	1
98	по себе и	1	1
99	лишь тогда когда	1	1
100	по аналогии с	1	1
101	но он не	1	1
102	эти два момента	1	1
103	он не может	2	1
104	на каждом шагу	1	1
105	если мы примем	1	1
106	точно так же	3	1
107	чем-то большим чем	1	1
108	как известно в	1	1
109	это и значит	1	1
110	по самому своему	1	1
111	с этой точки	1	1
112	не то что	1	1
113	он никогда не	1	1
114	показать что при	1	1
115	ничего другого как	2	1
116	не менее важным	1	1
117	во всех остальных	2	1
118	ясно что при	1	1
119	во внимание что	1	1
120	точки зрения есть	2	1
121	едва ли не	1	1
122	что же он	1	1
123	человек отличается от	1	1
124	в одном случае	1	1
125	не значит что	1	1
126	сам по себе	4	1
127	приводит к тому	1	1
128	по самому существу	1	1
129	взятым из области	1	1
130	в данном случае	4	1
131	не потому что	1	1
132	в первый раз	2	1
133	то что она	3	1
134	с одной стороны	1	1
135	и тот же	1	1
136	тот факт что	1	1
137	зависимости от того	1	1
138	время как у	1	1
139	так как она	1	1
140	в себе нечто	1	1
141	приблизительно так же	1	1
142	целый ряд новых	1	1
143	ясно что в	1	1
144	имеем дело с	1	1
145	потому что в	1	1
146	мы имеем только	1	1
147	в очень сложных	1	1
148	а не как	1	1
149	в совершенно другую	1	1
150	на том же	2	1
151	в этом и	1	1
152	потому что если	1	1
153	что при этом	2	1
154	этой точки зрения	2	1
155	роли и что	1	1
156	и должен быть	1	1
157	есть не что	1	1
158	надо сказать что	2	1
159	то обстоятельство что	1	1
160	не что иное	1	1
161	же самое что	2	1
162	а и в	1	1
163	как и в	2	1
164	он должен был	1	1
165	в свою очередь	2	1
166	связи с этим	1	1
167	к выводу что	1	1
168	следовательно по самой	1	1
169	его жизнь и	1	1
170	в самом деле	11	1
171	к одному и	1	1
172	никакой роли и	1	1
173	ключ ко всем	1	1
174	кроме того что	1	1
175	которые могут быть	1	1
176	который совершается в	1	1
177	в другом случае	1	1
178	после того как	1	1
179	что оно не	1	1
180	мы встречаемся с	1	1
181	точки зрения этой	1	1
182	тем не менее	4	1
183	это на примере	1	1
184	того факта что	1	1
185	подобно тому как	2	1
186	ничего общего с	1	1
187	зрения до конца	1	1
188	что и в	3	1
189	в конце концов	3	1
