N	2gram	Propp_Isto_2	Formalny
1	и в	15	38
2	в этом	11	27
3	т е	29	26
4	может быть	17	23
5	и его	3	21
6	и пр	7	21
7	таким образом	7	20
8	и не	11	20
9	в самом	1	16
10	не в	7	15
11	прежде всего	5	15
12	и т	19	14
13	не может	5	14
14	в нем	7	13
15	связи с	8	13
16	но и	14	13
17	в пределах	1	12
18	с его	1	11
19	с тем	9	11
20	в том	6	11
21	вовсе не	1	11
22	с другими	2	10
23	в его	6	10
24	в связи	5	10
25	не только	18	9
26	при этом	4	9
27	и с	4	9
28	как и	2	9
29	в процессе	1	9
30	самом деле	2	8
31	отнюдь не	1	8
32	все же	9	8
33	так и	5	8
34	что и	6	8
35	тем что	4	8
36	как мы	1	7
37	по себе	1	7
38	в своей	1	7
39	уже не	1	7
40	в других	3	7
41	не могут	1	7
42	по существу	2	7
43	что в	12	7
44	и ее	2	6
45	в ней	4	6
46	в истории	1	6
47	все эти	4	6
48	в этой	4	6
49	то же	10	6
50	было бы	5	6
51	он не	8	6
52	в их	3	6
53	могут быть	2	6
54	только в	6	6
55	то что	12	6
56	не было	2	6
57	вместе с	7	6
58	а не	5	6
59	в результате	1	6
60	хотя бы	2	6
61	а в	12	6
62	это и	1	5
63	говорить о	1	5
64	всего этого	1	5
65	во всех	2	5
66	т д	18	5
67	в то	1	5
68	сводится к	1	5
69	говорит он	1	5
70	и только	2	5
71	что он	24	5
72	если мы	1	5
73	именно в	2	5
74	с этим	5	5
75	что же	1	5
76	и для	2	5
77	еще более	1	5
78	высшей степени	1	4
79	в сущности	2	4
80	в сторону	1	4
81	что они	10	4
82	как в	5	4
83	и наконец	5	4
84	и к	1	4
85	входит в	1	4
86	в высшей	1	4
87	мы видели	2	4
88	не столько	2	4
89	как о	1	4
90	ничего не	7	4
91	к тому	5	4
92	здесь не	2	4
93	в дальнейшем	1	4
94	но в	6	4
95	что не	1	4
96	из них	2	4
97	так как	14	4
98	в особенности	2	4
99	именно как	1	4
100	в некоторых	2	4
101	другой стороны	2	4
102	там где	1	4
103	вот как	1	4
104	как бы	6	4
105	к этому	1	4
106	они не	4	4
107	например в	2	3
108	же как	5	3
109	сам по	1	3
110	в зависимости	1	3
111	а как	1	3
112	из всего	1	3
113	мы не	3	3
114	то это	6	3
115	зависимости от	1	3
116	и на	4	3
117	как к	1	3
118	однако не	1	3
119	и как	1	3
120	от этого	1	3
121	что это	6	3
122	в целом	1	3
123	из этих	3	3
124	роль в	3	3
125	только на	1	3
126	так сказать	2	3
127	всех этих	3	3
128	главным образом	2	3
129	и может	2	3
130	его в	10	3
131	это было	1	3
132	без нее	1	3
133	для них	1	3
134	он и	3	3
135	такой же	2	3
136	его нельзя	1	3
137	но все	5	3
138	его с	1	3
139	того чтобы	2	3
140	так в	3	3
141	особенно в	1	3
142	и здесь	9	3
143	одного из	1	3
144	должно было	3	3
145	к нему	5	3
146	того что	3	3
147	в какой	1	3
148	именно на	1	3
149	мы знаем	11	3
150	и их	2	3
151	слова в	2	3
152	каждый из	1	3
153	исходили из	1	3
154	с другой	2	3
155	и прежде	1	3
156	и др	4	3
157	не то	1	3
158	материал и	1	3
159	их к	1	3
160	быть и	1	3
161	все это	3	3
162	сюжета и	1	3
163	на самом	2	3
164	или в	2	3
165	можно говорить	1	2
166	еще можно	1	2
167	относится и	1	2
168	и то	2	2
169	едва ли	1	2
170	его не	2	2
171	при анализе	1	2
172	они были	2	2
173	это время	1	2
174	он был	3	2
175	его здесь	1	2
176	но не	2	2
177	но как	1	2
178	а только	1	2
