N	2gram	Propp_Isto_1	Myshleni
1	в этом	8	29
2	и в	28	26
3	не только	12	24
4	то что	9	24
5	таким образом	8	23
6	представляет собой	4	19
7	того чтобы	1	19
8	для того	1	18
9	в том	9	18
10	и не	9	18
11	том что	7	17
12	потому что	4	16
13	как и	4	15
14	как мы	3	14
15	того что	4	14
16	так как	6	14
17	так же	7	14
18	этом случае	1	14
19	и его	3	12
20	вместе с	6	12
21	что в	12	12
22	в которой	1	11
23	но и	10	11
24	не может	15	11
25	словом и	1	10
26	что они	5	10
27	по своей	2	10
28	в себе	2	9
29	тому что	1	9
30	мышления и	1	9
31	по сравнению	1	9
32	тем что	3	9
33	что мы	7	9
34	же как	2	8
35	то же	12	8
36	между словом	1	8
37	что она	5	8
38	что он	10	8
39	только в	11	8
40	ее в	5	8
41	сказать что	5	8
42	и то	1	7
43	мы не	10	7
44	и к	1	7
45	с самого	2	7
46	представление о	1	7
47	самого начала	2	7
48	о природе	1	7
49	к тому	6	7
50	по мере	2	7
51	может быть	25	7
52	прежде всего	10	7
53	вопрос о	5	6
54	во всех	2	6
55	по отношению	3	6
56	все же	10	6
57	что это	8	6
58	все эти	4	6
59	было бы	7	6
60	и тем	2	6
61	в ее	2	6
62	что эта	1	6
63	нас к	1	6
64	возникает из	2	6
65	речь есть	1	6
66	между собой	4	6
67	мы могли	1	6
68	и что	10	6
69	связь между	3	6
70	в какой	3	6
71	иначе как	1	6
72	именно в	3	6
73	а не	15	6
74	как бы	2	6
75	мы должны	13	6
76	тем же	1	5
77	из всех	2	5
78	в целом	2	5
79	чем это	4	5
80	мы нашли	2	5
81	могли бы	3	5
82	в силу	5	5
83	и с	4	5
84	с тем	4	5
85	что этот	2	5
86	у нее	1	5
87	она не	1	5
88	тогда когда	2	5
89	же самое	3	5
90	никак не	1	5
91	если бы	8	5
92	в виду	1	5
93	на вопрос	2	5
94	с одной	4	5
95	в качестве	5	5
96	если мы	3	5
97	в начале	3	5
98	одно из	1	5
99	и их	3	5
100	слова в	1	5
