N	2gram	Vygotskiy__4	Freidism
1	таким образом	25	24
2	и не	8	23
3	не может	6	20
4	точки зрения	24	19
5	прежде всего	2	18
6	в этом	24	15
7	в его	11	15
8	с помощью	31	14
9	мы можем	5	13
10	может быть	12	13
11	и его	5	12
12	все эти	5	11
13	как и	9	11
14	с точки	11	11
15	как бы	7	11
16	то что	15	11
17	самом деле	7	10
18	но в	3	10
19	его в	6	10
20	с ним	1	10
21	как мы	13	10
22	так и	5	10
23	и потому	1	10
24	во всех	1	9
25	по отношению	1	9
26	и в	20	9
27	в сознание	1	9
28	то же	16	8
29	не только	15	8
30	он не	1	8
31	в своей	7	8
32	еще не	2	8
33	что он	6	8
34	только в	10	8
35	так как	10	8
36	все это	1	8
37	отношению к	1	8
38	в самом	6	7
39	мы уже	5	7
40	ни в	3	7
41	мы видели	6	7
42	те же	6	7
43	к нему	2	7
44	один из	3	7
45	тот же	9	7
46	мы знаем	1	7
47	всяком случае	3	7
48	сказать что	6	7
49	во всяком	4	7
50	в ней	2	6
51	так сказать	1	6
52	и с	4	6
53	и ее	1	6
54	точку зрения	1	6
55	того что	10	6
56	для него	2	6
57	никогда не	5	6
58	совершенно не	3	6
59	на самом	1	5
60	и на	6	5
61	в чем	3	5
62	и к	5	5
63	в этой	3	5
64	что такое	5	5
65	обыденной жизни	1	5
66	знаем что	1	5
67	не в	4	5
68	мы должны	11	5
69	в то	1	5
70	в каком	2	5
71	могут быть	7	5
72	в себя	1	5
73	для этого	1	5
74	но мы	1	5
75	можно сказать	1	5
76	для того	5	5
77	по мнению	2	5
78	а в	2	5
79	но и	9	5
80	с этим	5	5
81	в период	1	5
82	в свою	2	5
83	что в	19	5
84	смысле слова	1	4
85	в зависимости	1	4
86	той же	6	4
87	мы не	1	4
88	в которой	3	4
89	говорить о	1	4
90	я не	1	4
91	зависимости от	2	4
92	совсем не	1	4
93	но не	3	4
94	в собственном	7	4
95	все же	5	4
96	из этих	2	4
97	в нем	2	4
98	на этом	3	4
99	то ни	1	4
100	связанные с	1	4
101	при этом	12	4
102	с другими	1	4
103	нигде не	1	4
104	не менее	3	4
105	в основе	17	4
106	потому что	12	4
107	и для	4	4
108	к тому	6	4
109	т.е в	1	4
110	если мы	10	4
111	того чтобы	7	4
112	данном случае	2	4
113	характер и	1	4
114	с самого	1	4
115	другими словами	2	4
116	с ними	1	4
117	конечно не	1	4
118	уже не	1	4
119	как раз	1	4
120	от того	3	4
121	на которые	1	4
122	в данном	2	4
123	в следующей	2	4
124	сознания и	1	4
125	в этих	3	4
126	между ними	4	4
127	в таком	2	4
128	человека и	1	3
129	и есть	1	3
130	собственном смысле	7	3
131	при анализе	2	3
132	на место	3	3
133	такие же	1	3
134	а только	3	3
135	один и	7	3
136	как в	5	3
137	и той	4	3
138	и как	9	3
139	между двумя	2	3
140	этой теории	4	3
141	следующей главе	2	3
142	и тот	7	3
143	в себе	10	3
144	и те	4	3
145	этот процесс	6	3
146	главным образом	1	3
147	одной и	5	3
148	и по	1	3
149	что все	3	3
150	и может	1	3
151	в детской	1	3
152	может стать	2	3
153	было бы	8	3
154	собственного внутреннего	1	3
155	мы имеем	2	3
156	такой же	2	3
157	нисколько не	2	3
158	он дает	1	3
159	мысли и	2	3
160	войти в	1	3
161	тому чтобы	1	3
162	случае не	2	3
163	можем сказать	1	3
164	тому что	4	3
165	этой области	2	3
166	самого начала	1	3
167	на него	1	3
168	представления и	2	3
169	в сознании	4	3
170	не могут	3	3
171	бы он	1	3
172	ничего общего	3	3
173	свою очередь	2	3
174	только то	1	3
175	приводит к	3	3
176	что может	1	3
177	если бы	5	3
178	развития как	3	3
179	и что	8	3
180	бы то	1	3
181	на другие	1	3
182	со всеми	3	3
183	себя в	3	3
184	у него	2	3
185	со стороны	3	3
186	и т.п	2	3
187	ребенка в	4	3
188	на этот	3	3
189	вместе с	8	3
190	по своему	4	3
191	ребенка к	3	3
192	слова и	5	3
193	сейчас же	2	3
194	и от	3	3
195	но это	1	3
196	не является	5	3
197	ступенях развития	1	3
198	когда он	3	3
199	не знает	2	3
200	ни на	1	3
201	ее в	1	3
202	по поводу	1	3
203	помощью которых	1	3
204	ли мы	2	2
205	в такой	1	2
206	и то	10	2
207	тех же	1	2
208	тем же	4	2
209	уже указывали	1	2
210	высшей степени	2	2
211	что между	1	2
212	нам в	2	2
213	во внутреннем	1	2
214	благодаря тому	1	2
215	не совсем	2	2
216	того же	9	2
217	между собой	5	2
218	не отличается	1	2
219	видели что	2	2
220	но как	2	2
221	с которыми	1	2
222	себе и	3	2
223	отличие от	2	2
224	большое значение	1	2
225	значение для	1	2
226	относится к	1	2
227	опирается на	2	2
228	дает нам	1	2
229	в своем	4	2
230	в этот	1	2
231	помощью которого	2	2
232	это утверждение	3	2
233	что это	2	2
234	в сновидении	3	2
235	в нашем	4	2
236	что она	1	2
237	их в	2	2
238	но все	1	2
239	у ребенка	13	2
240	в одну	1	2
241	в совершенно	3	2
242	в поведении	1	2
243	на этой	1	2
244	жизни ребенка	1	2
245	это не	5	2
246	которой он	1	2
247	на две	1	2
248	и становится	1	2
249	том что	35	2
250	на один	4	2
251	но если	1	2
252	и при	4	2
253	мыслью о	1	2
254	лежат в	1	2
255	мы конечно	1	2
256	в их	12	2
257	мы говорили	3	2
258	представлений и	3	2
259	в отличие	2	2
260	сих пор	1	2
261	поведении человека	1	2
262	но во	1	2
263	иным как	1	2
264	как это	9	2
265	в отношении	10	2
266	случае в	1	2
267	в таких	1	2
268	что с	4	2
269	но для	2	2
270	объективной точки	1	2
271	и притом	1	2
272	к этим	2	2
273	быть отнесено	1	2
274	в процессе	27	2
275	только не	5	2
276	являются только	1	2
277	тем не	1	2
278	только с	1	2
279	этом отношении	7	2
280	является по	2	2
281	в области	4	2
282	в момент	1	2
283	когда мы	2	2
284	же что	1	2
285	отличается от	2	2
286	для развития	2	2
287	что оно	4	2
288	для себя	1	2
289	оно может	3	2
290	и самое	1	2
291	речи мы	1	2
292	не делает	1	2
293	в виду	3	2
294	на основе	10	2
295	нами выше	4	2
296	можно сделать	1	2
297	роль в	4	2
298	в глаза	1	2
299	выводу что	2	2
300	о нем	1	2
301	и поэтому	3	2
302	до сих	1	2
303	поведение человека	1	2
304	этих двух	1	2
305	оказывается по	1	2
306	нуждается в	1	2
307	что и	9	2
308	во всей	4	2
309	от этих	1	2
310	в настоящей	2	2
311	также в	1	2
312	в него	2	2
313	для ребенка	2	2
314	на которой	1	2
315	мы видим	10	2
316	в какой	3	2
317	для нее	1	2
318	с одной	9	2
319	на всем	2	2
320	и у	2	2
321	уже в	6	2
322	только на	2	2
323	и они	1	2
324	ни было	1	2
325	в нашей	2	2
326	из них	4	2
327	точка зрения	1	2
328	в конце	1	2
329	в систему	1	2
330	свое выражение	1	2
331	связи в	1	2
332	помощью которой	1	2
333	и даже	1	2
334	в высшей	2	2
335	с объективной	1	2
336	с другой	12	2
337	и тех	2	2
338	здесь в	1	2
339	чем он	1	2
340	а с	2	2
341	связано с	1	2
342	одной стороны	9	2
343	а не	7	2
344	что мы	7	2
345	речи и	1	2
346	так же	11	2
347	самого себя	2	2
348	в развитии	25	2
349	к объекту	1	2
350	в основном	1	2
351	и таким	1	2
352	же самое	7	2
353	и часто	1	2
354	не существует	1	2
355	формы и	3	2
356	для нас	4	2
357	конце концов	1	2
358	всех других	1	2
359	настоящей главе	1	2
360	и другие	9	2
361	в своих	1	2
362	к этому	4	2
363	они не	2	2
364	этом совершенно	1	1
365	ту же	2	1
366	одним из	2	1
367	же как	6	1
368	выражения в	1	1
369	противоречие с	2	1
370	что дает	1	1
371	ибо как	1	1
372	мы имели	5	1
373	которое мы	2	1
374	психологии только	1	1
375	подробно на	1	1
376	не имеют	3	1
377	оно было	1	1
378	когда это	2	1
379	с таким	3	1
380	и должен	1	1
381	целому ряду	1	1
382	часть его	1	1
383	а как	1	1
384	и другими	1	1
385	нуждаются в	1	1
386	взрослых и	2	1
387	этой фазе	1	1
388	которую мы	1	1
389	ассоциативных связей	1	1
390	вопрос о	1	1
391	ступени развития	2	1
392	что самый	1	1
393	в основных	1	1
394	оба эти	1	1
395	никак нельзя	1	1
396	оно есть	1	1
397	отражают в	3	1
398	но даже	1	1
399	ему в	1	1
400	мы и	2	1
401	в целом	11	1
402	же группе	1	1
403	что можно	1	1
404	их лежит	2	1
405	но от	1	1
406	большей степени	1	1
407	дает им	1	1
408	вывод что	1	1
409	собой в	1	1
410	к целому	1	1
411	без всякого	1	1
412	зрения все	1	1
413	друг на	5	1
414	при исследовании	1	1
415	в качестве	21	1
416	этого комплекса	2	1
417	мы сейчас	1	1
418	и речи	2	1
419	отличаются от	1	1
420	что они	14	1
421	в настоящем	3	1
422	его развития	1	1
423	для объяснения	2	1
424	которые не	2	1
425	что хотя	1	1
426	в истории	10	1
427	как говорит	2	1
428	эти образы	1	1
429	и процессы	1	1
430	независимо от	1	1
431	общего с	1	1
432	это ни	1	1
433	в различные	1	1
434	остановиться на	2	1
435	однако не	1	1
436	кто не	1	1
437	совершается на	1	1
438	этом же	1	1
439	что ребенок	12	1
440	как уже	4	1
441	психологии но	1	1
442	его к	4	1
443	показали что	4	1
444	и хотя	1	1
445	но эта	1	1
446	ситуации в	1	1
447	та же	1	1
