N	2gram	Medvedev_F_3	Problema
1	и в	27	30
2	в своей	6	22
3	не только	9	18
4	то что	8	18
5	в этом	18	17
6	том что	4	17
7	и даже	2	14
8	таким образом	18	13
9	но и	10	13
10	потому что	7	13
11	о том	4	12
12	в его	7	12
13	в том	7	12
14	и не	30	12
15	так что	1	11
16	в своем	2	11
17	в этой	2	10
18	для нас	3	10
19	точки зрения	16	10
20	все же	6	9
21	на земле	2	9
22	но в	6	9
23	и вообще	1	9
24	который в	1	9
25	только в	8	9
26	и все	8	9
27	сказать что	3	9
28	хотя и	1	8
29	художественного творчества	2	8
30	с точки	14	8
31	никак не	3	8
32	в конце	3	8
33	вовсе не	28	8
34	но не	5	7
35	как и	14	7
36	не в	12	7
37	никогда не	5	7
38	связи с	5	7
39	у нас	3	7
40	здесь не	2	7
41	в дальнейшем	5	7
42	так и	21	7
43	что он	6	7
44	может быть	25	7
45	говорит о	1	7
46	в связи	4	7
47	в результате	5	7
48	вместе с	6	7
49	и на	3	6
50	и как	4	6
51	в нем	15	6
52	его в	7	6
53	и его	19	6
54	можно сказать	3	6
55	и что	3	6
56	что и	2	6
57	уже не	3	6
58	так как	9	6
59	с другой	6	6
60	прежде всего	4	6
61	как бы	8	6
62	и для	6	6
63	конце концов	2	6
64	а в	1	6
65	другой стороны	5	6
66	и то	1	5
67	не просто	1	5
68	тем не	2	5
69	и с	3	5
70	с тем	7	5
71	он и	3	5
72	еще в	3	5
73	нисколько не	2	5
74	но он	1	5
75	что этот	2	5
76	не менее	7	5
77	и притом	2	5
78	того как	1	5
79	и о	1	5
80	людей в	1	5
81	художественное творчество	1	5
82	и у	1	5
83	и их	5	5
84	мы можем	4	5
85	а не	17	5
86	не может	24	5
87	так же	9	5
88	как раз	8	5
89	в самом	11	5
90	что в	8	5
91	человека и	2	4
92	того же	3	4
93	отнюдь не	8	4
94	в себе	3	4
95	при этом	8	4
96	но все	1	4
97	же не	1	4
98	об этом	1	4
99	а его	1	4
100	было бы	6	4
101	ни в	8	4
102	не так	1	4
103	в то	7	4
104	как о	2	4
105	тогда когда	4	4
106	но даже	1	4
107	ясно что	3	4
108	нас в	1	4
109	в качестве	1	4
110	даже и	1	4
111	еще и	1	4
112	в частности	1	4
113	именно для	2	4
114	в смысле	4	4
115	жизни в	3	4
116	из этого	4	4
117	смысле слова	2	3
118	тем же	7	3
119	в виду	3	3
120	в ней	5	3
121	еще не	6	3
122	что его	1	3
123	в ее	4	3
124	совсем не	5	3
125	находит в	1	3
126	только тогда	1	3
127	что они	5	3
128	от этого	2	3
129	бы не	2	3
130	учение о	2	3
131	с одной	1	3
132	он не	1	3
133	знает что	1	3
134	этом смысле	2	3
135	однако в	2	3
136	нет никакого	1	3
137	в отношении	2	3
138	но только	1	3
139	в самой	2	3
140	жизнь и	3	3
141	в эпоху	3	3
142	с ним	1	3
143	настоящее время	1	3
144	и который	1	3
145	все в	1	3
146	все время	6	3
147	найти и	1	3
148	же в	1	3
149	того что	3	3
150	тот же	1	3
151	и тем	3	3
152	в начале	1	3
153	в одном	1	3
154	для них	7	3
155	в других	1	3
156	для того	4	3
157	именно в	1	3
158	одной стороны	1	3
159	и никогда	1	3
160	жизнь в	1	3
161	мира в	1	3
162	а потом	1	3
163	быть только	2	3
164	о котором	1	3
165	в настоящее	1	3
166	еще более	1	3
167	он считает	2	2
168	таком случае	1	2
169	самом деле	16	2
170	мере в	1	2
171	и до	1	2
172	поэтому и	2	2
173	то же	15	2
174	мы имеем	1	2
175	мы не	4	2
176	равно как	3	2
177	и был	1	2
178	это время	1	2
179	проявляется в	2	2
180	в таком	2	2
181	все эти	6	2
182	тем как	1	2
183	не входит	1	2
184	значение и	1	2
185	по отношению	3	2
186	он пишет	1	2
187	и речи	2	2
188	на то	1	2
189	в одной	5	2
190	как в	4	2
191	что именно	5	2
192	и нет	1	2
193	кроме того	1	2
194	в нашей	1	2
195	тоже не	1	2
196	если он	1	2
197	не к	1	2
198	или иных	1	2
199	его на	1	2
200	то ни	4	2
201	факт что	1	2
202	что такой	1	2
203	его не	1	2
204	это не	3	2
205	форму и	1	2
206	но уже	2	2
207	в них	3	2
208	с такой	2	2
209	и тогда	2	2
210	не больше	1	2
211	раз и	3	2
212	в котором	2	2
213	себе а	1	2
214	и более	3	2
215	дело в	2	2
216	на него	1	2
217	того чтобы	5	2
218	ничего не	2	2
219	больше чем	1	2
220	при всем	1	2
221	и является	4	2
222	тем что	5	2
223	в области	2	2
224	не могут	10	2
225	и другой	1	2
226	к тому	4	2
227	как мы	8	2
228	данном случае	4	2
229	можно было	1	2
230	в искусство	1	2
231	он был	4	2
232	является по	1	2
233	по себе	4	2
234	бы то	4	2
235	и просто	1	2
236	в значительной	1	2
237	между тем	7	2
238	от них	1	2
239	и только	2	2
240	в середине	1	2
241	здесь в	1	2
242	образом как	1	2
243	что только	1	2
244	именно о	1	2
245	в какой	3	2
246	трагедии и	1	2
247	именно на	2	2
248	есть в	1	2
249	конечно не	4	2
250	уже в	4	2
251	из них	2	2
252	всяком случае	6	2
253	то у	1	2
254	людей не	1	2
255	имеется еще	2	2
256	и делает	1	2
257	и человека	1	2
258	до сих	1	2
259	ее в	3	2
260	человека а	1	2
261	то и	1	2
262	мы и	3	2
263	с помощью	8	2
264	он говорит	1	2
265	в данном	6	2
266	да и	4	2
267	по существу	1	2
268	в это	1	2
269	с этой	1	2
270	сих пор	1	2
271	только для	1	2
272	но для	2	2
273	один из	1	2
274	тех или	1	2
275	этот образ	1	2
276	мира и	1	2
277	хотя бы	6	2
278	в целях	2	2
279	не будет	1	2
280	была бы	2	2
281	отношению к	3	2
282	жизни и	4	2
283	к этому	2	2
284	во всяком	6	2
285	том числе	1	2
286	они не	4	2
287	я и	1	1
288	то на	1	1
289	убедимся в	2	1
290	отношения к	2	1
291	и т	11	1
292	должен быть	2	1
293	сам по	1	1
294	на самом	14	1
295	тех же	1	1
296	это и	2	1
297	к другому	2	1
298	в их	1	1
299	мы уже	3	1
300	с теорией	1	1
301	во-вторых с	1	1
302	на место	1	1
303	из своих	2	1
304	так чтобы	2	1
305	и ее	6	1
306	и самой	1	1
307	не знают	2	1
308	жизни это	1	1
309	теперь на	2	1
310	не от	2	1
311	становится в	5	1
312	ведь то	1	1
313	же мере	1	1
314	это возможно	1	1
315	не был	1	1
316	или от	1	1
317	время в	3	1
318	с его	2	1
319	противоречия между	1	1
320	то мы	3	1
321	то он	3	1
322	а только	1	1
323	бы в	6	1
324	смысле мы	1	1
325	друг на	1	1
326	у них	2	1
327	оно является	1	1
328	или иное	2	1
329	сама по	1	1
330	с этим	1	1
331	для всех	1	1
332	этом же	1	1
333	было только	1	1
334	с определенной	1	1
335	можем это	1	1
336	или иную	1	1
337	то в	2	1
338	эпохи а	2	1
339	из жизни	1	1
340	бы и	3	1
341	что это	3	1
342	формы в	3	1
343	так или	1	1
344	художник должен	1	1
345	в нашем	1	1
346	из этих	2	1
347	если мы	7	1
