N	3gram	Losev_Dial_1	Problema
1	и т д	19	13
2	тем не менее	1	10
3	в том что	7	9
4	вовсе не есть	1	8
5	сама по себе	8	8
6	той или иной	3	8
7	то же самое	1	7
8	в связи с	1	7
9	сам по себе	6	6
10	сами по себе	1	6
11	во всяком случае	2	6
12	и в этом	3	6
13	по крайней мере	4	5
14	может быть очень	1	5
15	с другой стороны	4	5
16	не может быть	3	5
17	с той или	2	5
18	что иное как	1	4
19	потому что он	3	4
20	что же касается	1	4
21	но даже и	1	4
22	как раз и	1	4
23	т д и	2	4
24	имеется в виду	1	4
25	есть не что	1	4
26	ни в каком	8	4
27	на самом же	1	4
28	или по крайней	2	4
29	в то же	4	4
30	так как иначе	1	4
31	то время как	1	4
32	и то же	4	4
33	самом же деле	1	4
34	той или другой	4	4
35	д и т	2	4
36	не что иное	1	4
37	в то время	1	4
38	и вовсе не	1	4
39	тех или иных	1	4
40	того или другого	1	3
41	уже не есть	1	3
42	дело в том	1	3
43	должны сказать что	1	3
44	не имеет никакого	3	3
45	в первую очередь	1	3
46	не было бы	2	3
47	можно было бы	4	3
48	точно так же	2	3
49	и тем не	1	3
50	может быть и	3	3
51	одно и то	4	3
52	символ первой степени	1	3
53	что это за	1	3
54	содержит в себе	3	3
55	в конце концов	3	3
56	имеет ничего общего	3	3
57	не есть ни	6	3
58	когда мы говорим	1	3
59	не имеет ничего	3	3
60	символ второй степени	1	3
61	само по себе	5	3
62	та или иная	3	3
63	это и не	1	3
64	но никак не	1	3
65	о том что	2	3
66	никакого отношения к	1	3
67	по себе а	2	3
68	что он есть	1	2
69	это уже не	1	2
70	хотя и не	1	2
71	в той или	1	2
72	только потому что	3	2
73	в чистом виде	1	2
74	то это значит	2	2
75	ровно ничего не	3	2
76	да и то	3	2
77	с точки зрения	12	2
78	мы находим в	2	2
79	до сих пор	2	2
80	в чем не	1	2
81	том или ином	1	2
82	бы она ни	1	2
83	то или иное	2	2
84	отнюдь не является	1	2
85	еще не есть	1	2
86	и в частности	2	2
87	имеет своим предметом	1	2
88	у пушкина и	1	2
89	не просто как	2	2
90	на первый взгляд	1	2
91	в символе и	1	2
92	несет на себе	2	2
93	по сравнению с	2	2
94	как бы она	1	2
95	в каком случае	4	2
96	заключается только в	1	2
97	не сама по	1	2
98	то же и	1	2
99	только то что	3	2
100	ничего общего с	3	2
101	и ни в	2	2
102	ничто не мешает	2	2
103	ни в чем	2	2
104	но также и	1	2
105	она ни была	1	2
106	на самом деле	2	2
107	это значит что	9	2
108	хотя это и	1	2
109	можно сказать что	3	2
110	друг от друга	1	2
111	есть нечто более	1	2
112	и больше ничего	1	2
113	не значит что	3	2
114	в сравнении с	1	2
115	дело не в	1	2
116	не есть просто	1	2
117	не содержат в	1	1
118	и может быть	1	1
119	крайней мере в	1	1
120	общего ни с	1	1
121	точка зрения на	1	1
122	по себе не	5	1
123	всякий скажет что	1	1
124	есть нечто отличное	1	1
125	мы говорим что	2	1
