N	2gram	Vygotskiy__4	Istorich
1	и в	20	25
2	вместе с	8	22
3	что он	6	22
4	может быть	12	17
5	представление о	1	17
6	мы имеем	2	14
7	не только	15	13
8	но и	9	13
9	в его	11	12
10	так как	10	11
11	уже не	1	11
12	и не	8	11
13	в этом	24	10
14	тем что	7	10
15	все же	5	10
16	и его	5	9
17	его в	6	9
18	в виде	3	9
19	с другой	12	9
20	таким образом	25	9
21	еще не	2	8
22	и на	6	8
23	все эти	5	8
24	что в	19	8
25	на него	1	8
26	связи с	3	8
27	и что	8	8
28	мы видим	10	8
29	мы знаем	1	8
30	с тем	6	8
31	другой стороны	9	8
32	этих случаях	1	8
33	том что	35	8
34	представляет собой	3	7
35	в нем	2	7
36	а затем	2	7
37	как и	9	7
38	мы видели	6	7
39	потому что	12	7
40	о том	5	7
41	и здесь	2	7
42	то что	15	7
43	только в	10	7
44	с одной	9	7
45	в качестве	21	7
46	одной стороны	9	7
47	этом случае	3	7
48	но это	1	7
49	в частности	5	7
50	знаем что	1	6
51	как в	5	6
52	это не	5	6
53	не может	6	6
54	в этих	3	6
55	не в	4	6
56	и он	2	6
57	не совсем	2	6
58	что и	9	6
59	себя в	3	6
60	прежде всего	2	6
61	могут быть	7	6
62	или в	1	6
63	в том	42	6
64	например в	1	5
65	и действительно	1	5
66	ясно что	2	5
67	мы не	1	5
68	в ней	2	5
69	но не	3	5
70	с этим	5	5
71	что это	2	5
72	но все	1	5
73	здесь мы	2	5
74	входит в	2	5
75	видим что	2	5
76	как мы	13	5
77	с появлением	1	5
78	мы увидим	1	5
79	связано с	1	5
80	показывает что	2	5
81	так же	11	5
82	в него	2	5
83	для нас	4	5
84	же как	6	4
85	и это	2	4
86	то же	16	4
87	мы уже	5	4
88	в истории	10	4
89	он видит	2	4
90	и хотя	1	4
91	в которой	3	4
92	он не	1	4
93	не как	1	4
94	что все	3	4
95	на этой	1	4
96	с другими	1	4
97	и тем	8	4
98	не всегда	1	4
99	тем не	1	4
100	не менее	3	4
101	того как	2	4
