N	3gram	Losev_Vesc_1	Problema
1	и т д	19	13
2	тем не менее	3	10
3	в том что	4	9
4	вовсе не есть	6	8
5	сама по себе	3	8
6	то же самое	1	7
7	и то что	3	7
8	в данном случае	2	7
9	сам по себе	3	6
10	сами по себе	3	6
11	во всяком случае	2	6
12	по крайней мере	4	5
13	с другой стороны	2	5
14	не может быть	6	5
15	что иное как	7	4
16	но даже и	2	4
17	как раз и	1	4
18	т д и	5	4
19	имеется в виду	1	4
20	есть не что	5	4
21	бы то ни	4	4
22	на самом же	1	4
23	же самое время	1	4
24	в то же	1	4
25	даже и не	1	4
26	то время как	1	4
27	и то же	4	4
28	также и то	1	4
29	самом же деле	1	4
30	той или другой	2	4
31	д и т	5	4
32	не что иное	7	4
33	в то время	1	4
34	тех или иных	1	4
35	того или другого	1	3
36	уже не есть	1	3
37	дело в том	2	3
38	и самой вещи	1	3
39	можно было бы	1	3
40	и тем не	1	3
41	одно и то	4	3
42	содержит в себе	4	3
43	то ни было	4	3
44	в конце концов	2	3
45	как будто бы	1	3
46	не есть ни	3	3
47	когда мы говорим	1	3
48	то что у	2	3
49	что же такое	3	3
50	том смысле что	1	3
51	заключается в том	1	3
52	само по себе	1	3
53	о том что	4	3
54	уж во всяком	1	3
55	в том смысле	1	3
56	что и в	1	3
57	по себе а	1	3
58	того же типа	1	2
59	есть также и	1	2
60	в той или	2	2
61	только потому что	1	2
62	то это значит	2	2
63	смысл вещи есть	1	2
64	о том как	1	2
65	да и то	1	2
66	то что является	1	2
67	и это вовсе	2	2
68	с точки зрения	3	2
69	до сих пор	1	2
70	и в частности	1	2
71	если мы возьмем	2	2
72	в том или	1	2
73	не только в	4	2
74	не просто как	1	2
75	по сравнению с	6	2
76	и как бы	1	2
77	но только в	1	2
78	только о том	1	2
79	потому что они	3	2
80	этой точки зрения	1	2
81	самой по себе	1	2
82	только то что	2	2
83	ничто не мешает	2	2
84	так что мы	1	2
85	даже и в	1	2
86	как мы говорили	1	2
87	это значит что	19	2
88	хотя это и	1	2
89	можно сказать что	3	2
90	у нас в	2	2
91	и больше ничего	8	2
92	не значит что	1	2
