N	2gram	Voloshinov_2	FransuaR
1	и в	19	29
2	то есть	2	21
3	таким образом	14	20
4	и не	19	16
5	в этой	3	13
6	и все	6	13
7	но в	7	12
8	как и	9	12
9	и т.п	10	12
10	на части	1	12
11	и на	5	11
12	в этом	15	11
13	так и	10	11
14	то же	16	10
15	мы уже	6	10
16	не только	13	10
17	во время	1	10
18	в то	8	10
19	как мы	15	10
20	все эти	3	9
21	и с	2	9
22	его в	7	9
23	вовсе не	11	9
24	но и	10	9
25	же время	8	8
26	и его	16	8
27	в его	5	8
28	прежде всего	7	8
29	как бы	19	8
30	в них	1	7
31	мы видели	4	7
32	в том	7	7
33	так как	3	7
34	еще и	1	7
35	так же	5	7
36	в сущности	14	6
37	этот процесс	1	6
38	но он	1	6
39	в атмосфере	2	6
40	здесь в	2	6
41	в большинстве	5	6
42	из них	1	6
43	это и	1	5
44	и до	3	5
45	что это	2	5
46	в нем	11	5
47	большинстве случаев	5	5
48	он и	2	5
49	в своей	3	5
50	до конца	2	5
51	уже говорили	1	5
52	рядом с	2	5
53	и о	2	5
54	это не	4	5
55	все они	1	5
56	у него	2	5
57	далеко не	2	5
58	сказать что	4	5
59	во франции	1	5
60	того же	5	5
61	также и	1	4
62	связана с	2	4
63	на самом	7	4
64	в которой	1	4
65	еще не	3	4
66	с его	8	4
67	с помощью	6	4
68	в нашем	2	4
69	связанные с	1	4
70	точки зрения	17	4
71	но они	2	4
72	что он	4	4
73	конечно не	4	4
74	тем что	2	4
75	с другой	3	4
76	и др	1	4
77	только для	1	4
78	но это	1	4
79	все это	1	4
80	перед нами	3	4
81	то что	4	4
82	жизни и	2	4
83	и за	1	3
84	той же	3	3
85	и здесь	5	3
86	в ней	3	3
87	его так	1	3
88	но как	2	3
89	в своем	2	3
90	и как	6	3
91	более или	2	3
92	то в	1	3
93	в себе	4	3
94	при этом	9	3
95	он не	3	3
96	всех этих	1	3
97	в узком	2	3
98	и вот	1	3
99	и сам	1	3
100	для того	6	3
101	том что	10	3
102	или менее	2	3
103	вернемся к	1	3
104	почти все	1	3
105	самого начала	5	3
106	того чтобы	6	3
107	в разных	1	3
108	конечно и	2	3
