N	2gram	Bakhtin_Pr_1	FransuaR
1	и в	29	45
2	и не	31	15
3	в этом	22	14
4	но в	7	14
5	не только	15	14
6	во всех	1	13
7	и его	14	13
8	в его	24	13
9	как бы	19	12
10	что в	8	12
11	то же	14	11
12	в своем	8	11
13	в то	10	11
14	в романе	9	11
15	в нем	19	10
16	и с	4	10
17	как и	12	10
18	в том	8	10
19	но и	14	10
20	прежде всего	7	10
21	же время	9	9
22	в ней	2	8
23	таким образом	12	8
24	с миром	1	8
25	в самой	6	8
26	как мы	4	8
27	мира и	7	8
28	жизни и	2	8
29	вовсе не	7	8
30	и др	5	8
31	так же	6	8
32	с его	9	7
33	мы видели	1	7
34	том что	7	7
35	не в	7	7
36	потому что	8	7
37	что и	4	7
38	на мир	6	7
39	в конце	6	7
40	и все	1	7
41	все это	6	7
42	здесь не	1	6
43	в этой	4	6
44	он не	5	6
45	всех этих	2	6
46	весь мир	1	6
47	в них	3	6
48	мысли и	5	6
49	того чтобы	1	6
50	связи с	2	6
51	так и	7	6
52	что он	8	6
53	так как	6	6
54	для того	1	6
55	одним из	6	5
56	например в	3	5
57	самом деле	6	5
58	на самом	5	5
59	это и	5	5
60	и на	7	5
61	хотя и	1	5
62	и как	7	5
63	и к	2	5
64	в себя	3	5
65	и у	3	5
66	все эти	9	5
67	на этом	1	5
68	его в	6	5
69	с ним	5	5
70	этом отношении	3	5
71	мы видим	2	5
72	одной из	1	5
73	и их	1	5
74	как раз	6	5
75	не может	12	5
76	но это	4	5
77	от всех	1	5
78	есть и	2	5
79	же как	1	4
80	мы уже	2	4
81	той же	5	4
82	его не	1	4
83	мы не	1	4
84	и о	5	4
85	в сущности	5	4
86	но не	9	4
87	перед нами	5	4
88	кроме того	3	4
89	в самом	10	4
90	первой части	1	4
91	об этом	1	4
92	зрения на	7	4
93	это было	1	4
94	тенденция к	1	4
95	между собою	1	4
96	точки зрения	19	4
97	известной степени	1	4
98	в их	3	4
99	своего рода	1	4
100	до известной	1	4
101	в основе	4	4
102	у него	5	4
103	и это	5	4
104	можно было	2	4
105	здесь как	1	4
106	ничего не	5	4
107	и здесь	3	4
108	о том	1	4
109	и во	2	4
110	только в	10	4
111	в первой	2	4
112	с этим	2	4
113	и даже	2	4
114	здесь в	1	4
115	сказать что	3	4
116	а не	22	4
117	его как	4	4
118	и от	2	4
119	бы в	3	4
120	все они	1	4
121	а в	7	4
122	как на	3	4
123	такой же	1	4
124	единство и	1	3
125	и он	1	3
126	из этих	1	3
127	менее всего	6	3
128	как в	6	3
129	дело идет	5	3
130	в одной	6	3
131	как он	1	3
132	но на	1	3
133	вообще не	1	3
134	что она	6	3
135	и вот	1	3
136	здесь нет	1	3
137	ни в	3	3
138	он и	5	3
139	до сих	2	3
140	нисколько не	2	3
141	в своей	8	3
142	в которых	2	3
143	мир и	5	3
144	свобода и	1	3
145	но они	2	3
146	дело в	1	3
147	не имеет	1	3
148	здесь же	1	3
149	от того	4	3
150	и образ	1	3
151	не могло	1	3
152	то время	1	3
153	в другом	1	3
154	и миром	1	3
155	это не	9	3
156	именно в	5	3
157	того что	1	3
158	и одновременно	3	3
159	словом и	1	3
160	поэтому и	4	3
161	для него	18	3
162	в одном	10	3
163	но он	2	3
164	не было	4	3
165	там где	10	3
166	по существу	3	3
167	дело здесь	2	3
168	сих пор	2	3
169	и для	4	3
170	с помощью	1	3
171	речей и	1	3
172	на этот	2	3
173	и другие	1	3
174	и наиболее	1	2
175	и есть	2	2
176	почти не	1	2
177	с точки	13	2
178	и до	3	2
179	из его	2	2
180	и больше	1	2
181	и за	1	2
182	он знает	3	2
183	в целом	6	2
184	в данном	2	2
185	вступают в	1	2
186	нет и	1	2
187	относится к	1	2
188	в истории	2	2
189	независимо от	1	2
190	сочетается с	5	2
191	все же	9	2
192	и наконец	4	2
193	и жизнью	1	2
194	от этого	1	2
195	и отчасти	1	2
196	духа в	1	2
197	что это	1	2
198	он в	3	2
199	роль в	1	2
200	и если	1	2
201	при этом	2	2
202	но именно	3	2
203	перестает быть	4	2
204	он должен	1	2
205	в начале	1	2
206	дистанции между	1	2
207	самого автора	7	2
208	этих форм	1	2
209	от земли	1	2
210	лишь в	1	2
211	с которой	2	2
212	всеми своими	2	2
213	было бы	5	2
214	для них	1	2
215	рядом с	14	2
216	она и	1	2
217	несмотря на	6	2
218	одно из	2	2
219	во второй	1	2
220	не столько	1	2
221	но эта	4	2
222	точку зрения	6	2
223	во времени	3	2
224	даже в	4	2
225	в отношении	2	2
226	на котором	3	2
227	на него	3	2
228	слова но	2	2
229	и притом	1	2
230	они и	1	2
231	уже и	2	2
232	конечно и	2	2
233	с другом	1	2
234	в духе	3	2
235	не могут	6	2
236	что все	1	2
237	к тому	1	2
238	в каждом	8	2
239	должен быть	1	2
240	они вовсе	1	2
241	если мы	1	2
242	данном случае	2	2
243	и что	2	2
244	самой жизни	1	2
245	мира а	1	2
246	же самое	1	2
247	особенности в	1	2
248	вот это	1	2
249	другом месте	1	2
250	и та	1	2
251	можно сказать	1	2
252	к нему	6	2
253	между тем	5	2
254	в свете	4	2
255	и она	1	2
256	всякого рода	1	2
257	ли он	1	2
258	уже говорили	1	2
259	это очень	1	2
260	здесь с	3	2
261	в уста	3	2
262	в качестве	1	2
263	в большинстве	2	2
264	большинстве случаев	2	2
265	на столе	1	2
266	роль и	1	2
267	ведь это	2	2
268	может быть	24	2
269	заметить что	2	2
270	и только	1	2
271	в особенности	1	2
272	из библии	1	2
273	а именно	1	2
274	внешнее и	1	2
275	себя и	2	2
276	превращается в	4	2
277	нужно сказать	1	2
278	один из	2	2
279	него не	2	2
280	и слово	3	2
281	в одно	1	2
282	нет ни	2	2
283	в пределах	13	2
284	конечно не	2	2
285	во все	2	2
286	и там	1	2
287	он сумел	1	2
288	друг с	2	2
289	слова и	1	2
290	благодаря этому	2	2
291	в условиях	2	2
292	вся природа	1	2
293	которой можно	1	2
294	в другое	1	2
295	чтобы его	1	2
296	хотя бы	2	2
297	то что	15	2
298	становления и	1	2
299	это в	1	2
300	сущности не	1	2
301	к этому	1	2
302	разделения на	1	1
303	также что	1	1
304	он становится	1	1
305	совершенно справедливо	1	1
306	силой но	1	1
307	становится в	1	1
308	мир где	1	1
309	века но	1	1
310	выражения в	1	1
311	всему произведению	1	1
312	он может	3	1
313	своими собственными	1	1
314	далее и	1	1
315	то в	1	1
316	тем же	1	1
317	из самых	1	1
318	она все	1	1
319	сам автор	1	1
320	все те	2	1
321	собою в	1	1
322	а как	7	1
323	формальное и	1	1
324	нуждаются в	1	1
325	та же	1	1
326	дан в	1	1
327	на эти	1	1
328	не была	1	1
329	который был	1	1
330	и взаимная	1	1
331	то это	1	1
332	воедино как	1	1
333	перед их	1	1
334	и глубоко	1	1
335	и мира	1	1
336	тем как	4	1
337	но как	3	1
338	и подчинить	1	1
339	для других	2	1
340	не все	1	1
341	по отношению	8	1
342	в едином	4	1
343	за пределы	7	1
344	и чем	1	1
345	что они	1	1
346	особенно у	1	1
347	они действительно	1	1
348	они характеризуют	1	1
349	характер и	1	1
350	в особом	3	1
351	его на	2	1
352	поэтому-то и	1	1
353	что дело	1	1
354	взаимоотношение между	1	1
355	сознания в	1	1
356	и внутреннюю	1	1
357	это тоже	1	1
358	сливается с	6	1
359	мировоззрения эта	1	1
360	бы и	4	1
361	формы в	1	1
362	и сформулировать	1	1
363	тут и	2	1
364	автором как	1	1
365	романа но	1	1
366	нами в	2	1
367	в себе	7	1
368	другом случае	1	1
369	сливаются в	1	1
370	потому она	1	1
371	сочетается здесь	1	1
372	ее как	3	1
373	так сказать	4	1
374	него были	1	1
375	время и	1	1
376	он ни	2	1
377	он все	2	1
378	эту задачу	1	1
379	и еще	1	1
380	же это	1	1
381	не как	14	1
382	котором мы	1	1
383	для понимания	2	1
384	не могли	1	1
385	чтобы в	2	1
386	быть самим	1	1
387	смысле как	1	1
388	и по	1	1
389	находит себе	1	1
390	находим у	1	1
391	здесь дан	1	1
392	ни был	2	1
393	в основу	1	1
394	последнее слово	8	1
395	но все	5	1
396	человека в	4	1
397	мы его	2	1
398	для всей	1	1
399	взаимодействие с	1	1
400	в вечности	1	1
401	в мире	6	1
402	и неизбежно	1	1
403	и внутренняя	1	1
404	них не	1	1
405	полной мере	1	1
406	и мы	1	1
407	главного героя	1	1
408	с начала	2	1
409	единую точку	1	1
410	начала и	2	1
411	в жизни	2	1
412	за отдельными	1	1
413	по всему	1	1
414	на свои	1	1
415	вводит в	2	1
416	но уже	1	1
417	части нашей	1	1
418	ни одной	2	1
419	далеко не	3	1
420	в главе	1	1
421	он действительно	1	1
422	что не	1	1
423	мир в	3	1
424	потому и	1	1
425	как таковой	2	1
426	смысл и	1	1
427	между ними	2	1
428	со всей	1	1
429	сосредоточиться на	1	1
430	в котором	2	1
431	бы к	2	1
432	знает и	1	1
433	за своим	1	1
434	жизни с	1	1
435	что я	1	1
436	признать что	1	1
437	должны были	1	1
438	мы сказали	1	1
439	не его	1	1
440	по ту	2	1
441	совершенно иной	1	1
442	их в	4	1
443	на его	2	1
444	любовь к	1	1
445	тому что	3	1
446	которые обычно	1	1
447	раз и	4	1
448	благодаря этой	1	1
449	между людьми	1	1
450	вложена в	1	1
451	построены и	1	1
452	его целом	6	1
453	и функции	1	1
454	принципу построены	1	1
455	наконец и	1	1
456	почти полностью	1	1
457	того как	1	1
458	одна из	3	1
459	ее с	1	1
460	к этим	2	1
461	в процессе	4	1
462	определяет как	1	1
463	всей их	1	1
464	он еще	1	1
465	особый характер	1	1
466	из него	1	1
467	следовательно и	2	1
468	никогда не	3	1
469	и всегда	1	1
470	слово и	1	1
471	правда в	2	1
472	в полной	1	1
473	становится почти	1	1
474	к концу	1	1
475	целое в	1	1
476	связь и	1	1
477	образа и	1	1
478	это слово	1	1
479	его он	1	1
480	со своим	2	1
481	не находим	1	1
482	и форм	1	1
483	как будто	3	1
484	в области	1	1
485	и социального	1	1
486	может показаться	1	1
487	к той	1	1
488	у нас	1	1
489	и веселья	1	1
490	воспринимать ее	1	1
491	все то	4	1
492	своего становления	1	1
493	здесь совершенно	1	1
494	чтобы сделать	1	1
495	такой образ	3	1
496	бы он	2	1
497	для его	3	1
498	и потому	6	1
499	где он	1	1
500	и со	2	1
501	существенный момент	1	1
502	из нее	1	1
503	особенности этого	1	1
504	мы отвлечемся	1	1
505	и самое	3	1
506	свою очередь	1	1
507	и сами	1	1
508	ведь они	2	1
509	оценок как	1	1
510	он определяет	1	1
511	чтобы быть	1	1
512	и говорит	1	1
513	в произведении	4	1
514	идет не	2	1
515	никак не	2	1
516	приводит к	3	1
517	вообще нет	1	1
518	и когда	1	1
519	и сам	2	1
520	что у	1	1
521	те же	2	1
522	времени и	1	1
523	отсюда и	2	1
524	которая была	1	1
525	еще не	5	1
526	она была	1	1
527	понятно что	1	1
528	поэтому в	2	1
529	если бы	9	1
530	для этого	1	1
531	творчества они	1	1
532	образом в	1	1
