N	2gram	Tiupa_Hudo_1	Problemy
1	и в	19	35
2	как бы	9	31
3	и не	15	27
4	что он	3	24
5	в его	9	21
6	но в	7	19
7	как и	2	18
8	не может	7	18
9	о себе	2	17
10	к другому	1	16
11	в нем	5	16
12	то есть	18	16
13	то же	10	15
14	с самим	2	15
15	в сущности	1	14
16	в этом	11	14
17	и его	12	14
18	для него	4	14
19	может быть	14	14
20	но и	10	14
21	все это	2	14
22	он не	4	13
23	к нему	3	13
24	в другом	3	12
25	у достоевского	1	12
26	прежде всего	4	12
27	и к	3	12
28	в пределах	3	11
29	в то	6	11
30	слова и	2	11
31	не только	16	10
32	не в	7	10
33	же время	5	10
34	героя и	5	10
35	то что	4	10
36	самим собою	2	9
37	в отношении	3	9
38	я не	2	8
39	к герою	2	8
40	как мы	1	8
41	так и	11	8
42	себя и	2	8
43	о мире	1	8
44	и слово	1	8
45	и для	2	8
46	потому что	3	8
47	еще не	3	7
48	на них	1	7
49	с его	6	7
50	самим собой	4	7
51	лишь в	4	7
52	таким образом	3	7
53	для себя	2	7
54	и сам	1	7
55	вовсе не	2	7
56	так же	2	7
57	себя самого	1	7
58	точки зрения	10	7
59	с ним	2	7
60	а в	12	7
61	отношении к	2	7
62	отношению к	9	7
63	и на	2	6
64	но не	11	6
65	по отношению	9	6
66	отношение к	5	6
67	что они	1	6
68	в самом	5	6
69	в каждом	1	6
70	в слове	3	6
71	к тому	4	6
72	в одном	2	6
73	и что	3	6
74	только в	5	6
75	слова в	2	6
76	и т.п	4	6
77	от него	1	6
78	не знает	3	6
79	что в	6	6
80	и то	4	5
81	с собою	1	5
82	как в	2	5
83	в себе	9	5
84	внутренней речи	14	5
85	он и	1	5
86	от себя	3	5
87	в конце	1	5
88	даже в	3	5
89	себе самом	1	5
90	и это	2	5
91	в глаза	2	5
92	в том	18	5
93	с ними	1	5
94	так что	1	5
95	и даже	1	5
96	к своему	1	5
97	как к	2	5
98	этого слова	2	5
99	героя в	1	5
100	ивана карамазова	1	4
101	в мире	21	4
102	обращен к	1	4
103	в чем	2	4
104	же и	1	4
105	над собой	1	4
106	сливается с	1	4
107	что это	1	4
108	но на	1	4
109	на его	1	4
110	из своего	1	4
111	его в	2	4
112	все и	1	4
113	в них	2	4
114	рядом с	1	4
115	в своей	5	4
116	в такой	1	4
117	но он	3	4
118	друг другу	1	4
119	ли я	1	4
120	по себе	2	4
121	никогда не	2	4
122	и без	1	4
123	как раз	3	4
124	как будто	1	4
125	и делает	1	4
126	его за	1	4
127	той или	4	4
128	герой из	1	4
129	между тем	4	4
130	другого в	1	4
131	наконец в	1	4
132	теперь в	1	4
133	так как	1	4
134	у него	1	4
135	тем что	1	4
136	или иной	7	4
137	с другой	7	4
138	и прежде	1	4
139	что не	1	4
140	а не	9	4
141	с которым	1	4
142	но как	2	4
143	по своему	2	4
144	в той	3	4
145	бы в	1	4
146	я в	11	4
147	тот же	1	4
148	это и	1	3
149	достоевского в	1	3
150	говорить о	3	3
151	и со	1	3
152	в виду	5	3
153	бы то	1	3
154	во всех	3	3
155	для других	1	3
156	за пределы	2	3
157	в одной	1	3
158	в целом	3	3
159	все эти	2	3
160	ее как	1	3
161	тому же	1	3
162	одно и	3	3
163	то ни	1	3
164	было бы	1	3
165	этом смысле	3	3
166	нет в	1	3
167	другим и	2	3
168	сам и	1	3
169	в котором	1	3
170	не как	2	3
171	в повести	2	3
172	которого он	1	3
173	но только	1	3
174	и т.д	3	3
175	с ее	5	3
176	в ее	5	3
177	с внутренним	1	3
178	с человеком	1	3
179	сводится к	7	3
180	что и	2	3
181	это не	2	3
182	в форме	4	3
183	того что	4	3
184	нуждается в	1	3
185	он уже	1	3
186	со всеми	1	3
187	человека с	3	3
188	уже не	4	3
189	из них	1	3
190	а с	2	3
191	вы как	1	3
192	должно быть	1	3
193	и от	1	3
194	я как	2	3
195	ни было	1	3
196	том что	8	3
197	сказать что	4	3
198	другой стороны	5	3
199	я и	7	2
200	например в	3	2
201	чтобы не	1	2
202	в первом	1	2
203	из его	1	2
204	а как	1	2
205	стиля в	1	2
206	своему смыслу	1	2
207	в каждой	1	2
208	столь же	1	2
209	что его	1	2
210	бы не	1	2
211	собственный голос	1	2
212	с которыми	1	2
213	герой не	3	2
214	отличие от	7	2
215	однако в	4	2
216	в произведениях	1	2
217	к третьему	1	2
218	в своем	2	2
219	хотя и	3	2
220	и как	3	2
221	я к	1	2
222	в которой	2	2
223	бы и	1	2
224	всего романа	1	2
225	еще один	2	2
226	раз в	1	2
227	можно лишь	1	2
228	героя к	1	2
229	теми же	1	2
230	при этом	13	2
231	их в	3	2
232	и по	2	2
233	на этом	1	2
234	без исключения	4	2
235	ни был	2	2
236	бы они	1	2
237	а затем	1	2
238	что все	1	2
239	той же	1	2
240	это было	1	2
241	с другими	4	2
242	передо мной	2	2
243	ни в	5	2
244	и того	2	2
245	же я	1	2
246	в этих	3	2
247	я этого	1	2
248	места в	1	2
249	с точки	3	2
250	в отличие	7	2
251	своего рода	5	2
252	реплики и	1	2
253	между двумя	2	2
254	тому что	2	2
255	не менее	3	2
256	подобно тому	1	2
257	этих двух	2	2
258	и внешнего	1	2
259	по своей	7	2
260	мире и	2	2
261	внутренней жизни	1	2
262	существенный момент	1	2
263	всей своей	2	2
264	так в	4	2
265	приводит к	5	2
266	на нее	1	2
267	те же	1	2
268	времени и	2	2
269	мог бы	3	2
270	его мысли	1	2
271	для этого	1	2
272	именно потому	1	2
273	о том	2	2
274	ибо и	1	2
275	нет на	1	2
276	с чужим	1	2
277	и мир	1	2
278	и пусть	1	2
279	быть и	2	2
280	на которой	1	2
281	одной из	2	2
282	что даже	1	2
283	то в	2	2
284	в произведении	3	2
285	себя в	7	2
286	в сторону	2	2
287	иной форме	1	2
288	в жизни	2	2
289	в душе	8	2
290	за ним	1	2
291	чего бы	1	2
292	не случайно	3	2
293	совпадает с	2	2
294	такое же	1	2
295	говорит о	1	2
296	слове о	2	2
297	всю жизнь	1	2
298	в рассказе	3	2
299	слова не	1	2
300	точек зрения	1	2
301	внутренний голос	2	2
302	человека как	1	2
303	вступает в	1	2
304	вместе с	1	2
305	я уже	1	2
306	тому как	1	2
307	из этого	2	2
308	с этой	1	2
309	но для	1	2
310	или в	2	2
311	обращается к	1	2
312	слово в	1	2
313	меня в	1	2
314	и внутренне	1	2
315	того времени	1	2
316	путь к	1	1
317	кто его	1	1
318	ту же	1	1
319	кто бы	1	1
320	одним из	1	1
321	начинается с	1	1
322	и через	1	1
323	бы развернуть	1	1
324	которого герой	1	1
325	ты и	1	1
326	здесь и	1	1
327	по преимуществу	2	1
328	и больше	2	1
329	собою в	2	1
330	отношения к	2	1
331	в их	5	1
332	по его	1	1
333	которыми он	1	1
334	несколько иной	1	1
335	есть не	1	1
336	время от	1	1
337	в каждый	1	1
338	себя свою	1	1
339	развернуть в	1	1
340	как я	1	1
341	результат тот	1	1
342	как впрочем	1	1
343	того же	2	1
344	проявляется в	1	1
345	свою очередь	2	1
346	собой в	1	1
347	героев или	1	1
348	другим в	1	1
349	проявляет себя	2	1
350	ни одно	2	1
351	я на	2	1
352	в преступлении	1	1
353	он переживает	1	1
354	служит для	1	1
355	суда над	1	1
356	не все	2	1
357	ведет по	2	1
358	в качестве	24	1
359	вступают в	1	1
360	оно является	1	1
361	друг от	1	1
362	сама по	2	1
363	отнюдь не	2	1
364	его я	1	1
365	в центре	1	1
366	тем более	1	1
367	и пр	1	1
368	перед нами	1	1
369	всему свету	1	1
370	могли бы	1	1
371	говорит что	2	1
372	и внутреннюю	1	1
373	вследствие своей	1	1
374	в точке	3	1
375	именно эта	1	1
376	к чему	1	1
377	в груди	1	1
378	о тебе	1	1
379	что достоевский	1	1
380	а говорит	1	1
381	у каждого	1	1
382	то я	1	1
383	тоже не	1	1
384	есть как	2	1
385	в этой	2	1
386	роль в	1	1
387	говорит не	1	1
388	чужими устами	1	1
389	продолжением и	1	1
390	во многих	1	1
391	все человеческие	1	1
392	не могла	1	1
393	вследствие этого	1	1
394	я сама	1	1
395	не следует	4	1
396	в статье	1	1
397	он ни	1	1
398	к миру	1	1
399	литературных произведений	3	1
400	он должен	3	1
401	из виду	2	1
402	не друг	1	1
403	ни были	1	1
404	составлено не	1	1
405	чтобы в	1	1
406	образ его	1	1
407	его можно	1	1
408	заключает в	1	1
409	фразы с	1	1
410	не бывает	1	1
411	введение в	1	1
412	здесь мы	1	1
413	об этом	2	1
