N	2gram	Losev_Dial_4	KulturaY
1	т е	46	38
2	и т	17	33
3	в том	11	30
4	и в	15	24
5	потому что	10	23
6	том что	10	21
7	что в	7	17
8	того чтобы	5	17
9	для того	5	16
10	было бы	9	15
11	и пр	9	15
12	в этом	11	14
13	т д	15	14
14	точки зрения	14	14
15	может быть	17	13
16	все же	2	12
17	таким образом	5	12
18	и не	30	12
19	в его	4	12
20	не в	8	11
21	только в	7	11
22	хотя бы	4	10
23	в самом	2	10
24	не только	8	10
25	в силу	4	10
26	у нас	3	10
27	вовсе не	6	10
28	с точки	9	9
29	так как	14	9
30	если бы	6	9
31	о том	5	9
32	того что	13	9
33	прежде всего	11	9
34	то что	16	9
35	уже не	9	8
36	то обстоятельство	1	8
37	то же	9	8
38	обстоятельство что	1	8
39	в языке	1	8
40	тем что	2	8
41	как раз	4	8
42	а не	18	8
43	не может	11	7
44	это не	12	7
45	в них	2	7
46	не менее	2	7
47	связи с	1	7
48	в области	3	7
49	так и	5	7
50	бы в	4	7
51	в качестве	2	7
52	с другой	1	7
53	как бы	14	7
54	вместе с	2	7
55	только потому	3	6
56	мы имеем	5	6
57	на себе	5	6
58	зависимости от	1	6
59	в ней	5	6
60	в которой	2	6
61	все эти	3	6
62	при этом	2	6
63	в которых	1	6
64	тогда когда	5	6
65	можно было	1	6
66	что он	7	6
67	но и	4	6
68	именно в	5	6
69	что же	2	6
70	все это	9	6
71	другой стороны	2	6
72	что такое	5	6
73	в зависимости	1	5
74	еще не	4	5
75	не просто	7	5
76	и вовсе	1	5
77	что это	13	5
78	и с	4	5
79	с тем	4	5
80	по крайней	7	5
81	и его	7	5
82	в виду	9	5
83	с ним	3	5
84	и что	9	5
85	крайней мере	7	5
86	что не	3	5
87	в той	1	5
88	в результате	6	5
89	целый ряд	1	5
90	а в	1	5
91	во всяком	2	5
92	переход от	1	4
93	это и	9	4
94	е как	1	4
95	и на	5	4
96	с его	5	4
97	что они	4	4
98	как в	3	4
99	из этих	2	4
100	учение о	5	4
101	роль в	1	4
102	на то	5	4
103	в нем	5	4
104	в первую	1	4
105	того или	2	4
106	в данном	3	4
107	и тогда	2	4
108	тем не	2	4
109	тем самым	3	4
110	того как	2	4
111	к себе	1	4
112	в пределах	1	4
113	что и	6	4
114	с ними	4	4
115	так что	6	4
116	есть в	4	4
117	не есть	40	4
118	речь в	1	4
119	из них	2	4
120	со стороны	3	4
121	в частности	2	4
122	и потому	3	4
123	с этим	3	4
124	по существу	1	4
125	один из	4	4
126	указать на	1	4
127	так же	4	4
128	и то	3	3
129	в котором	2	3
130	той же	5	3
131	в сущности	5	3
132	то это	1	3
133	и он	1	3
134	то мы	3	3
135	только тогда	5	3
136	в общем	1	3
137	очевидно что	1	3
138	в истории	3	3
139	в связи	1	3
140	в своем	5	3
141	хотя и	6	3
142	когда он	3	3
143	что так	1	3
144	в этой	4	3
145	с их	4	3
146	в себе	8	3
147	и если	3	3
148	должна быть	7	3
149	на том	1	3
150	что она	5	3
151	и может	2	3
152	он есть	7	3
153	а это	2	3
154	должно быть	2	3
155	нисколько не	2	3
156	в их	3	3
157	представление о	2	3
158	даже в	1	3
159	в духе	1	3
160	ли не	1	3
161	что оно	7	3
162	оно не	2	3
163	свою очередь	2	3
164	ясно что	11	3
165	том как	2	3
166	это только	1	3
167	для этого	2	3
168	и здесь	1	3
169	можно сказать	5	3
170	этом смысле	4	3
171	уже в	1	3
172	себе в	1	3
173	в одном	4	3
174	даже и	3	3
175	не было	2	3
176	в особенности	4	3
177	и даже	6	3
178	или иной	1	3
179	в свою	3	3
180	как это	2	3
181	а если	3	3
182	несколько слов	1	3
183	как на	1	3
184	гораздо более	1	3
185	можно говорить	2	2
186	речь идет	1	2
187	также и	4	2
188	и есть	19	2
189	на месте	1	2
190	очень много	2	2
191	все те	1	2
192	бы уже	1	2
193	что если	3	2
194	бы и	3	2
195	как то	1	2
196	я не	5	2
197	думаю что	2	2
198	которую можно	1	2
199	иное как	8	2
200	на самом	1	2
201	значение и	1	2
202	себе и	2	2
203	идет о	1	2
204	что законы	1	2
205	и как	4	2
206	но в	3	2
207	от этого	3	2
208	а во-вторых	1	2
209	так или	1	2
210	но ведь	1	2
211	он не	1	2
212	что нужно	1	2
213	но все	2	2
214	рано или	1	2
215	как они	1	2
