N	3gram	Bakhtin_Pr_5	Problemy
1	к себе самому	13	14
2	человека из подполья	13	13
3	то же время	10	12
4	в то же	10	12
5	на самом деле	9	10
6	с самого начала	8	8
7	по замыслу достоевского	7	7
8	с самим собою	7	7
9	человек из подполья	7	7
10	в отношении к	7	7
11	не может быть	3	6
12	с самим собой	7	6
13	и своему предмету	6	5
14	по отношению к	6	5
15	и в то	2	5
16	себе самому и	5	5
17	во внутренний диалог	5	5
18	во всяком случае	4	5
19	к нему и	4	5
20	о себе самом	5	5
21	с которым он	4	5
22	самому и к	4	4
23	себе и своему	5	4
24	слово о себе	4	4
25	в этом смысле	3	4
26	с точки зрения	2	4
27	бы то ни	3	4
28	рассказа в двойнике	4	4
29	думаете что я	3	4
30	то ни было	3	4
31	герой из подполья	4	4
32	но на самом	4	4
33	слово с лазейкой	4	4
34	его отношение к	4	4
35	для себя самого	4	4
36	и прежде всего	4	4
37	на протяжении всего	4	4
38	из подполья не	3	3
39	а между тем	3	3
40	с лазейкой и	3	3
41	как и у	3	3
42	отношение к себе	3	3
43	исповеди человека из	3	3
44	в самом деле	1	3
45	господа что я	3	3
46	несколько абстрактный характер	2	3
47	он не может	3	3
48	он в сущности	3	3
49	с другим и	3	3
50	слова о себе	3	3
51	я ведь и	2	3
52	он ни был	1	3
53	к герою и	3	3
54	его внутренней речи	3	3
55	что я теперь	3	3
56	по крайней мере	1	3
57	и не в	2	3
58	в братьях карамазовых	3	3
59	в творчестве достоевского	4	3
60	слова и его	2	3
61	желание смерти отца	2	3
62	но в то	4	3
63	в высшей степени	3	3
64	в конце концов	3	3
65	героя из подполья	3	3
66	другого человека как	1	3
67	его внутреннему диалогу	2	3
68	самим собою и	1	3
69	записок из подполья	3	3
70	мы уже говорили	5	3
71	в мире достоевского	3	3
72	репликами внутреннего диалога	2	3
73	своего собственного слова	3	3
74	внутренний диалог ивана	2	3
75	и для себя	3	3
76	пошло и подло	3	3
77	к чужому сознанию	3	3
78	диалог ивана с	2	3
79	что у меня	3	3
80	и все это	2	3
81	и в самом	3	3
82	его внутренний диалог	2	3
