N	3gram	Bakhtin_Fr_2	KulturaY
1	для того чтобы	1	15
2	в том что	1	15
3	с точки зрения	5	9
4	в том чтобы	1	8
5	по отношению к	1	8
6	только потому что	1	6
7	с другой стороны	3	6
8	о том что	3	5
9	в этом отношении	3	5
10	во всяком случае	2	5
11	до сих пор	4	4
12	того или иного	1	3
13	не может быть	4	3
14	в силу того	1	2
15	на самом деле	1	2
16	на то что	1	2
17	в этом случае	1	2
18	в первую очередь	1	2
19	что в них	1	2
20	и есть в	1	2
21	так и в	1	2
22	в свое время	3	2
23	именно в том	1	2
24	в тех случаях	1	2
25	силу того что	1	2
26	то же время	6	2
27	но все же	2	2
28	тех случаях когда	1	2
29	в то же	6	2
30	но прежде всего	3	1
31	к себе отношения	1	1
32	имеет своим предметом	1	1
33	значение лишь как	1	1
34	прежде всего на	1	1
35	на понимание и	1	1
36	и в особенности	1	1
37	в настоящее время	1	1
38	свое выражение в	1	1
39	и там где	1	1
40	с одной стороны	3	1
41	них несмотря на	1	1
42	в них несмотря	1	1
43	но не менее	1	1
44	о чем свидетельствует	1	1
45	и в то	2	1
46	при этом что	1	1
47	в строгом смысле	1	1
48	в себе и	2	1
49	в наше время	1	1
50	в собственном смысле	2	1
51	и даже в	2	1
52	поэтому было бы	1	1
53	языка и стиля	1	1
54	в известной мере	3	1
55	и его современники	2	1
56	для своего времени	1	1
57	в этих последних	1	1
58	не только в	5	1
59	в самом процессе	1	1
60	чем свидетельствует это	1	1
61	было бы однако	1	1
62	имеем в виду	2	1
63	тесной связи с	1	1
64	и в силу	1	1
65	только в его	1	1
66	я имею в	1	1
67	в одном письме	1	1
68	было бы неправильно	1	1
69	до наших дней	2	1
70	самом деле в	1	1
71	как и всякая	1	1
72	имею в виду	1	1
73	прежде всего от	2	1
74	в них уже	1	1
75	вовсе не в	1	1
76	далеко не всегда	1	1
77	к которому и	1	1
78	мы имеем в	1	1
79	из них как	1	1
80	в большинстве случаев	1	1
81	после того как	1	1
82	свидетельствуют о том	1	1
83	таким образом в	1	1
84	как именно в	2	1
85	только тогда когда	1	1
86	можно понимать как	1	1
