N	2gram	Voloshinov_2	Problema
1	и в	19	30
2	в своей	3	22
3	то есть	2	21
4	не только	13	18
5	то что	4	18
6	в этом	15	17
7	том что	10	17
8	и даже	2	14
9	таким образом	14	13
10	но и	10	13
11	потому что	1	13
12	также и	1	12
13	о том	3	12
14	в его	5	12
15	а именно	1	12
16	в том	7	12
17	и не	19	12
18	так что	1	11
19	в своем	2	11
20	у него	2	11
21	в этой	3	10
22	в виде	2	10
23	точки зрения	17	10
24	все же	5	9
25	но в	7	9
26	и вообще	1	9
27	только в	8	9
28	и все	6	9
29	сказать что	4	9
30	хотя и	1	8
31	с точки	13	8
32	вовсе не	11	8
33	но не	2	7
34	как и	9	7
35	не в	10	7
36	никогда не	7	7
37	связи с	13	7
38	у нас	3	7
39	здесь не	1	7
40	так и	10	7
41	что он	4	7
42	до нас	1	7
43	может быть	28	7
44	говорит о	1	7
45	в связи	7	7
46	вместе с	2	7
47	и на	5	6
48	и как	6	6
49	в нем	11	6
50	его в	7	6
51	несмотря на	1	6
52	и его	16	6
53	можно сказать	1	6
54	и что	1	6
55	что и	3	6
56	уже не	1	6
57	так как	3	6
58	с другой	3	6
59	прежде всего	7	6
60	как бы	19	6
61	и для	7	6
62	а в	3	6
63	другой стороны	1	6
64	и то	3	5
65	для себя	4	5
66	в которой	1	5
67	тем не	1	5
68	в силу	1	5
69	и с	2	5
70	с тем	1	5
71	он и	2	5
72	еще в	1	5
73	но он	1	5
74	не менее	1	5
75	и притом	1	5
76	и о	2	5
77	и у	2	5
78	и их	4	5
79	мы можем	6	5
80	а не	9	5
81	не может	18	5
82	так же	5	5
83	как раз	4	5
84	в самом	6	5
85	что в	2	5
86	человека и	1	4
87	того же	5	4
88	и он	2	4
89	отнюдь не	8	4
90	в себе	4	4
91	при этом	9	4
92	но все	1	4
93	же не	1	4
94	было бы	4	4
95	ни в	6	4
96	не так	2	4
97	по крайней	2	4
98	в то	8	4
99	как о	2	4
100	тогда когда	1	4
101	и сам	1	4
102	ясно что	1	4
103	крайней мере	2	4
104	или в	2	4
105	в качестве	3	4
106	даже и	2	4
107	далеко не	2	4
108	еще и	1	4
109	а с	2	4
110	если не	1	4
111	именно для	3	4
112	в смысле	6	4
113	жизни в	1	4
114	из этого	1	4
115	гораздо более	1	4
116	смысле слова	5	3
117	тем же	4	3
118	в ней	3	3
119	и самого	2	3
120	еще не	3	3
121	иное как	2	3
122	что его	1	3
123	в ее	3	3
124	совсем не	1	3
125	находит в	1	3
126	только тогда	1	3
127	что они	2	3
128	от этого	2	3
129	бы не	2	3
130	учение о	3	3
131	с одной	3	3
132	он не	3	3
133	в другом	3	3
134	всю свою	1	3
135	нас не	2	3
136	или вернее	2	3
137	нет никакого	1	3
138	в отношении	4	3
139	в русской	1	3
140	что иное	1	3
141	но только	1	3
142	в самой	1	3
143	не столь	1	3
144	в духе	1	3
145	есть только	1	3
146	нет никакой	1	3
147	с ним	1	3
148	только и	1	3
149	внимание на	1	3
150	к нему	5	3
151	русской литературе	1	3
152	все время	2	3
153	же в	1	3
