N	3gram	Voloshinov_1	FransuaR
1	в том что	1	6
2	той или иной	1	5
3	до сих пор	3	4
4	сих пор еще	1	3
5	с точки зрения	6	3
6	в этом отношении	1	3
7	в применении к	1	3
8	и прежде всего	1	3
9	прежде всего на	1	2
10	дело в том	1	2
11	при всей их	1	2
12	на самом деле	4	2
13	и др но	1	2
14	нужно отметить что	1	2
15	с одной стороны	1	2
16	в свое время	1	2
17	так и в	1	2
18	и в эпоху	1	2
19	в большинстве случаев	3	2
20	во всех его	2	2
21	можно сказать что	3	1
22	этап в развитии	1	1
23	и может быть	2	1
24	несколько слов о	1	1
25	и связанные с	1	1
26	его жизни в	1	1
27	имеем в виду	1	1
28	на них мы	1	1
29	в самом деле	2	1
30	всяком случае не	1	1
31	на первый план	1	1
32	в этой борьбе	1	1
33	связанная с этим	1	1
34	и др и	1	1
35	но несмотря на	1	1
36	т.п наконец в	1	1
37	остановимся на некоторых	1	1
38	несмотря на это	1	1
39	и его ученики	3	1
40	конечно с точки	1	1
41	может быть только	1	1
42	во всех областях	1	1
43	остановимся прежде всего	1	1
44	так как он	1	1
45	не чем иным	1	1
46	ранних ступенях развития	1	1
47	и в чем	1	1
48	пр и пр	2	1
49	но в общем	2	1
50	не могут быть	2	1
51	так и с	1	1
52	и т.п наконец	1	1
53	связанных как с	1	1
54	в связи с	1	1
55	во всяком случае	3	1
56	смысле они не	1	1
57	в его целом	2	1
58	не может быть	3	1
59	по ту сторону	4	1
60	можно определить как	2	1
61	в нем нет	2	1
62	чем иным как	1	1
63	и пр в	1	1
64	в свой круг	1	1
65	на ранних ступенях	2	1
66	и пр и	3	1
67	во внешнем мире	1	1
68	жизни в этом	1	1
69	в себя и	1	1
70	и в известной	1	1
71	мы имеем в	1	1
72	для того чтобы	1	1
73	все это приводит	1	1
74	это приводит к	1	1
75	первый план выдвигается	1	1
76	друг с другом	1	1
77	все то что	2	1
78	в общем можно	1	1
79	во всей их	1	1
