N	3gram	Losev_Prob_1	Istorich
1	и т д	10	22
2	не может быть	2	7
3	тем не менее	18	6
4	более или менее	3	5
5	с другой стороны	3	5
6	до сих пор	3	5
7	на то что	8	4
8	в том что	5	4
9	дело в том	3	3
10	то же самое	9	3
11	точно так же	4	3
12	то время как	1	3
13	в то время	1	3
14	в связи с	4	3
15	т д все	1	3
16	о том что	5	3
17	мы не будем	1	3
18	можно было бы	2	3
19	к сожалению однако	1	2
20	то ясно что	1	2
21	в таких случаях	2	2
22	в этих случаях	2	2
23	бы то ни	1	2
24	то что в	3	2
25	вместе с тем	1	2
26	и тем не	8	2
27	так же как	2	2
28	если бы мы	1	2
29	сих пор мы	2	2
30	на первый взгляд	1	2
31	как будто бы	1	2
32	и должно быть	1	2
33	как мы увидим	2	2
34	мы увидим ниже	2	2
35	по этому поводу	3	2
36	во всех случаях	1	2
37	если бы он	1	1
38	здесь идет речь	1	1
39	связаны между собою	1	1
40	то что обычно	1	1
41	до наших дней	1	1
42	сводится к тому	1	1
43	поставить вопрос о	1	1
44	все дело в	1	1
45	мы имеем дело	1	1
46	иметь в виду	3	1
47	мы никогда не	3	1
48	ни к каким	1	1
49	это было бы	1	1
50	здесь не просто	1	1
51	не говоря уже	2	1
52	пор мы рассматривали	1	1
53	подобно тому как	2	1
54	в этом смысле	6	1
55	никак не может	1	1
56	о том как	2	1
57	в этом случае	2	1
58	только тогда когда	1	1
59	же как и	1	1
60	с представлением о	1	1
61	не было и	1	1
62	из них в	1	1
63	к числу таких	1	1
64	сами по себе	3	1
65	для нас прежде	1	1
66	а именно на	1	1
67	друг на друга	1	1
68	для этой цели	1	1
69	имеем дело не	1	1
70	первобытного мышления и	1	1
71	а может быть	2	1
72	на самом же	1	1
73	только то что	4	1
74	и хорошо что	1	1
75	к тому или	1	1
76	и т п	1	1
77	мы имеем и	1	1
78	только тем что	1	1
79	что же здесь	1	1
80	говоря уже о	1	1
81	д все это	1	1
82	не может считаться	1	1
83	но в ее	1	1
84	еще не есть	4	1
85	и для этого	1	1
86	в это время	1	1
87	не чем иным	1	1
88	а не только	2	1
89	которая была бы	1	1
90	в том чтобы	1	1
91	дело не с	1	1
92	еще ничего не	1	1
93	но в то	1	1
94	не только в	1	1
95	тому или иному	1	1
96	как мы это	1	1
97	а есть только	2	1
98	как будто ничего	1	1
99	этом а не	1	1
100	уже по одному	1	1
101	так как будто	1	1
102	не могут быть	1	1
103	это не значит	1	1
104	что он об	1	1
105	на том который	2	1
106	тем что они	1	1
107	уже видели что	1	1
108	самом же деле	1	1
109	вопросом о том	1	1
110	мы уже видели	1	1
111	изучение истории этого	1	1
112	в дальнейшем оказывается	1	1
113	есть не что	2	1
114	перед нами как	1	1
115	таким образом в	1	1
116	чем иным как	1	1
117	никогда не может	2	1
118	и что такое	1	1
119	того или иного	2	1
120	всегда есть не	1	1
121	что иное как	2	1
122	другой стороны однако	1	1
123	содержит в себе	7	1
124	по себе но	3	1
125	к тому что	1	1
126	не значит что	1	1
127	не что иное	2	1
128	и что он	1	1
129	тех или иных	2	1
130	нас прежде всего	1	1
131	и в этом	2	1
132	внимание на то	1	1
133	для того чтобы	8	1
134	необходимо иметь в	1	1
135	а именно в	1	1
136	все это не	1	1
137	к тому же	1	1
138	в этом отношении	1	1
139	можно сколько угодно	1	1
140	мы еще не	1	1
141	до известной степени	1	1
