N	2gram	Losev_Prob_1	FransuaR
1	и в	32	29
2	то есть	33	21
3	таким образом	6	20
4	и не	31	16
5	в этой	10	13
6	и все	7	13
7	но в	14	12
8	как и	3	12
9	и на	8	11
10	в этом	19	11
11	так и	12	11
12	то же	10	10
13	мы уже	5	10
14	не только	17	10
15	во время	1	10
16	в то	6	10
17	как мы	7	10
18	в романе	1	10
19	все эти	8	9
20	и с	2	9
21	его в	6	9
22	в конце	6	9
23	вовсе не	35	9
24	но и	9	9
25	и его	3	8
26	в его	6	8
27	прежде всего	10	8
28	как бы	14	8
29	в них	7	7
30	мы видели	1	7
31	в том	9	7
32	так как	11	7
33	еще и	5	7
34	так же	9	7
35	в сущности	2	6
36	но он	3	6
37	здесь в	3	6
38	из них	3	6
39	и до	2	5
40	что это	3	5
41	в нем	13	5
42	он и	8	5
43	в своей	8	5
44	и о	8	5
45	это не	6	5
46	поэтому и	2	5
47	все они	1	5
48	далеко не	5	5
49	сказать что	13	5
50	того же	3	5
51	также и	11	4
52	на самом	6	4
53	и есть	6	4
54	в которой	2	4
55	еще не	9	4
56	с его	2	4
57	конце концов	4	4
58	связанные с	1	4
59	точки зрения	3	4
60	в результате	2	4
61	в литературе	4	4
62	что он	7	4
63	конечно не	1	4
64	тем что	7	4
65	связан с	1	4
66	с другой	3	4
67	по своему	9	4
68	только для	3	4
69	но это	8	4
70	все это	7	4
71	один из	4	4
72	перед нами	5	4
73	то что	42	4
74	есть и	3	4
75	жизни и	1	4
76	здесь и	1	3
77	по преимуществу	2	3
78	той же	1	3
79	и здесь	6	3
80	в чем	3	3
81	но как	6	3
82	и свои	1	3
83	в своем	5	3
84	и как	6	3
85	более или	3	3
86	то в	5	3
87	в себе	15	3
88	при этом	6	3
89	он не	3	3
90	всех этих	7	3
91	и сам	1	3
92	для того	8	3
93	подобно тому	2	3
94	в году	1	3
95	особенно в	2	3
96	том что	12	3
97	или менее	3	3
98	в эту	2	3
99	образом и	2	3
100	не видят	1	3
101	почти все	1	3
102	того чтобы	9	3
103	по своей	1	3
104	женщины в	1	3
105	конечно и	1	3
106	и вполне	3	3
107	с ее	1	3
108	здесь не	7	3
109	в ее	3	3
110	в дальнейшем	4	3
111	начала и	1	3
112	известной мере	1	3
113	имеется в	1	3
114	образом в	1	3
115	к нему	3	3
116	но конечно	1	3
117	все время	2	3
118	того что	7	3
119	что здесь	3	3
120	и так	2	3
121	в качестве	2	3
122	же и	3	3
123	и других	1	3
124	и их	1	3
125	ведь это	2	3
126	в известной	1	3
127	мы можем	4	3
128	не случайно	1	3
129	и даже	11	3
130	тому как	2	3
131	все же	1	3
132	что значит	3	3
133	мы видим	2	3
134	тот же	1	3
135	другой стороны	3	3
136	одновременно и	1	3
137	по адресу	1	2
138	и то	6	2
139	то время	1	2
140	которое не	1	2
141	в виду	6	2
142	он был	1	2
143	это направление	1	2
144	на их	1	2
145	но не	9	2
146	если в	1	2
147	что они	3	2
148	в одной	1	2
149	как в	4	2
150	дает нам	1	2
151	кроме того	2	2
152	хотя и	6	2
153	и к	1	2
154	бы не	1	2
155	раз в	1	2
156	как он	4	2
157	на его	2	2
158	что каждая	1	2
159	после этого	4	2
160	новое и	1	2
161	на этом	1	2
162	может быть	14	2
163	для своей	1	2
164	в жизни	3	2
165	ни в	7	2
166	со своими	1	2
167	на первый	2	2
168	в этих	3	2
169	и при	2	2
170	наших дней	1	2
171	в котором	5	2
172	с точки	3	2
173	в их	4	2
174	место в	1	2
175	что я	1	2
176	знал и	1	2
177	мир и	1	2
178	их в	4	2
179	том же	1	2
180	у вас	2	2
181	на котором	1	2
182	дело в	3	2
183	но она	3	2
184	но только	2	2
185	никогда не	7	2
186	учения о	2	2
187	связи с	5	2
188	уже и	3	2
189	как будто	3	2
190	этих образов	1	2
191	к тому	3	2
192	если же	1	2
193	где он	1	2
194	о том	11	2
195	и это	9	2
196	мы здесь	2	2
197	им в	1	2
198	же деле	1	2
199	или в	4	2
200	сам он	1	2
201	связанных с	1	2
202	о природе	1	2
203	в которые	1	2
204	поэтому в	1	2
205	с ним	3	2
206	на этой	2	2
207	того он	1	2
208	другими словами	3	2
209	а также	4	2
210	в ту	1	2
211	всякого рода	1	2
212	он стал	1	2
213	мы увидим	3	2
214	то он	2	2
215	это же	1	2
216	до наших	1	2
217	себя в	1	2
218	есть в	5	2
219	уже не	3	2
220	уже в	3	2
221	вы и	1	2
222	его и	1	2
223	мир в	1	2
224	для правильного	1	2
225	друг друга	1	2
226	как раз	13	2
