N	3gram	Vygotskiy__3	Komedia
1	до сих пор	5	9
2	в том что	11	9
3	в самом деле	18	6
4	для того чтобы	8	6
5	в свою очередь	2	6
6	о том что	3	4
7	с самого начала	6	4
8	к тому же	1	4
9	о том как	2	3
10	с точки зрения	9	3
11	и т п	5	3
12	вместе с тем	2	3
13	здесь нет и	1	3
14	во всяком случае	2	3
15	и в самом	10	3
16	речь идет о	3	3
17	с одной стороны	5	3
18	то же самое	8	3
19	в какой мере	2	2
20	состоит в том	1	2
21	по сравнению с	1	2
22	что он не	1	2
23	в этом отношении	1	2
24	только для того	1	2
25	то время как	2	2
26	с другой стороны	5	2
27	в то время	2	2
28	но все же	1	2
29	том что она	1	1
30	таким образом если	1	1
31	потому что он	1	1
32	спасает от смерти	1	1
33	и в своей	1	1
34	более или менее	1	1
35	и как раз	1	1
36	что герои трагедий	1	1
37	имеем в виду	1	1
38	подобно тому как	1	1
39	в зависимости от	1	1
40	рассказывает о том	1	1
41	в двух словах	1	1
42	к этому что	1	1
43	в отличие от	1	1
44	мы понимаем что	1	1
45	и если бы	1	1
46	на то что	12	1
47	с этой точки	1	1
48	как раз в	1	1
49	здесь мы видим	1	1
50	которой в своем	1	1
51	в том чтобы	1	1
52	таким образом и	1	1
53	действия и в	1	1
54	в виду конечно	1	1
55	то что он	2	1
56	и не могла	1	1
57	здесь не только	1	1
58	как бы в	1	1
59	средний путь между	1	1
60	еще раз в	1	1
61	не могла не	1	1
62	и мы можем	2	1
63	этой точки зрения	1	1
64	сих пор не	1	1
65	как все они	1	1
66	можно сказать что	1	1
67	уверен в его	1	1
68	что у него	2	1
69	в основе своей	1	1
70	и что из	1	1
71	в ней как	1	1
72	по этому поводу	1	1
73	таким образом что	1	1
74	к тому что	2	1
75	и в этом	3	1
76	вовсе не является	1	1
77	но если бы	1	1
78	на то чтобы	1	1
79	для нас важно	1	1
80	и т д	4	1
81	и здесь не	1	1
