N	2gram	Potebnia_M_1	Psycholo
1	то что	10	44
2	и в	39	33
3	в этом	15	28
4	и что	10	25
5	как бы	6	25
6	потому что	52	24
7	для того	3	23
8	том что	16	22
9	того чтобы	2	22
10	может быть	27	22
11	что в	22	21
12	в том	26	21
13	о том	2	20
14	что он	1	20
15	и мы	1	15
16	только что	2	15
17	что это	3	13
18	таким образом	13	13
19	то есть	42	13
20	так же	5	13
21	и не	18	13
22	все это	1	13
23	сказать что	3	13
24	самом деле	1	12
25	в самом	3	12
26	было бы	12	12
27	все то	2	12
28	к тому	4	12
29	и все	3	12
30	если мы	3	12
31	так как	21	12
32	он не	3	11
33	что все	3	11
34	говорит что	1	10
35	на то	2	10
36	что она	1	10
37	если бы	14	10
38	в его	5	10
39	как она	3	10
40	не может	22	10
41	то же	6	9
42	в этой	3	9
43	и если	2	9
44	по себе	10	9
45	как будто	2	8
46	совершенно ясно	1	8
47	для этого	2	8
48	вместе с	8	8
49	в каком	6	8
50	показать что	1	7
51	в своем	3	7
52	не только	21	7
53	в нем	20	7
54	так что	16	7
55	и только	2	7
56	когда он	1	7
57	для нас	9	7
58	и т	6	6
59	на самом	1	6
60	в сущности	2	6
61	в ней	7	6
62	что они	1	6
63	перед нами	1	6
64	все эти	1	6
65	в себе	13	6
66	после этого	2	6
67	во время	1	6
68	точки зрения	8	6
69	но он	2	6
70	тому что	3	6
71	в самой	3	6
72	когда мы	2	6
73	никак не	2	6
74	это не	7	6
75	мы видим	4	6
76	у него	1	6
77	а не	21	6
78	что мы	4	6
79	совершенно верно	1	6
80	мы должны	3	6
81	как на	3	6
82	полагает что	1	5
83	мы не	10	5
84	в целом	2	5
85	и на	1	5
86	с этим	7	5
87	все же	6	5
88	и как	6	5
89	о ее	1	5
90	как он	1	5
91	и может	2	5
92	как и	9	5
93	нисколько не	2	5
94	самого начала	3	5
95	никогда не	4	5
96	что самое	2	5
97	и его	5	5
98	и это	3	5
99	с самого	3	5
100	и совершенно	1	5
101	мы будем	2	5
102	с ним	3	5
103	заключается в	3	5
104	в какой	1	5
105	что для	3	5
106	вовсе не	5	5
107	мы можем	2	5
108	связь с	2	5
109	из этого	2	5
110	и есть	2	4
111	той же	3	4
112	в которой	2	4
113	не то	1	4
114	мы совершенно	1	4
115	могла бы	2	4
116	не будет	2	4
117	это было	1	4
118	с тем	5	4
119	и уже	1	4
120	слова и	4	4
121	в своей	3	4
122	с точки	3	4
123	ее с	2	4
124	на него	3	4
125	а в	5	4
126	у нас	2	4
127	так например	3	4
128	как мы	2	4
129	и о	2	4
