N	3gram	Potebnia_M_1	Istorich
1	с другой стороны	5	8
2	и т д	4	8
3	с одной стороны	3	7
4	в том что	13	5
5	до сих пор	1	4
6	не только в	3	4
7	о том что	1	4
8	но так как	1	3
9	мы видели что	1	3
10	в то время	1	3
11	не может быть	9	3
12	другой стороны он	1	2
13	но и в	4	2
14	только то что	1	2
15	что в нем	1	2
16	точно так же	1	2
17	во всяком случае	1	2
18	по отношению к	13	2
19	но все же	1	2
20	после того как	1	2
21	можно было бы	1	2
22	как и в	2	2
23	что и в	3	2
24	как мы видели	1	2
25	на том что	1	1
26	что иное как	2	1
27	лицом к лицу	1	1
28	сменяющие друг друга	1	1
29	только потому что	2	1
30	выше мы видели	1	1
31	связь ее с	1	1
32	того что в	1	1
33	мере того как	3	1
34	там где нет	1	1
35	более или менее	1	1
36	но то что	1	1
37	так как в	2	1
38	по мере того	3	1
39	того или другого	1	1
40	одной стороны и	1	1
41	тем что в	1	1
42	то и другое	2	1
43	и то и	1	1
44	в таком случае	2	1
45	как кажется было	1	1
46	друг на друга	1	1
47	что в одном	1	1
48	таким образом в	1	1
49	с тем что	3	1
50	но это не	1	1
51	на этот вопрос	2	1
52	с этой точки	1	1
53	в жизни народа	1	1
54	в этом месте	1	1
55	его связь с	1	1
56	что они были	1	1
57	так же как	1	1
58	не потому что	1	1
59	в так называемых	1	1
60	на задний план	1	1
61	но при этом	1	1
62	потому что оно	1	1
63	можно заметить что	1	1
64	в народе не	1	1
65	всяком случае не	1	1
66	между человеком и	2	1
67	нет письменности и	1	1
68	если они не	1	1
69	и это служит	1	1
70	между этими двумя	1	1
71	и в том	3	1
72	в том смысле	4	1
73	этой точки зрения	1	1
74	могут быть только	2	1
75	в общих чертах	1	1
76	от того что	1	1
77	таким образом мы	1	1
78	том смысле что	1	1
79	так и в	3	1
80	ключ к тому	1	1
81	это значит что	1	1
82	и тем самым	1	1
83	и тем более	1	1
84	потому что мы	2	1
85	подобно тому как	3	1
86	не менее в	1	1
87	несмотря на все	1	1
88	с этой стороны	1	1
89	как мы видим	1	1
90	на то что	1	1
91	не что иное	2	1
92	помнить что в	1	1
93	тем не менее	6	1
94	в сравнении с	2	1
95	для того чтобы	2	1
96	в них не	2	1
97	что у нас	1	1
98	т д в	1	1
99	смысле этого слова	1	1
100	и не могло	1	1
101	в более или	1	1
