N	2gram	Medvedev_F_3	FransuaR
1	и в	27	40
2	и его	19	17
3	прежде всего	4	16
4	в этом	18	15
5	в романе	4	15
6	мы уже	3	13
7	не только	9	13
8	в его	7	13
9	и не	30	13
10	вовсе не	28	12
11	что в	8	12
12	как и	14	11
13	но и	10	11
14	таким образом	18	10
15	как мы	8	10
16	в сущности	2	9
17	он не	1	9
18	в них	3	9
19	может быть	25	9
20	и все	8	9
21	и до	1	8
22	той же	3	8
23	и на	3	8
24	все эти	6	8
25	и с	3	8
26	в эпоху	3	8
27	в том	7	8
28	но в	6	8
29	то же	15	7
30	в своем	2	7
31	он и	3	7
32	в виду	3	7
33	в ту	1	7
34	в одном	1	7
35	и др	2	7
36	этот образ	1	7
37	во всех	3	6
38	в самом	11	6
39	в этих	3	6
40	в то	7	6
41	же время	7	6
42	связи с	5	6
43	и других	1	6
44	мы еще	2	6
45	до конца	4	6
46	в той	3	6
47	он говорит	1	6
48	в своей	6	6
49	к этому	2	6
50	здесь и	6	5
51	в нем	15	5
52	так сказать	5	5
53	в основе	3	5
54	и для	6	5
55	те же	3	5
56	начала и	1	5
57	связаны с	2	5
58	в литературе	6	5
59	мы видим	1	5
60	для него	1	5
61	то что	8	5
62	не было	1	5
63	а не	17	5
64	в связи	4	5
65	как раз	8	5
66	в своих	6	5
67	смысле слова	2	4
68	жизни и	4	4
69	в ней	5	4
70	в истории	5	4
71	в нашем	1	4
72	жизнью и	2	4
73	в мире	1	4
74	еще вернемся	1	4
75	было бы	6	4
76	с начала	1	4
77	ни в	8	4
78	том что	4	4
79	в эту	2	4
80	в их	1	4
81	даже в	2	4
82	того чтобы	5	4
83	в области	2	4
84	у нас	3	4
85	о том	4	4
86	и о	1	4
87	так в	2	4
88	роль в	4	4
89	и здесь	1	4
90	и во	2	4
91	один из	1	4
92	только на	4	4
93	из них	2	4
94	так как	9	4
95	и даже	2	4
96	до сих	1	4
97	здесь в	1	4
98	и потому	5	4
99	в данном	6	4
100	сих пор	1	4
101	в основном	2	4
102	все это	7	4
103	ни для	2	4
104	еще более	1	4
105	самом деле	16	3
106	на самом	14	3
107	только для	1	3
108	он был	4	3
109	с его	2	3
110	по отношению	3	3
111	отличие от	2	3
112	в этой	2	3
113	кроме того	1	3
114	и как	4	3
115	было ни	1	3
116	в себе	3	3
117	но ведь	4	3
118	при этом	8	3
119	всех этих	2	3
120	для понимания	1	3
121	об этом	1	3
122	на протяжении	2	3
123	мы видели	4	3
124	вообще очень	1	3
125	в отличие	2	3
126	их в	3	3
127	для этого	2	3
128	жизни эпохи	1	3
129	дело не	2	3
130	одна из	2	3
131	между жизнью	3	3
132	о нем	3	3
133	но все	1	3
134	правда не	1	3
135	и самое	1	3
136	здесь не	2	3
137	в ее	4	3
138	можно было	1	3
139	еще в	3	3
140	со всею	2	3
141	если бы	12	3
