N	3gram	Vinokur_St_3	Vladivir
1	в том что	11	9
2	в связи с	3	8
3	во всяком случае	4	6
4	в то время	4	6
5	тем не менее	2	6
6	о вл соловьеве	1	5
7	что же касается	1	5
8	по крайней мере	4	4
9	можно судить по	1	4
10	более или менее	1	3
11	с точки зрения	4	3
12	в то же	3	3
13	не в том	3	3
14	в конце концов	3	3
15	так или иначе	1	3
16	то что он	1	3
17	то же время	3	3
18	о том что	4	3
19	между прочим и	1	2
20	не говоря уже	1	2
21	на то что	3	2
22	том что он	1	2
23	в том же	1	2
24	ко всему этому	1	2
25	можно было бы	1	2
26	говоря уже о	1	2
27	в этом письме	1	2
28	никогда не был	1	2
29	сам по себе	1	2
30	в том чтобы	2	2
31	не только в	3	2
32	в свою очередь	1	2
33	а то что	1	2
34	к этому времени	1	2
35	заключается в том	2	2
36	а не на	1	2
37	в течение всей	2	2
38	как мы видели	1	2
39	исторического так и	1	1
40	не может не	1	1
41	и в конце	1	1
42	а иной раз	1	1
43	и отвечал на	1	1
44	потому что в	1	1
45	на котором он	1	1
46	в свет как	1	1
47	и во всяком	1	1
48	и в частности	1	1
49	но то что	1	1
50	в этом свете	1	1
51	а также от	1	1
52	что несмотря на	1	1
53	хочет сказать что	1	1
54	в своих воспоминаниях	1	1
55	он не может	1	1
56	может быть помните	1	1
57	в нем много	1	1
58	не было и	1	1
59	что он уже	1	1
60	до сих пор	2	1
61	себе отчет в	2	1
62	в этой статье	2	1
63	в этом отношении	4	1
64	то что в	1	1
65	в собственном смысле	1	1
66	потому что для	1	1
67	отчет в том	1	1
68	в году он	1	1
69	и не в	2	1
70	вместе с тем	1	1
71	и тем не	2	1
72	а кроме того	1	1
73	для россии и	2	1
74	а что такое	1	1
75	что это за	2	1
76	в самом начале	1	1
77	по существу это	1	1
78	в те же	1	1
79	вероятно в связи	1	1
80	в году в	1	1
81	то время как	4	1
82	кроме того в	1	1
83	его отношение к	1	1
84	как и вообще	1	1
85	с ним и	1	1
86	течение всей жизни	1	1
87	хотя бы на	1	1
88	но вообще в	1	1
89	иной раз даже	1	1
90	не может быть	5	1
91	в этих стихах	1	1
92	в свое время	1	1
93	то что я	2	1
94	и ни в	1	1
95	вместе с ним	1	1
96	в этом же	1	1
97	что в этой	2	1
98	начиная с года	1	1
99	я хотел бы	1	1
100	того что он	1	1
101	связи с этим	1	1
102	что в его	1	1
103	прежде всего от	1	1
104	году он был	1	1
105	с самого начала	2	1
106	в самом деле	1	1
107	у которого мы	1	1
108	тогда когда мы	1	1
109	но все же	2	1
110	гораздо раньше чем	1	1
111	можно сказать что	1	1
112	только тогда когда	2	1
113	как исторического так	1	1
114	в этом смысле	4	1
115	по этому поводу	2	1
116	но это не	3	1
117	приду к вам	1	1
118	и больше ничего	1	1
119	во многих случаях	1	1
120	сказать что это	1	1
121	для того чтобы	1	1
122	того чтобы стать	1	1
123	которую можно назвать	1	1
124	и т д	2	1
