N	3gram	Bakhtin_Fr_5	Myshleni
1	в том что	6	17
2	вместе с тем	1	10
3	для того чтобы	6	7
4	в отличие от	2	6
5	так же как	4	6
6	можно было бы	2	5
7	в связи с	5	5
8	мы уже говорили	2	5
9	тем не менее	1	5
10	друг с другом	2	5
11	что и в	1	5
12	и того же	1	4
13	же как и	2	4
14	в то время	2	4
15	одного и того	1	4
16	о том что	1	3
17	в этом отношении	5	3
18	независимо от того	1	3
19	мы видели что	1	3
20	внешней и внутренней	1	3
21	так же точно	1	3
22	как мы видели	4	3
23	теми или иными	1	2
24	и той же	1	2
25	по отношению к	1	2
26	резком противоречии с	1	2
27	то что в	1	2
28	совершенно так же	2	2
29	уже говорили что	1	2
30	в резком противоречии	1	2
31	включает в себя	1	2
32	не может быть	2	2
33	с помощью которой	1	2
34	так и в	1	2
35	в свою очередь	1	2
36	точки зрения на	2	2
37	и все остальные	1	2
38	той или иной	1	2
39	как мы уже	1	2
40	одной и той	1	2
41	как и в	1	2
42	в так называемой	1	1
43	в другом месте	2	1
44	том что в	1	1
45	что иное как	1	1
46	и том же	1	1
47	мы видим таким	1	1
48	что в основе	1	1
49	даже там где	1	1
50	на котором мы	1	1
51	это нисколько не	1	1
52	в том числе	4	1
53	то же самое	2	1
54	о том как	2	1
55	котором мы остановимся	1	1
56	с точки зрения	2	1
57	до сих пор	3	1
58	как и все	1	1
59	очень часто в	1	1
60	со всеми другими	1	1
61	является одним из	1	1
62	с ее помощью	1	1
63	не имеет никакого	1	1
64	между тем как	1	1
65	во всех этих	1	1
66	том числе и	2	1
67	переходит в другое	2	1
68	одном и том	1	1
69	что дело идет	1	1
70	благодаря этому его	1	1
71	как в его	1	1
72	так как оно	1	1
73	и связанные с	2	1
74	так как он	1	1
75	со всеми его	2	1
76	не дана с	1	1
77	и что в	1	1
78	в самом начале	1	1
79	не что иное	1	1
80	в данном случае	2	1
81	дело идет не	1	1
82	на некоторое время	1	1
83	в значительной степени	1	1
84	и не могут	2	1
85	так как они	2	1
86	всех этих моментов	1	1
87	потому что она	2	1
88	есть не что	1	1
89	мы не можем	1	1
90	связи с этим	3	1
91	ничего общего с	1	1
92	и в самом	1	1
93	видим таким образом	1	1
94	в течение всего	1	1
95	но на этот	1	1
96	друг от друга	1	1
97	распадается на три	1	1
98	которой можно было	2	1
99	по этому поводу	1	1
100	между словом и	2	1
101	отличие от этого	1	1
102	здесь как и	2	1
103	как мы говорили	1	1
104	не мог не	1	1
