N	2gram	Losev_Dial_3	Problemy
1	и в	24	46
2	то есть	1	40
3	и не	27	27
4	может быть	13	23
5	не может	19	19
6	как бы	3	19
7	в нем	3	17
8	в этом	8	16
9	не только	23	14
10	перед нами	3	12
11	как мы	2	12
12	но и	9	12
13	как и	7	12
14	и на	3	11
15	точки зрения	25	11
16	в одном	1	11
17	а не	26	11
18	не в	3	10
19	между ними	1	10
20	и к	5	9
21	в самом	7	9
22	с точки	14	9
23	и все	6	9
24	в его	2	9
25	в том	5	9
26	вовсе не	13	9
27	прежде всего	8	9
28	до сих	1	8
29	конечно не	4	8
30	сих пор	1	8
31	или в	2	8
32	в сущности	10	7
33	свой предмет	1	7
34	еще не	2	7
35	в себе	2	7
36	и с	6	7
37	по себе	20	7
38	как раз	7	7
39	слова и	1	7
40	то же	6	6
41	никогда не	7	6
42	и он	2	6
43	хотя и	5	6
44	но в	2	6
45	слово в	2	6
46	ни в	9	6
47	но это	5	6
48	и его	5	6
49	о нем	4	6
50	в него	1	6
51	что он	13	6
52	только в	5	6
53	есть в	3	6
54	друг друга	3	6
55	все это	6	6
56	к другому	1	5
57	в котором	1	5
58	ведь и	1	5
59	с его	2	5
60	во всех	1	5
61	за пределы	3	5
62	при этом	2	5
63	это не	4	5
64	в то	5	5
65	себе самом	1	5
66	в самой	1	5
67	если же	8	5
68	и сам	1	5
69	с самим	1	5
70	о том	6	5
71	же время	3	5
72	к нему	3	5
73	если мы	1	5
74	мы находим	1	5
75	так как	6	5
76	у него	2	5
77	о себе	2	5
78	жизни и	5	5
79	например в	2	4
80	самом деле	6	4
81	в их	2	4
82	мы не	5	4
83	на себя	3	4
84	но не	2	4
85	все же	3	4
86	кроме того	6	4
87	все эти	3	4
88	он не	5	4
89	людей и	2	4
90	таким образом	13	4
91	и наконец	1	4
92	он и	3	4
93	том что	8	4
94	в этих	1	4
95	раз и	3	4
96	ну да	1	4
97	и время	1	4
98	в процессе	1	4
99	этих двух	1	4
100	во всем	3	4
101	потому что	7	4
102	здесь не	1	4
103	в себя	1	4
104	так и	5	4
105	в словах	1	4
106	в виду	7	4
107	и здесь	2	4
108	можно сказать	1	4
109	же и	2	4
110	уже не	5	4
111	к ним	1	4
112	мы можем	1	4
113	точек зрения	1	4
114	еще и	2	4
115	превращается в	6	4
116	да и	1	4
117	должно быть	3	4
118	и нет	7	4
119	а что	4	4
120	то что	14	4
121	не знает	3	4
122	совершенно не	2	4
123	что в	7	4
124	себя как	3	3
125	также и	2	3
126	сам по	5	3
127	и понимает	1	3
128	и это	4	3
129	в приведенном	1	3
130	мы уже	3	3
131	той же	3	3
132	мы имеем	1	3
133	и о	3	3
134	так чтобы	2	3
135	мы и	4	3
136	то это	9	3
137	конечно и	1	3
138	себе и	1	3
139	в своем	3	3
140	более или	1	3
141	в условиях	2	3
142	из этих	2	3
143	имеем в	1	3
144	на то	3	3
145	не к	1	3
146	их в	2	3
147	на этом	2	3
148	они должны	1	3
149	в мире	1	3
150	было бы	5	3
151	далеко не	1	3
152	в слове	3	3
153	такой же	1	3
154	или менее	1	3
155	но если	6	3
156	и при	1	3
157	не как	1	3
158	но он	1	3
159	в отношении	1	3
160	она не	3	3
161	по своей	1	3
162	на него	1	3
163	у меня	2	3
164	не могут	4	3
165	с ее	1	3
166	да что	2	3
167	и этим	3	3
168	чем у	1	3
169	даны в	1	3
170	если бы	6	3
171	никак не	2	3
172	и что	15	3
173	и во	2	3
174	и только	6	3
175	отличается от	8	3
176	себя в	2	3
177	только на	7	3
178	а то	1	3
179	ведь это	2	3
180	что и	6	3
181	бытия и	2	3
182	тем что	3	3
183	и даже	13	3
184	с другой	4	3
185	ну так	1	3
186	себя и	2	3
187	в такие	1	3
188	так же	4	3
189	жизнь и	4	3
190	что же	11	3
191	по существу	2	3
192	но для	2	3
193	и для	2	3
194	бы в	2	3
195	слово слово	1	3
196	другой стороны	2	3
197	ту же	1	2
198	отношения к	1	2
199	же как	2	2
200	или к	2	2
201	а как	1	2
202	вопрос о	5	2
203	себе что	1	2
204	быть никаких	1	2
205	и говорить	2	2
206	а следовательно	1	2
207	друг на	1	2
208	в общем	1	2
209	нет и	4	2
210	сама по	4	2
211	в одной	3	2
212	в особом	2	2
213	с этим	3	2
214	стороны и	1	2
215	и слова	1	2
216	целый ряд	2	2
217	и как	8	2
218	не было	3	2
219	от этого	1	2
220	бы и	1	2
221	так в	2	2
222	но ведь	1	2
223	но на	2	2
224	должна быть	6	2
225	в корне	1	2
226	и по	2	2
227	но все	1	2
228	об этом	6	2
229	есть конечно	2	2
230	хотя бы	4	2
231	ко второму	2	2
232	на почве	1	2
233	он есть	3	2
234	и тем	2	2
235	все равно	2	2
236	на друга	1	2
237	и само	1	2
238	жизнь не	2	2
239	что такое	21	2
240	почти не	1	2
241	и другого	1	2
242	не менее	11	2
243	одном из	1	2
244	уже сказали	1	2
245	того как	1	2
246	одна из	3	2
247	но она	3	2
248	следовательно и	2	2
249	того и	2	2
250	ничего не	17	2
251	только и	2	2
252	жизни не	1	2
253	к ней	1	2
254	и является	2	2
255	то и	3	2
256	для другого	1	2
257	если только	4	2
258	в стиле	1	2
259	у нас	4	2
260	могут быть	2	2
261	к тому	4	2
262	той или	2	2
263	предмет в	1	2
264	без всякого	1	2
265	мыслить и	4	2
266	же тему	1	2
267	и совершенно	1	2
268	это вовсе	1	2
269	с ним	1	2
270	быть ни	1	2
271	только так	1	2
272	является предметом	1	2
273	почему же	2	2
274	все в	1	2
275	лишь как	2	2
276	понимает ее	1	2
277	здесь в	1	2
278	все время	3	2
279	и следовательно	2	2
280	но с	1	2
281	этот вопрос	1	2
282	и так	1	2
283	же он	2	2
284	так что	8	2
285	и они	2	2
286	вы и	2	2
287	для него	4	2
288	сами по	3	2
289	а в	2	2
290	в других	1	2
291	именно как	3	2
292	или иной	4	2
293	для этого	2	2
294	только к	2	2
295	и пр	6	2
296	его как	3	2
297	что мы	8	2
298	материал и	1	2
299	вместе с	1	2
300	в данном	2	2
301	если оно	4	2
302	для понимания	1	2
303	сознании и	1	2
304	при всем	4	2
305	и времени	1	2
306	оно и	1	2
307	сознания и	4	2
308	в результате	1	2
309	о котором	1	2
310	для нас	2	2
311	будет все	2	2
312	есть уже	1	2
313	на части	1	2
314	субъектов то	1	2
315	видения и	1	2
316	сказать что	4	2
317	есть и	12	2
318	самосознания и	2	2
319	во всяком	2	2
320	все что	3	2
321	они не	2	2
322	я и	2	1
323	очень распространенный	1	1
324	имеет как	1	1
325	чтобы не	1	1
326	и то	4	1
327	мир где	1	1
328	на самом	1	1
329	он может	1	1
330	и есть	16	1
331	из самых	3	1
332	из другого	1	1
333	по преимуществу	1	1
334	мировоззрения и	1	1
335	этого он	2	1
336	не слышим	1	1
337	вы не	6	1
338	хорошо и	1	1
339	или наоборот	1	1
340	выходит из	1	1
341	все и	1	1
342	как то	1	1
343	не вполне	2	1
344	сложнее и	1	1
345	из того	2	1
346	в каждой	1	1
347	в ней	2	1
348	нет то	1	1
349	целое и	2	1
350	которую можно	1	1
351	и сами	2	1
352	от себя	4	1
353	то мы	1	1
354	но как	2	1
355	а только	1	1
356	очевидно и	1	1
357	же она	3	1
358	при условии	3	1
359	возникает ряд	1	1
360	этом его	1	1
361	как к	1	1
362	что как	1	1
363	первых двух	2	1
364	однако не	2	1
365	просто как	1	1
366	подумали что	1	1
367	сказать вот	1	1
368	духа и	1	1
369	себе не	1	1
370	словом все	1	1
371	со своей	1	1
372	та же	1	1
373	точку зрения	1	1
374	из жизни	1	1
375	что это	12	1
376	так или	2	1
377	есть для	1	1
378	учение о	8	1
379	однако же	1	1
380	если есть	1	1
381	тому же	2	1
382	во многих	1	1
383	корнями в	1	1
384	слово это	1	1
385	и если	2	1
386	мы совершенно	1	1
387	всеми ее	1	1
388	что она	9	1
389	в ее	1	1
390	уже сама	1	1
391	есть одна	1	1
392	высшей степени	1	1
393	и логическое	1	1
394	они в	1	1
395	явления так	1	1
396	эта последняя	1	1
397	свою собственную	1	1
398	он должен	3	1
399	первым и	1	1
400	в силу	3	1
401	и вот	2	1
402	в первом	2	1
403	что у	2	1
404	ней не	1	1
405	относится только	1	1
406	одно и	5	1
407	это конечно	1	1
408	от нее	1	1
409	свобода и	1	1
410	что все	14	1
411	и смысловыми	1	1
412	сознание и	3	1
413	и глубоким	1	1
414	связанных с	1	1
415	на ту	1	1
416	говорить не	2	1
417	его в	1	1
418	знает что	1	1
419	оно выражает	1	1
420	для нее	1	1
421	не знаете	2	1
422	она становится	1	1
423	они только	1	1
424	в них	5	1
425	на которую	1	1
426	она и	2	1
427	но лишь	1	1
428	место и	1	1
429	не всегда	1	1
430	и уже	2	1
431	всегда и	1	1
432	несмотря на	2	1
433	жизни но	1	1
434	значит не	1	1
435	мы знаем	3	1
436	чем в	1	1
437	на одну	1	1
438	и тогда	5	1
439	в научной	1	1
440	другого может	1	1
441	менее чем	1	1
442	с огромной	1	1
443	которые сами	1	1
444	мы как	2	1
445	можно только	4	1
446	во время	1	1
447	что если	2	1
448	от своего	2	1
449	и тут	3	1
450	я его	1	1
451	в такой	1	1
452	не становится	1	1
453	вносить в	1	1
454	что вся	1	1
455	место в	1	1
456	оно живет	1	1
457	для всякого	1	1
458	от поэтического	1	1
459	друг другу	1	1
460	же тут	4	1
461	что было	1	1
462	тем самым	3	1
463	возможно только	6	1
464	где нет	1	1
465	в устах	1	1
466	даже в	1	1
467	какие существуют	1	1
468	тому что	4	1
469	и очень	1	1
470	то с	1	1
471	начиная от	1	1
472	вплоть до	1	1
473	но они	2	1
474	виду что	1	1
475	что ему	1	1
476	дело не	1	1
477	тогда когда	5	1
478	что их	2	1
479	и притом	5	1
480	и имеет	1	1
481	что вы	1	1
482	иметь в	2	1
483	но только	4	1
484	и без	3	1
485	нее нет	1	1
486	зрения чистой	1	1
487	находиться в	1	1
488	в другую	1	1
489	ровно ничего	3	1
490	его можно	1	1
491	правда это	1	1
492	и нужно	2	1
493	связи с	1	1
494	ибо все	1	1
495	и сама	5	1
496	не столь	1	1
497	что на	1	1
498	и самой	2	1
499	ну а	2	1
500	именно оно	1	1
501	и небытия	1	1
502	когда мы	2	1
503	нисколько не	1	1
504	когда они	1	1
505	имеет своего	1	1
506	я сам	1	1
507	указание на	1	1
508	должны быть	3	1
509	всего в	1	1
510	есть или	1	1
511	его с	1	1
512	все еще	2	1
513	их слияния	1	1
514	этого второго	1	1
515	чудо и	1	1
516	и поэтому	1	1
517	как таковым	1	1
518	которого мы	1	1
519	не всякая	1	1
520	как не	2	1
521	не хочу	1	1
522	данном случае	1	1
523	и стали	1	1
524	имеют для	1	1
525	с головой	1	1
526	с первым	2	1
527	находятся и	1	1
528	не с	1	1
529	во многом	1	1
530	таковы что	1	1
531	с этого	1	1
532	и вообще	2	1
533	быть или	2	1
534	как чисто	1	1
535	но может	1	1
536	говорят что	2	1
537	там в	1	1
538	вот это	3	1
539	слова из	1	1
540	но к	1	1
541	чего она	1	1
542	или на	1	1
543	скажу что	1	1
544	на что	2	1
545	в сфере	1	1
546	остается но	1	1
547	существует вне	1	1
548	от него	1	1
549	логические и	1	1
550	смысле не	2	1
551	или иначе	2	1
552	по типу	1	1
553	эти два	1	1
554	на одном	1	1
555	ибо и	3	1
556	из своего	1	1
557	он берет	1	1
558	наконец в	1	1
559	если эта	1	1
560	врывается в	1	1
561	и она	2	1
562	известно что	1	1
563	быть и	3	1
564	но так	1	1
565	сюда же	1	1
566	его собственная	1	1
567	явления как	2	1
568	взятые вместе	2	1
569	для себя	2	1
570	никак нельзя	1	1
571	точка зрения	5	1
572	кроме этого	1	1
573	это же	3	1
574	и жизни	6	1
575	с одной	3	1
576	со всеми	2	1
577	своего собственного	2	1
578	и у	2	1
579	вопроса о	1	1
580	своим собственным	2	1
581	только слово	1	1
582	а это	1	1
583	и знать	1	1
584	он существует	1	1
585	же они	2	1
586	никто не	2	1
587	всяком случае	2	1
588	и также	1	1
589	у нее	1	1
590	при всей	1	1
591	не о	2	1
592	как точка	1	1
593	и относятся	1	1
594	время на	1	1
595	даже и	7	1
596	где есть	2	1
597	из двух	3	1
598	от ее	1	1
599	одной стороны	3	1
600	со стороны	2	1
601	даже не	6	1
602	это есть	8	1
603	и сознание	3	1
604	именно в	2	1
605	а именно	2	1
606	в каких	1	1
607	к которому	1	1
608	только один	1	1
609	есть подлинная	3	1
610	что не	5	1
611	на ней	1	1
612	что для	5	1
613	пожалуй если	1	1
614	с очень	1	1
615	точке зрения	1	1
616	в некоторых	1	1
617	их можно	1	1
618	человека но	1	1
619	а главное	1	1
620	ничем не	7	1
621	не на	6	1
622	очевидно мы	1	1
623	и стать	1	1
624	если эти	1	1
625	в связи	1	1
626	между собою	1	1
627	уже давно	1	1
628	в сторону	1	1
629	ни на	3	1
630	и потому	2	1
631	как это	5	1
632	относятся к	1	1
633	мы говорим	2	1
634	пространства и	2	1
635	конечно есть	1	1
636	другого я	1	1
637	о ценности	1	1
638	но сущность	1	1
639	слова о	1	1
640	данной эпохи	1	1
641	отношения не	1	1
642	как целое	3	1
643	в это	1	1
644	и смерти	1	1
645	на другое	3	1
646	и формы	2	1
647	будет и	1	1
648	у вас	1	1
649	силу и	1	1
650	о мире	1	1
651	образом как	1	1
652	которых он	1	1
653	не знаем	1	1
654	живет и	1	1
655	не имея	1	1
656	самое главное	1	1
657	о логическом	1	1
658	что там	1	1
659	мы сразу	1	1
660	в точном	1	1
661	мира и	3	1
662	в другой	1	1
663	своей собственной	1	1
664	ли будет	2	1
665	бы ему	1	1
666	себя самого	2	1
667	нет ничего	9	1
668	я хотел	1	1
669	к этой	2	1
670	вовсе нет	1	1
671	но зато	1	1
672	ни было	1	1
673	мы переходим	1	1
674	очень хорошо	1	1
675	не есть	54	1
676	лишь тогда	1	1
677	друг против	1	1
678	это все	1	1
679	личности и	5	1
680	была бы	3	1
681	в частности	2	1
682	целое не	2	1
683	по одному	2	1
684	своего предмета	1	1
685	одновременно и	1	1
686	они еще	1	1
687	а может	1	1
688	а я	2	1
689	да зачем	1	1
690	в своих	2	1
691	и эта	1	1
692	против друга	1	1
693	который не	2	1
694	как на	5	1
695	в таком	14	1
