N	2gram	Vygotskiy__1	Formalny
1	и в	23	38
2	в этом	17	27
3	может быть	14	23
4	и его	6	21
5	и пр	2	21
6	таким образом	26	20
7	и не	9	20
8	в самом	7	16
9	не в	4	15
10	прежде всего	10	15
11	и т	1	14
12	не может	12	14
13	в нем	1	13
14	связи с	3	13
15	но и	14	13
16	языка и	1	12
17	с его	4	11
18	с тем	7	11
19	в том	24	11
20	вовсе не	3	11
21	с другими	2	10
22	в его	14	10
23	с помощью	13	10
24	не только	16	9
25	при этом	4	9
26	и с	9	9
27	как и	14	9
28	в процессе	8	9
29	самом деле	3	8
30	отнюдь не	1	8
31	все же	3	8
32	точки зрения	26	8
33	так и	5	8
34	что и	1	8
35	тем что	6	8
36	в первом	2	7
37	как мы	5	7
38	лишь в	6	7
39	по себе	5	7
40	для него	2	7
41	в своей	4	7
42	с точки	18	7
43	уже не	2	7
44	этом отношении	4	7
45	в других	1	7
46	по существу	4	7
47	слова и	5	7
48	что в	14	7
49	и ее	7	6
50	в ней	1	6
51	в истории	1	6
52	все эти	4	6
53	в этой	7	6
54	то же	8	6
55	было бы	4	6
56	он не	5	6
57	в их	3	6
58	могут быть	3	6
59	для понимания	1	6
60	все время	6	6
61	только в	6	6
62	первый период	1	6
63	как такового	2	6
64	то что	17	6
65	не было	1	6
66	вместе с	9	6
67	а не	3	6
68	как раз	4	6
69	в результате	4	6
70	хотя бы	4	6
71	а в	2	6
72	говорить о	2	5
73	во всех	3	5
74	в общем	3	5
75	звука и	1	5
76	т д	1	5
77	в слове	2	5
78	звуком и	2	5
79	между звуком	1	5
80	в то	7	5
81	в основе	8	5
82	же время	2	5
83	если бы	5	5
84	говорит он	15	5
85	говорит в	1	5
86	что он	7	5
87	всяком случае	3	5
88	если мы	2	5
89	и речи	38	5
90	именно в	6	5
91	с этим	6	5
92	что же	1	5
93	более того	1	5
94	и для	1	5
95	бы в	5	5
96	во всяком	3	5
97	высшей степени	4	4
98	в сущности	6	4
99	что оно	3	4
100	в сторону	1	4
101	что они	3	4
102	независимо от	6	4
103	как в	4	4
104	и наконец	2	4
105	и к	4	4
106	его от	1	4
107	как они	1	4
108	в высшей	4	4
109	мы видели	2	4
110	не столько	4	4
111	о языке	1	4
112	раз и	1	4
113	как о	1	4
114	ничего не	3	4
115	к тому	4	4
116	в дальнейшем	1	4
117	социального общения	1	4
118	в теории	4	4
119	но в	5	4
120	чем он	2	4
121	что не	1	4
122	из них	1	4
123	так как	7	4
124	именно как	1	4
125	и даже	2	4
126	другой стороны	9	4
127	там где	2	4
128	пр и	1	4
129	мы говорим	1	4
130	как бы	11	4
131	совершенно не	1	4
132	оно не	1	4
133	к этому	4	4
134	например в	1	3
135	же как	6	3
136	сам по	3	3
137	и до	2	3
138	в зависимости	2	3
139	из всего	1	3
140	мы не	7	3
141	между этими	6	3
142	то это	1	3
143	зависимости от	2	3
144	и на	8	3
145	не входит	1	3
146	чем же	1	3
147	как к	1	3
148	хотя и	2	3
149	и как	5	3
150	от этого	2	3
151	что это	3	3
152	в целом	20	3
153	из этих	3	3
154	всех этих	2	3
155	понятий и	4	3
156	значительной степени	2	3
157	главным образом	2	3
158	для них	1	3
159	такой же	3	3
160	как таковой	2	3
161	однако и	1	3
162	она ни	1	3
163	только и	1	3
164	не является	9	3
165	в области	3	3
166	но все	2	3
167	на проблеме	1	3
168	того чтобы	17	3
169	от общих	1	3
170	и здесь	1	3
171	одного из	3	3
172	к действительности	5	3
173	в значительной	2	3
174	того что	15	3
175	и значением	1	3
176	в какой	5	3
177	именно на	1	3
178	то и	3	3
179	лишь постольку	1	3
180	мы знаем	1	3
181	слова в	1	3
182	для того	15	3
183	чтобы показать	2	3
184	с другой	10	3
185	и др	1	3
186	не то	1	3
187	речи и	28	3
188	их к	1	3
189	все это	6	3
190	на самом	1	3
191	или в	1	3
192	и все	5	3
193	всей полноты	1	3
194	жизни и	2	3
195	в такой	3	2
196	и то	3	2
197	этом пункте	1	2
198	идет о	2	2
199	между двумя	2	2
200	едва ли	2	2
201	его не	3	2
202	исследования в	4	2
203	функции в	4	2
204	в учении	1	2
205	совпадает с	1	2
206	внутреннюю природу	1	2
207	от всей	1	2
208	первый план	2	2
209	столь же	6	2
210	как таковая	2	2
211	с реальной	1	2
212	но не	4	2
213	очевидно что	1	2
214	отличие от	1	2
215	к сожалению	2	2
216	речи именно	2	2
217	в одной	3	2
218	что именно	3	2
219	все остальные	4	2
220	перед нами	5	2
221	кроме того	1	2
222	то в	1	2
223	та же	1	2
224	в которой	3	2
225	уже в	3	2
226	он в	3	2
227	действительности а	1	2
228	речи но	3	2
229	ее как	1	2
230	его элементы	1	2
231	состоит в	1	2
232	не к	2	2
233	и более	5	2
234	в плане	1	2
235	из него	1	2
236	на этом	2	2
237	в основу	2	2
238	особенности в	1	2
239	разница между	1	2
240	должен был	1	2
241	и тем	6	2
242	бы совершенно	1	2
243	ни в	4	2
244	нигде не	2	2
245	в развитии	12	2
246	должно быть	2	2
247	том что	21	2
248	на первый	2	2
249	нужно было	1	2
250	в этих	2	2
251	во второй	1	2
252	другим как	1	2
253	представление о	2	2
254	в отличие	1	2
255	от его	1	2
256	должны были	3	2
257	как их	1	2
258	их в	4	2
259	не могли	2	2
260	для этого	5	2
261	даже в	2	2
262	тому что	5	2
263	она не	3	2
264	значение слова	5	2
265	тем самым	5	2
266	что эта	2	2
267	и функции	4	2
268	самого начала	8	2
269	вне поля	1	2
270	не имеет	2	2
271	этими двумя	2	2
272	проблема и	1	2
273	для всего	1	2
274	находится в	1	2
275	никогда не	2	2
276	на котором	1	2
277	к работам	1	2
278	слова как	2	2
279	этих двух	3	2
280	постольку поскольку	1	2
281	чтобы сделать	1	2
282	всего в	2	2
283	поставить вопрос	1	2
284	эти явления	1	2
285	и это	3	2
286	тем и	3	2
287	значения и	2	2
288	в ее	2	2
289	и от	3	2
290	эти свойства	1	2
291	с самого	8	2
292	приводит к	4	2
293	и восприятия	1	2
294	в виду	1	2
295	только так	1	2
296	единства и	1	2
297	между тем	9	2
298	в науку	2	2
299	же является	1	2
300	во всей	4	2
301	это не	1	2
302	если это	2	2
303	этих элементов	1	2
304	этом смысле	1	2
305	один из	2	2
306	этот вопрос	3	2
307	по этому	1	2
308	звук и	2	2
309	потому что	6	2
310	в качестве	9	2
311	вопроса о	2	2
312	является не	1	2
313	или даже	2	2
314	и других	3	2
315	и нового	1	2
316	в известной	2	2
317	в котором	4	2
318	в конце	2	2
319	как его	1	2
320	общения и	3	2
321	не просто	1	2
322	это положение	4	2
323	своих работах	2	2
324	со стороны	1	2
325	а именно	1	2
326	значения в	1	2
327	в предисловии	1	2
328	между ними	2	2
329	что для	5	2
330	превращается в	3	2
331	до конца	1	2
332	ничем не	1	2
333	конце концов	1	2
334	и многие	1	2
335	его помощью	1	2
336	все более	3	2
337	к его	2	2
338	как это	2	2
339	центр тяжести	1	2
340	в тех	1	2
341	из этого	5	2
342	значит игнорировать	1	2
343	этого факта	3	2
344	как например	1	2
345	является для	2	2
346	в чем	4	2
347	должна была	1	2
348	лишь о	1	2
349	а к	1	2
350	слово в	1	2
351	сказать что	11	2
352	от всех	3	2
353	какой мере	2	2
354	их теоретических	1	2
355	в работах	1	2
356	ее в	2	2
357	и другие	1	2
358	постановки проблемы	1	2
359	в таком	1	2
360	и наиболее	2	1
361	они представляют	1	1
362	как известно	3	1
363	этого положения	2	1
364	с утверждением	1	1
365	элементы так	1	1
366	ad hoc	1	1
367	связана с	2	1
368	его книге	1	1
369	и без	1	1
370	но тем	2	1
371	показать что	2	1
372	это построение	1	1
373	нам кажется	1	1
374	функции то	1	1
375	оттолкнуться от	1	1
376	собственном смысле	5	1
377	и больше	1	1
378	и сдвиги	1	1
379	мышления но	4	1
380	он стоит	1	1
381	иметь место	1	1
382	входящих в	1	1
383	той же	2	1
384	полагает что	3	1
