N	3gram	Vygotskiy__5	Problemy
1	в то же	1	12
2	на самом деле	1	10
3	с самого начала	5	8
4	не может быть	3	6
5	по отношению к	12	5
6	во всяком случае	1	5
7	в этом смысле	1	4
8	с точки зрения	9	4
9	его отношение к	2	4
10	в самом деле	2	3
11	в высшей степени	2	3
12	мы уже говорили	1	3
13	с другой стороны	2	3
14	смысле этого слова	1	2
15	сводится к тому	1	2
16	подобно тому как	4	2
17	в этом случае	3	2
18	знает что он	2	2
19	и не может	2	2
20	вместе с тем	2	2
21	сама по себе	4	2
22	в отличие от	2	2
23	к тому чтобы	4	2
24	того что он	1	2
25	что он в	1	2
26	в такой же	3	2
27	о том что	4	2
28	так и в	1	2
29	и что все	1	2
30	той или иной	1	2
31	тем не менее	1	2
32	друг с другом	7	2
33	не знает и	1	2
34	именно потому что	2	2
35	как мы видели	2	2
36	как и его	1	1
37	или хотя бы	1	1
38	в которой он	1	1
39	потому что в	2	1
40	и что только	1	1
41	как и во	1	1
42	мы должны были	1	1
43	и по отношению	1	1
44	в том же	1	1
45	потому что я	1	1
46	он мог бы	1	1
47	уже сама по	1	1
48	и своего собственного	1	1
49	до сих пор	3	1
50	что он должен	1	1
51	они на самом	1	1
52	точек зрения не	1	1
53	что он не	2	1
54	в целом в	1	1
55	бы сказать так	1	1
56	мы могли бы	6	1
57	вопрос на который	1	1
58	это мы и	1	1
59	в этом отношении	5	1
60	потому что совершенно	1	1
61	что с ним	1	1
62	благодаря тому что	1	1
63	были бы невозможны	1	1
64	что он может	2	1
65	отношение к другому	1	1
66	и то что	2	1
67	с таким же	3	1
68	к тому что	1	1
69	лежит в основе	2	1
70	требует от него	1	1
71	но при этом	2	1
72	не столько в	1	1
73	и ничего не	1	1
74	не только для	1	1
75	и то же	1	1
76	то что они	2	1
77	все более и	1	1
78	одно и то	1	1
79	то что он	2	1
80	друг к другу	1	1
81	можно прямо сказать	1	1
82	отношения к нему	1	1
83	не так что	1	1
84	и тот же	3	1
85	один и тот	3	1
86	и во всяком	1	1
87	между этими двумя	1	1
88	что в сущности	1	1
89	отношение к другим	1	1
90	там где они	1	1
91	и вместе с	1	1
92	только в отношении	1	1
93	в свою очередь	3	1
94	и того же	3	1
95	все равно что	1	1
96	не только не	3	1
97	внутренние и внешние	1	1
98	более и более	1	1
99	но так же	1	1
100	смысле можно сказать	1	1
101	но в этом	1	1
102	но все же	2	1
103	можно сказать что	5	1
104	но и по	1	1
105	они ни были	1	1
106	все эти явления	1	1
107	одного и того	3	1
108	вопрос о том	3	1
109	на всем протяжении	2	1
110	здесь и там	1	1
111	могли бы сказать	2	1
112	знает и своего	1	1
113	для того чтобы	14	1
114	в том что	11	1
115	но не может	1	1
116	с отношением к	1	1
117	и в другом	2	1
